primeOShuffle,responseSentence,pTSentence,primeType,correctPChoices,audio,btwncondition,slide_type,primeTShuffle,pTChoice,pOwrongAnswer,response,pTSymbols,responseSymbols,goodPOChoice,primeStrength,Answer.time_in_minutes,slide_number,correctPTChoice,pTwrongAnswer,responseChoice,correctPOChoice,pOChoice,workerid,trial_type,Answer.condition,block_rt,image,pOSymbols,response_rt,goodPTChoice,pOSentence
"[1, 0]",There are four circles.,There are four clubs.,1,True,,exh-clausal,,"[1, 0]",0,"[0, 0, 0]",,"[1, 4, 7]","[7, 5, 2]",0,1,9.69125,,True,"[0, 0, 0]",1,True,0,31,filler,undefined,3960,,"[9, 5, 3]",1169,0,There are four triangles.
"[1, 0]",There is a club.,There is a star.,2,True,,exh-clausal,,"[0, 1]",1,"[0, 0, 0]",,"[6, 8, 1]","[1, 7, 4]",0,1,9.69125,,True,"[0, 0, 0]",0,True,0,31,response,undefined,3335,,"[9, 1, 2]",1320,1,There is a triangle.
"[1, 0]",Some of the symbols are hearts.,Some of the symbols are diamonds.,0,True,,exh-clausal,,"[0, 1]",1,"[0, 0, 0]",,"[0, 4, 2]","[4, 7, 9]",0,1,9.69125,,True,"[0, 0, 0]",0,True,0,31,response,undefined,5279,,"[4, 9, 2]",1351,1,Some of the symbols are hearts.
"[0, 1]",There is a club.,There is a heart.,2,True,,exh-clausal,,"[0, 1]",1,"[0, 0, 0]",,"[4, 5, 7]","[1, 7, 5]",1,0,9.69125,,True,"[0, 0, 0]",1,True,1,31,filler,undefined,4815,,"[4, 1, 7]",1421,1,There is a heart.
"[1, 0]",There is a heart.,"There is a note, but there is nothing besides a note.",2,True,,exh-clausal,,"[1, 0]",0,"[0, 0, 0]",,"[8, 4, 5]","[4, 2, 5]",0,2,9.69125,,True,"[0, 0, 0]",1,True,0,31,filler,undefined,3921,,"[4, 9, 7]",1438,0,"There is a heart, but there is nothing besides a heart."
"[0, 1]",There are four triangles.,There are four clubs.,1,True,,exh-clausal,,"[1, 0]",0,"[0, 0, 0]",,"[1, 4, 7]","[9, 1, 5]",1,1,9.69125,,True,"[0, 0, 0]",1,True,1,31,filler,undefined,4223,,"[4, 8, 0]",1150,0,There are four hearts.
"[0, 1]",There is a triangle.,There is a diamond.,2,True,,exh-clausal,,"[1, 0]",0,"[0, 0, 0]",,"[0, 5, 3]","[9, 6, 4]",1,1,9.69125,,True,"[0, 0, 0]",1,True,1,31,filler,undefined,4272,,"[7, 1, 3]",1688,0,There is a circle.
"[0, 1]",Some of the symbols are diamonds.,Some of the symbols are circles.,0,True,,exh-clausal,,"[1, 0]",0,"[0, 0, 0]",,"[7, 3, 9]","[0, 6, 7]",1,0,9.69125,,True,"[0, 0, 0]",0,True,1,31,response,undefined,5480,,"[7, 9, 0]",1540,0,Some of the symbols are circles.
"[0, 1]",There is a diamond.,There is a spade.,2,True,,exh-clausal,,"[0, 1]",1,"[0, 0, 0]",,"[3, 6, 2]","[0, 9, 5]",1,0,9.69125,,True,"[0, 0, 0]",1,True,1,31,filler,undefined,4749,,"[2, 9, 1]",1460,1,There is a tick.
"[1, 0]",There is a star.,3 + 4 = ?,2,False,,exh-clausal,,"[1, 0]",1,"[9, 0, 0]",,"[7, 3, 4]","[6, 0, 1]",0,3,9.69125,,False,"[9, 0, 0]",1,True,0,31,filler,undefined,6385,,"[10, 6, 4]",1605,0,6 + 4 = ?
"[0, 1]",There is a spade.,There is a star.,2,True,,exh-clausal,,"[1, 0]",0,"[0, 0, 0]",,"[6, 1, 8]","[3, 2, 6]",1,1,9.69125,,True,"[0, 0, 0]",1,True,1,31,filler,undefined,3673,,"[6, 0, 8]",1552,0,There is a star.
"[1, 0]",There are four notes.,There are four circles.,1,True,,exh-clausal,,"[0, 1]",1,"[0, 0, 0]",,"[7, 9, 6]","[8, 2, 5]",0,0,9.69125,,True,"[0, 0, 0]",1,True,0,31,filler,undefined,5085,,"[4, 7, 2]",1763,1,There are four hearts.
"[1, 0]",There is a star.,There is a triangle.,2,True,,exh-clausal,,"[0, 1]",1,"[0, 0, 0]",,"[9, 3, 8]","[6, 0, 4]",0,1,9.69125,,True,"[0, 0, 0]",1,True,0,31,filler,undefined,4122,,"[8, 0, 6]",1958,1,There is a note.
"[1, 0]",Some of the symbols are diamonds.,"Some of the symbols are spades, but not all of them are spades.",0,True,,exh-clausal,,"[1, 0]",0,"[0, 0, 0]",,"[3, 4, 5]","[0, 5, 7]",0,2,9.69125,,True,"[0, 0, 0]",0,True,0,31,response,undefined,6888,,"[3, 6, 8]",1284,0,"Some of the symbols are spades, but not all of them are spades."
"[1, 0]",There is a triangle.,There is a star.,2,True,,exh-clausal,,"[1, 0]",0,"[0, 0, 0]",,"[6, 9, 1]","[9, 3, 4]",0,0,9.69125,,True,"[0, 0, 0]",0,True,0,31,response,undefined,10149,,"[2, 8, 7]",6692,0,There is a tick.
"[1, 0]",There is a square.,There is a star.,2,True,,exh-clausal,,"[1, 0]",0,"[0, 0, 0]",,"[6, 4, 9]","[5, 9, 1]",0,0,9.69125,,True,"[0, 0, 0]",0,True,0,31,response,undefined,3887,,"[7, 9, 3]",1504,0,There is a circle.
"[1, 0]",There are four triangles.,There are four squares.,1,True,,exh-clausal,,"[0, 1]",1,"[0, 0, 0]",,"[5, 4, 8]","[9, 6, 4]",0,0,9.69125,,True,"[0, 0, 0]",1,True,0,31,response,undefined,4231,,"[7, 5, 4]",1604,1,There are four circles.
"[0, 1]",There is a note.,There is a square.,2,True,,exh-clausal,,"[0, 1]",1,"[0, 0, 0]",,"[5, 7, 2]","[8, 3, 1]",1,0,9.69125,,True,"[0, 0, 0]",0,True,1,31,response,undefined,3946,,"[7, 9, 8]",1126,1,There is a circle.
"[0, 1]",There are four triangles.,There are four diamonds.,1,True,,exh-clausal,,"[0, 1]",1,"[0, 0, 0]",,"[0, 5, 1]","[9, 5, 6]",1,0,9.69125,,True,"[0, 0, 0]",1,True,1,31,response,undefined,3527,,"[6, 3, 5]",1161,1,There are four stars.
"[1, 0]",There is a note.,"There is a spade, but there is nothing besides a spade.",2,True,,exh-clausal,,"[0, 1]",1,"[0, 0, 0]",,"[3, 8, 9]","[8, 1, 2]",0,2,9.69125,,True,"[0, 0, 0]",1,True,0,31,filler,undefined,4328,,"[8, 2, 5]",1758,1,"There is a note, but there is nothing besides a note."
"[0, 1]",There is a club.,5 + 2 = ?,2,True,,exh-clausal,,"[1, 0]",0,"[3, 0, 0]",,"[7, 5, 2]","[1, 5, 4]",1,3,9.69125,,True,"[1, 0, 0]",1,True,1,31,response,undefined,4432,,"[12, 5, 7]",2055,0,5 + 7 = ?
"[1, 0]",There are four squares.,There are four notes.,1,True,,exh-clausal,,"[1, 0]",0,"[0, 0, 0]",,"[8, 1, 3]","[5, 8, 6]",0,0,9.69125,,True,"[0, 0, 0]",1,True,0,31,filler,undefined,5374,,"[8, 5, 6]",1568,0,There are four notes.
"[0, 1]",There are four ticks.,"There are four circles, but there are no more than four circles.",1,True,,exh-clausal,,"[1, 0]",0,"[0, 0, 0]",,"[7, 9, 2]","[2, 5, 9]",1,2,9.69125,,True,"[0, 0, 0]",1,True,1,31,filler,undefined,5208,,"[2, 1, 9]",1948,0,"There are four ticks, but there are no more than four ticks."
"[1, 0]",There is a circle.,There is a club.,2,True,,exh-clausal,,"[0, 1]",1,"[0, 0, 0]",,"[1, 2, 3]","[7, 6, 9]",0,0,9.69125,,True,"[0, 0, 0]",1,True,0,31,filler,undefined,5655,,"[8, 4, 7]",1432,1,There is a note.
"[1, 0]",There is a note.,3 + 4 = ?,2,True,,exh-clausal,,"[0, 1]",1,"[7, 0, 0]",,"[7, 3, 4]","[8, 1, 0]",0,3,9.69125,,True,"[2, 0, 0]",0,True,0,31,response,undefined,3560,,"[17, 9, 8]",1237,1,9 + 8 = ?
"[0, 1]",There is a circle.,7 + 9 = ?,2,False,,exh-clausal,,"[0, 1]",0,"[7, 0, 0]",,"[16, 7, 9]","[7, 6, 0]",1,3,9.69125,,False,"[5, 0, 0]",1,True,1,31,filler,undefined,4183,,"[16, 7, 9]",1174,1,7 + 9 = ?
"[0, 1]",There are four clubs.,"There are four circles, but there are no more than four circles.",1,True,,exh-clausal,,"[1, 0]",0,"[0, 0, 0]",,"[7, 9, 6]","[1, 9, 3]",1,2,9.69125,,True,"[0, 0, 0]",1,True,1,31,filler,undefined,3975,,"[1, 8, 3]",1230,0,"There are four clubs, but there are no more than four clubs."
"[0, 1]",Some of the symbols are ticks.,0 + 3 = ?,0,False,,exh-clausal,,"[0, 1]",1,"[5, 0, 0]",,"[3, 0, 3]","[2, 5, 0]",1,3,9.69125,,True,"[7, 0, 0]",1,False,0,31,response,undefined,4991,,"[3, 1, 2]",2617,1,1 + 2 = ?
"[0, 1]",Some of the symbols are spades.,Some of the symbols are triangles.,0,True,,exh-clausal,,"[0, 1]",1,"[0, 0, 0]",,"[9, 5, 8]","[3, 1, 8]",1,0,9.69125,,True,"[0, 0, 0]",0,True,1,31,filler,undefined,6148,,"[9, 6, 7]",2270,1,Some of the symbols are triangles.
"[0, 1]",There is a triangle.,5 + 3 = ?,2,False,,exh-clausal,,"[0, 1]",1,"[8, 0, 0]",,"[8, 5, 3]","[9, 0, 6]",1,3,9.69125,,True,"[3, 0, 0]",1,False,0,31,filler,undefined,4536,,"[8, 1, 7]",1591,1,1 + 7 = ?
"[1, 0]",Some of the symbols are squares.,"Some of the symbols are triangles, but not all of them are triangles.",0,True,,exh-clausal,,"[1, 0]",0,"[0, 0, 0]",,"[9, 5, 7]","[5, 0, 9]",0,2,9.69125,,True,"[0, 0, 0]",1,True,0,31,response,undefined,6182,,"[9, 5, 7]",1735,0,"Some of the symbols are triangles, but not all of them are triangles."
"[0, 1]",There are four squares.,There are four diamonds.,1,True,,exh-clausal,,"[1, 0]",0,"[0, 0, 0]",,"[0, 1, 4]","[5, 7, 1]",1,0,9.69125,,True,"[0, 0, 0]",1,True,1,31,filler,undefined,4722,,"[0, 4, 8]",1544,0,There are four diamonds.
"[0, 1]",Some of the symbols are spades.,5 + 3 = ?,0,True,,exh-clausal,,"[1, 0]",0,"[4, 0, 0]",,"[8, 5, 3]","[3, 1, 4]",1,3,9.69125,,True,"[3, 0, 0]",1,True,1,31,filler,undefined,6631,,"[14, 8, 6]",3840,0,8 + 6 = ?
"[1, 0]",There are four clubs.,"There are four notes, but there are no more than four notes.",1,True,,exh-clausal,,"[0, 1]",1,"[0, 0, 0]",,"[8, 7, 0]","[1, 8, 5]",0,2,9.69125,,True,"[0, 0, 0]",1,True,0,31,response,undefined,5647,,"[7, 1, 9]",1742,1,"There are four circles, but there are no more than four circles."
"[1, 0]",Some of the symbols are ticks.,Some of the symbols are hearts.,0,True,,exh-clausal,,"[0, 1]",1,"[0, 0, 0]",,"[4, 3, 1]","[2, 1, 9]",0,1,9.69125,,True,"[0, 0, 0]",1,True,0,31,filler,undefined,4507,,"[5, 1, 9]",1601,1,Some of the symbols are squares.
"[0, 1]",There is a tick.,There is a star.,2,True,,exh-clausal,,"[1, 0]",0,"[0, 0, 0]",,"[6, 8, 0]","[2, 0, 4]",1,0,9.69125,,True,"[0, 0, 0]",0,True,1,31,response,undefined,6086,,"[4, 2, 6]",1086,0,There is a heart.
"[0, 1]",There are four diamonds.,There are four spades.,1,True,,exh-clausal,,"[0, 1]",1,"[0, 0, 0]",,"[3, 4, 6]","[0, 5, 7]",1,1,9.69125,,True,"[0, 0, 0]",1,True,1,31,filler,undefined,3672,,"[6, 8, 0]",1345,1,There are four stars.
"[1, 0]",There is a heart.,There is a heart.,2,True,,exh-clausal,,"[0, 1]",1,"[0, 0, 0]",,"[4, 0, 8]","[4, 6, 1]",0,1,9.69125,,True,"[0, 0, 0]",1,True,0,31,filler,undefined,3446,,"[9, 4, 7]",1454,1,There is a triangle.
"[1, 0]",There is a heart.,5 + 2 = ?,2,False,,exh-clausal,,"[1, 0]",0,"[3, 0, 0]",,"[7, 5, 2]","[4, 6, 2]",0,3,9.69125,,True,"[2, 0, 0]",1,False,1,31,filler,undefined,3545,,"[15, 6, 9]",1213,0,6 + 9 = ?
"[0, 1]",There are four circles.,There are four clubs.,1,True,,exh-clausal,,"[1, 0]",0,"[0, 0, 0]",,"[1, 9, 2]","[7, 4, 3]",1,1,9.69125,,True,"[0, 0, 0]",1,True,1,31,response,undefined,3702,,"[9, 0, 7]",1309,0,There are four triangles.
"[0, 1]",There are four spades.,7 + 6 = ?,1,False,,exh-clausal,,"[0, 1]",1,"[8, 0, 0]",,"[13, 7, 6]","[3, 8, 6]",1,3,9.69125,,True,"[0, 0, 0]",1,False,0,31,response,undefined,4910,,"[4, 1, 3]",2642,1,1 + 3 = ?
"[0, 1]",There are four notes.,There are four clubs.,1,True,,exh-clausal,,"[1, 0]",0,"[0, 0, 0]",,"[1, 6, 8]","[8, 1, 7]",1,0,9.69125,,True,"[0, 0, 0]",1,True,1,31,filler,undefined,5208,,"[2, 9, 5]",2590,0,There are four ticks.
"[1, 0]",Some of the symbols are clubs.,3 + 4 = ?,0,False,,exh-clausal,,"[1, 0]",0,"[1, 0, 0]",,"[7, 3, 4]","[1, 8, 9]",0,3,9.69125,,True,"[8, 0, 0]",1,False,1,31,filler,undefined,5205,,"[8, 0, 8]",1749,0,0 + 8 = ?
"[0, 1]",There are four clubs.,9 + 0 = ?,1,False,,exh-clausal,,"[0, 1]",0,"[7, 0, 0]",,"[9, 9, 0]","[1, 0, 9]",1,3,9.69125,,False,"[5, 0, 0]",1,True,1,31,response,undefined,4458,,"[9, 2, 7]",1174,1,2 + 7 = ?
"[1, 0]",There is a heart.,"There is a triangle, but there is nothing besides a triangle.",2,True,,exh-clausal,,"[0, 1]",1,"[0, 0, 0]",,"[9, 2, 3]","[4, 7, 2]",0,2,9.69125,,True,"[0, 0, 0]",0,True,0,31,response,undefined,4503,,"[3, 5, 8]",1503,1,"There is a spade, but there is nothing besides a spade."
"[1, 0]",There is a spade.,There is a diamond.,2,True,,exh-clausal,,"[1, 0]",0,"[0, 0, 0]",,"[0, 3, 6]","[3, 6, 0]",0,0,9.69125,,True,"[0, 0, 0]",1,True,0,31,filler,undefined,4279,,"[2, 6, 1]",1399,0,There is a tick.
"[0, 1]",There are four hearts.,There are four hearts.,1,True,,exh-clausal,,"[1, 0]",0,"[0, 0, 0]",,"[4, 5, 3]","[4, 8, 0]",1,1,9.69125,,True,"[0, 0, 0]",1,True,1,31,response,undefined,3585,,"[8, 3, 9]",1356,0,There are four notes.
"[1, 0]",Some of the symbols are clubs.,"Some of the symbols are stars, but not all of them are stars.",0,True,,exh-clausal,,"[1, 0]",0,"[0, 0, 0]",,"[6, 2, 4]","[1, 7, 9]",0,2,9.69125,,True,"[0, 0, 0]",1,True,0,31,filler,undefined,5246,,"[0, 1, 9]",1463,0,"Some of the symbols are diamonds, but not all of them are diamonds."
"[0, 1]",There are four notes.,1 + 9 = ?,1,False,,exh-clausal,,"[0, 1]",0,"[0, 0, 0]",,"[10, 1, 9]","[8, 7, 1]",1,3,9.69125,,False,"[5, 0, 0]",1,True,1,31,filler,undefined,4456,,"[4, 1, 3]",1684,1,1 + 3 = ?
"[0, 1]",There are four triangles.,8 + 9 = ?,1,False,,exh-clausal,,"[0, 1]",1,"[6, 0, 0]",,"[17, 8, 9]","[9, 6, 8]",1,3,9.69125,,True,"[8, 0, 0]",1,False,0,31,response,undefined,4657,,"[10, 2, 8]",2333,1,2 + 8 = ?
"[1, 0]",Some of the symbols are circles.,0 + 9 = ?,0,False,,exh-clausal,,"[0, 1]",1,"[1, 0, 0]",,"[9, 0, 9]","[7, 2, 5]",0,3,9.69125,,True,"[9, 0, 0]",1,False,1,31,filler,undefined,4199,,"[7, 3, 4]",2212,1,3 + 4 = ?
"[1, 0]",Some of the symbols are spades.,"Some of the symbols are triangles, but not all of them are triangles.",0,True,,exh-clausal,,"[1, 0]",0,"[0, 0, 0]",,"[9, 3, 8]","[3, 5, 2]",0,2,9.69125,,True,"[0, 0, 0]",1,True,0,31,filler,undefined,3896,,"[2, 4, 1]",1516,0,"Some of the symbols are ticks, but not all of them are ticks."
"[0, 1]",There are four circles.,There are four stars.,1,True,,exh-clausal,,"[1, 0]",0,"[0, 0, 0]",,"[6, 5, 1]","[7, 4, 1]",1,1,9.69125,,True,"[0, 0, 0]",1,True,1,31,response,undefined,4311,,"[8, 9, 5]",1476,0,There are four notes.
"[1, 0]",There is a club.,"There is a spade, but there is nothing besides a spade.",2,True,,exh-clausal,,"[0, 1]",1,"[0, 0, 0]",,"[3, 6, 2]","[1, 8, 7]",0,2,9.69125,,True,"[0, 0, 0]",1,True,0,31,filler,undefined,3890,,"[2, 3, 5]",1606,1,"There is a tick, but there is nothing besides a tick."
"[0, 1]",Some of the symbols are hearts.,Some of the symbols are circles.,0,True,,exh-clausal,,"[1, 0]",0,"[0, 0, 0]",,"[7, 2, 5]","[4, 0, 8]",1,0,9.69125,,True,"[0, 0, 0]",1,True,1,31,filler,undefined,4861,,"[5, 3, 2]",1358,0,Some of the symbols are squares.
"[1, 0]",Some of the symbols are squares.,Some of the symbols are clubs.,0,True,,exh-clausal,,"[1, 0]",0,"[0, 0, 0]",,"[1, 6, 0]","[5, 0, 7]",0,1,9.69125,,True,"[0, 0, 0]",1,True,0,31,filler,undefined,5089,,"[8, 1, 5]",1121,0,Some of the symbols are notes.
"[1, 0]",Some of the symbols are clubs.,Some of the symbols are notes.,0,True,,exh-clausal,,"[1, 0]",0,"[0, 0, 0]",,"[8, 0, 4]","[1, 0, 4]",0,1,9.69125,,True,"[0, 0, 0]",1,True,0,31,response,undefined,5438,,"[6, 1, 5]",2245,0,Some of the symbols are stars.
"[1, 0]",There are four squares.,1 + 5 = ?,1,False,,exh-clausal,,"[0, 1]",0,"[0, 0, 0]",,"[6, 1, 5]","[5, 9, 7]",0,3,9.69125,,False,"[2, 0, 0]",1,False,1,31,filler,undefined,3111,,"[11, 8, 3]",1059,1,8 + 3 = ?
"[0, 1]",There is a star.,"There is a tick, but there is nothing besides a tick.",2,True,,exh-clausal,,"[0, 1]",1,"[0, 0, 0]",,"[2, 4, 6]","[6, 4, 0]",1,2,9.69125,,True,"[0, 0, 0]",1,True,1,31,filler,undefined,4690,,"[3, 5, 7]",2353,1,"There is a spade, but there is nothing besides a spade."
"[0, 1]",Some of the symbols are spades.,Some of the symbols are stars.,0,True,,exh-clausal,,"[0, 1]",1,"[0, 0, 0]",,"[6, 1, 8]","[3, 0, 7]",1,1,9.69125,,True,"[0, 0, 0]",0,True,1,31,response,undefined,4799,,"[1, 2, 4]",1566,1,Some of the symbols are clubs.
"[1, 0]",There are four circles.,There are four ticks.,1,True,,exh-clausal,,"[1, 0]",0,"[0, 0, 0]",,"[2, 5, 1]","[7, 2, 4]",0,1,9.69125,,True,"[0, 0, 0]",1,True,0,31,response,undefined,4951,,"[7, 3, 9]",1500,0,There are four circles.
"[1, 0]",There is a star.,"There is a star, but there is nothing besides a star.",2,True,,exh-clausal,,"[1, 0]",0,"[0, 0, 0]",,"[6, 1, 2]","[6, 7, 9]",0,2,9.69125,,True,"[0, 0, 0]",0,True,0,31,response,undefined,3280,,"[5, 2, 9]",1153,0,"There is a square, but there is nothing besides a square."
"[1, 0]",There is a spade.,There is a star.,2,True,,exh-clausal,,"[0, 1]",1,"[0, 0, 0]",,"[6, 9, 7]","[3, 7, 5]",0,1,9.69125,,True,"[0, 0, 0]",0,True,0,31,response,undefined,6938,,"[1, 7, 4]",1201,1,There is a club.
"[0, 1]",Some of the symbols are clubs.,1 + 8 = ?,0,False,,exh-clausal,,"[0, 1]",1,"[0, 0, 0]",,"[9, 1, 8]","[1, 8, 0]",1,3,9.69125,,True,"[5, 0, 0]",1,False,0,31,response,undefined,4240,,"[4, 0, 4]",2185,1,0 + 4 = ?
"[0, 1]",Some of the symbols are spades.,Some of the symbols are diamonds.,0,True,,exh-clausal,,"[1, 0]",0,"[0, 0, 0]",,"[0, 5, 3]","[3, 8, 1]",1,1,9.69125,,True,"[0, 0, 0]",1,True,1,31,filler,undefined,4288,,"[9, 6, 1]",1256,0,Some of the symbols are triangles.
"[0, 1]",Some of the symbols are clubs.,9 + 4 = ?,0,True,,exh-clausal,,"[1, 0]",0,"[2, 0, 0]",,"[13, 9, 4]","[1, 0, 7]",1,3,9.69125,,True,"[7, 0, 0]",1,True,1,31,filler,undefined,3598,,"[5, 0, 5]",1371,0,0 + 5 = ?
"[1, 0]",There are four clubs.,"There are four circles, but there are no more than four circles.",1,True,,exh-clausal,,"[1, 0]",0,"[0, 0, 0]",,"[7, 3, 9]","[1, 3, 7]",0,2,9.69125,,True,"[0, 0, 0]",1,True,0,31,filler,undefined,3961,,"[3, 8, 2]",1600,0,"There are four spades, but there are no more than four spades."
"[0, 1]",There are four notes.,There are four clubs.,1,True,,exh-clausal,,"[1, 0]",0,"[0, 0, 0]",,"[1, 3, 2]","[8, 0, 1]",1,0,9.69125,,True,"[0, 0, 0]",1,True,1,31,response,undefined,6285,,"[9, 5, 4]",1886,0,There are four triangles.
"[1, 0]",Some of the symbols are spades.,Some of the symbols are hearts.,0,True,,exh-clausal,,"[0, 1]",1,"[0, 0, 0]",,"[4, 1, 8]","[3, 1, 5]",0,0,9.69125,,True,"[0, 0, 0]",0,True,0,31,response,undefined,6669,,"[4, 8, 5]",1773,1,Some of the symbols are hearts.
,,,,,,,bot_check,,,,"[0, 'Linda']",,,,,10.624116666666668,1,,,,,,32,,undefined,,Linda,,,,
"[0, 1]",Some of the symbols are squares.,5 + 0 = ?,0,False,,exh-clausal,,"[0, 1]",1,"[1, 0, 0]",,"[5, 5, 0]","[5, 0, 3]",1,3,10.624116666666668,,True,"[7, 0, 0]",0,False,0,32,filler,undefined,7167,,"[7, 5, 2]",2988,1,5 + 2 = ?
"[0, 1]",There is a spade.,There is a circle.,2,True,,exh-clausal,,"[0, 1]",1,"[0, 0, 0]",,"[7, 3, 9]","[3, 9, 0]",1,1,10.624116666666668,,True,"[0, 0, 0]",0,True,1,32,response,undefined,6766,,"[0, 3, 7]",2358,1,There is a diamond.
"[1, 0]",Some of the symbols are notes.,"Some of the symbols are hearts, but not all of them are hearts.",0,True,,exh-clausal,,"[1, 0]",0,"[0, 0, 0]",,"[4, 3, 8]","[8, 2, 4]",0,2,10.624116666666668,,True,"[0, 0, 0]",0,True,0,32,response,undefined,12307,,"[4, 5, 3]",3619,0,"Some of the symbols are hearts, but not all of them are hearts."
"[1, 0]",There is a club.,There is a club.,2,True,,exh-clausal,,"[1, 0]",0,"[0, 0, 0]",,"[1, 3, 2]","[1, 5, 8]",0,0,10.624116666666668,,True,"[0, 0, 0]",1,True,0,32,filler,undefined,11446,,"[8, 7, 3]",4173,0,There is a note.
"[1, 0]",Some of the symbols are hearts.,Some of the symbols are ticks.,0,True,,exh-clausal,,"[0, 1]",1,"[0, 0, 0]",,"[2, 8, 6]","[4, 2, 0]",0,1,10.624116666666668,,True,"[0, 0, 0]",0,True,0,32,response,undefined,8821,,"[5, 7, 0]",3887,1,Some of the symbols are squares.
"[1, 0]",There is a star.,There is a square.,2,True,,exh-clausal,,"[0, 1]",1,"[0, 0, 0]",,"[5, 4, 2]","[6, 2, 5]",0,0,10.624116666666668,,True,"[0, 0, 0]",0,True,0,32,response,undefined,6887,,"[0, 1, 6]",1367,1,There is a diamond.
"[0, 1]",There are four triangles.,5 + 3 = ?,1,False,,exh-clausal,,"[1, 0]",1,"[6, 0, 0]",,"[8, 5, 3]","[9, 1, 3]",1,3,10.624116666666668,,False,"[3, 0, 0]",1,True,1,32,filler,undefined,9852,,"[6, 0, 6]",3188,0,0 + 6 = ?
"[0, 1]",Some of the symbols are clubs.,2 + 3 = ?,0,False,,exh-clausal,,"[1, 0]",1,"[0, 0, 0]",,"[5, 2, 3]","[1, 7, 0]",1,3,10.624116666666668,,False,"[8, 0, 0]",1,False,0,32,response,undefined,9598,,"[2, 0, 2]",5551,0,0 + 2 = ?
"[0, 1]",There are four ticks.,3 + 5 = ?,1,False,,exh-clausal,,"[0, 1]",0,"[6, 0, 0]",,"[8, 3, 5]","[2, 6, 5]",1,3,10.624116666666668,,False,"[1, 0, 0]",1,True,1,32,response,undefined,5904,,"[1, 0, 1]",1844,1,0 + 1 = ?
"[1, 0]",There is a circle.,There is a triangle.,2,True,,exh-clausal,,"[0, 1]",1,"[0, 0, 0]",,"[9, 3, 6]","[7, 8, 5]",0,1,10.624116666666668,,True,"[0, 0, 0]",1,True,0,32,filler,undefined,5218,,"[8, 0, 9]",2011,1,There is a note.
"[1, 0]",Some of the symbols are hearts.,Some of the symbols are diamonds.,0,True,,exh-clausal,,"[1, 0]",0,"[0, 0, 0]",,"[0, 5, 9]","[4, 2, 0]",0,0,10.624116666666668,,True,"[0, 0, 0]",0,True,0,32,response,undefined,7658,,"[3, 5, 7]",1763,0,Some of the symbols are spades.
"[1, 0]",There are four diamonds.,There are four clubs.,1,False,,exh-clausal,,"[1, 0]",1,"[0, 0, 0]",,"[1, 8, 0]","[0, 8, 5]",0,0,10.624116666666668,,False,"[0, 0, 0]",1,False,1,32,response,undefined,10911,,"[5, 7, 8]",5332,0,There are four squares.
"[0, 1]",Some of the symbols are spades.,Some of the symbols are squares.,0,True,,exh-clausal,,"[0, 1]",1,"[0, 0, 0]",,"[5, 4, 2]","[3, 9, 6]",1,1,10.624116666666668,,True,"[0, 0, 0]",1,True,1,32,response,undefined,9159,,"[7, 9, 5]",4909,1,Some of the symbols are circles.
"[1, 0]",Some of the symbols are spades.,4 + 0 = ?,0,True,,exh-clausal,,"[0, 1]",1,"[6, 0, 0]",,"[4, 4, 0]","[3, 0, 6]",0,3,10.624116666666668,,True,"[9, 0, 0]",1,True,0,32,filler,undefined,4840,,"[14, 8, 6]",1639,1,8 + 6 = ?
"[0, 1]",There is a note.,There is a heart.,2,True,,exh-clausal,,"[0, 1]",1,"[0, 0, 0]",,"[4, 8, 6]","[8, 7, 3]",1,1,10.624116666666668,,True,"[0, 0, 0]",1,True,1,32,filler,undefined,5136,,"[1, 8, 7]",1967,1,There is a club.
"[1, 0]",There is a square.,There is a triangle.,2,True,,exh-clausal,,"[0, 1]",1,"[0, 0, 0]",,"[9, 1, 8]","[5, 2, 1]",0,0,10.624116666666668,,True,"[0, 0, 0]",0,True,0,32,response,undefined,3976,,"[3, 5, 8]",1263,1,There is a spade.
"[0, 1]",There are four hearts.,There are four clubs.,1,False,,exh-clausal,,"[1, 0]",1,"[0, 0, 0]",,"[1, 6, 9]","[4, 0, 2]",1,0,10.624116666666668,,False,"[0, 0, 0]",1,False,0,32,filler,undefined,3824,,"[9, 0, 7]",1391,0,There are four triangles.
"[0, 1]",There is a heart.,There is a heart.,2,True,,exh-clausal,,"[0, 1]",1,"[0, 0, 0]",,"[4, 8, 9]","[4, 0, 1]",1,1,10.624116666666668,,True,"[0, 0, 0]",0,True,1,32,response,undefined,4176,,"[5, 9, 7]",1832,1,There is a square.
"[0, 1]",There are four circles.,There are four ticks.,1,True,,exh-clausal,,"[0, 1]",1,"[0, 0, 0]",,"[2, 3, 1]","[7, 5, 4]",1,1,10.624116666666668,,True,"[0, 0, 0]",1,True,1,32,response,undefined,3239,,"[8, 0, 4]",1167,1,There are four notes.
"[1, 0]",Some of the symbols are notes.,Some of the symbols are stars.,0,True,,exh-clausal,,"[1, 0]",0,"[0, 0, 0]",,"[6, 1, 3]","[8, 3, 9]",0,0,10.624116666666668,,True,"[0, 0, 0]",1,True,0,32,filler,undefined,4177,,"[4, 8, 1]",1264,0,Some of the symbols are hearts.
