block_rt,workerid,pOSentence,pTwrongAnswer,primeType,primeTShuffle,Answer.condition,slide_type,pTChoice,correctPOChoice,btwncondition,correctPTChoice,trial_type,Answer.time_in_minutes,pTSentence,pOSymbols,audio,pOChoice,slide_number,correctPChoices,responseSymbols,response_rt,goodPOChoice,response,primeOShuffle,image,responseSentence,primeStrength,goodPTChoice,pOwrongAnswer,pTSymbols,responseChoice
3108,29,There are four but no more than four hearts.,"[0, 0, 0]",1,"[0, 1]",undefined,,1,True,exh-subclausal,True,response,10.29875,There are four but no more than four hearts.,"[4, 8, 0]",,0,,True,"[1, 9, 4]",982,0,,"[1, 0]",,There are four clubs.,2,1,"[0, 0, 0]","[4, 8, 2]",0
3239,29,There is a triangle but nothing else.,"[0, 0, 0]",2,"[1, 0]",undefined,,1,True,exh-subclausal,False,response,10.29875,There is a heart but nothing else.,"[9, 1, 6]",,0,,False,"[6, 2, 9]",916,0,,"[1, 0]",,There is a star.,2,0,"[0, 0, 0]","[4, 8, 7]",0
4715,29,5 + 8 = ?,"[4, 0, 0]",1,"[1, 0]",undefined,,0,True,exh-subclausal,True,filler,10.29875,3 + 8 = ?,"[13, 5, 8]",,0,,True,"[8, 3, 7]",889,0,,"[1, 0]",,There are four notes.,3,0,"[1, 0, 0]","[11, 3, 8]",0
5281,29,6 + 7 = ?,"[8, 0, 0]",0,"[0, 1]",undefined,,0,False,exh-subclausal,False,response,10.29875,3 + 0 = ?,"[13, 6, 7]",,1,,False,"[5, 7, 8]",904,0,,"[1, 0]",,Some of the symbols are squares.,3,1,"[5, 0, 0]","[3, 3, 0]",0
3198,29,Some but not all of the symbols are squares.,"[0, 0, 0]",0,"[1, 0]",undefined,,0,False,exh-subclausal,True,response,10.29875,Some but not all of the symbols are ticks.,"[5, 6, 3]",,1,,False,"[6, 0, 4]",1081,0,,"[1, 0]",,Some of the symbols are stars.,2,0,"[0, 0, 0]","[2, 0, 1]",1
4080,29,Some but not all of the symbols are clubs.,"[0, 0, 0]",0,"[0, 1]",undefined,,0,True,exh-subclausal,False,filler,10.29875,Some but not all of the symbols are circles.,"[1, 9, 4]",,0,,False,"[2, 5, 8]",889,0,,"[1, 0]",,Some of the symbols are ticks.,2,1,"[0, 0, 0]","[7, 8, 9]",0
3951,29,Some of the symbols are stars.,"[0, 0, 0]",0,"[0, 1]",undefined,,1,False,exh-subclausal,True,response,10.29875,Some of the symbols are squares.,"[6, 7, 8]",,0,,False,"[2, 7, 6]",1186,1,,"[0, 1]",,Some of the symbols are ticks.,0,1,"[0, 0, 0]","[5, 2, 0]",0
3641,29,There is a spade.,"[0, 0, 0]",2,"[0, 1]",undefined,,0,False,exh-subclausal,False,filler,10.29875,There is a triangle.,"[3, 7, 2]",,0,,False,"[8, 5, 0]",1333,1,,"[0, 1]",,There is a note.,0,1,"[0, 0, 0]","[9, 4, 1]",1
3978,29,There is a spade but nothing else.,"[0, 0, 0]",2,"[1, 0]",undefined,,1,False,exh-subclausal,False,filler,10.29875,There is a diamond but nothing else.,"[3, 4, 6]",,0,,False,"[3, 1, 5]",1197,1,,"[0, 1]",,There is a spade.,2,0,"[0, 0, 0]","[0, 4, 9]",0
3518,29,6 + 5 = ?,"[6, 0, 0]",2,"[1, 0]",undefined,,0,False,exh-subclausal,True,response,10.29875,7 + 8 = ?,"[11, 6, 5]",,1,,False,"[4, 7, 0]",930,0,,"[1, 0]",,There is a heart.,3,0,"[4, 0, 0]","[15, 7, 8]",0
3925,29,9 + 7 = ?,"[6, 0, 0]",2,"[0, 1]",undefined,,1,False,exh-subclausal,True,filler,10.29875,9 + 9 = ?,"[16, 9, 7]",,0,,False,"[8, 5, 3]",1058,1,,"[0, 1]",,There is a note.,3,1,"[6, 0, 0]","[18, 9, 9]",0
5888,29,2 + 7 = ?,"[7, 0, 0]",1,"[0, 1]",undefined,,0,False,exh-subclausal,False,response,10.29875,5 + 9 = ?,"[9, 2, 7]",,1,,False,"[7, 8, 1]",3256,0,,"[1, 0]",,There are four circles.,3,1,"[7, 0, 0]","[14, 5, 9]",1
3565,29,There is a square.,"[0, 0, 0]",2,"[0, 1]",undefined,,1,True,exh-subclausal,True,filler,10.29875,There is a diamond.,"[5, 3, 6]",,0,,True,"[0, 2, 7]",1182,0,,"[1, 0]",,There is a diamond.,0,1,"[0, 0, 0]","[0, 2, 9]",0
4554,29,There is a circle.,"[0, 0, 0]",2,"[0, 1]",undefined,,0,True,exh-subclausal,False,filler,10.29875,There is a tick.,"[7, 1, 5]",,0,,False,"[8, 6, 9]",1870,0,,"[1, 0]",,There is a note.,1,1,"[0, 0, 0]","[2, 3, 1]",0
3359,29,Some of the symbols are triangles.,"[0, 0, 0]",0,"[0, 1]",undefined,,0,False,exh-subclausal,False,response,10.29875,Some of the symbols are clubs.,"[9, 4, 8]",,1,,False,"[7, 9, 4]",1222,0,,"[1, 0]",,Some of the symbols are circles.,1,1,"[0, 0, 0]","[1, 2, 0]",1
5700,29,Some of the symbols are ticks.,"[0, 0, 0]",0,"[1, 0]",undefined,,1,True,exh-subclausal,False,filler,10.29875,Some of the symbols are squares.,"[2, 7, 1]",,0,,False,"[5, 9, 0]",3482,0,,"[1, 0]",,Some of the symbols are squares.,0,0,"[0, 0, 0]","[5, 0, 7]",0
3408,29,8 + 1 = ?,"[5, 0, 0]",2,"[1, 0]",undefined,,0,False,exh-subclausal,True,filler,10.29875,1 + 8 = ?,"[9, 8, 1]",,0,,False,"[9, 0, 8]",951,1,,"[0, 1]",,There is a triangle.,3,0,"[1, 0, 0]","[9, 1, 8]",0
3741,29,There is a spade.,"[0, 0, 0]",2,"[1, 0]",undefined,,0,True,exh-subclausal,True,filler,10.29875,There is a note.,"[3, 6, 5]",,1,,True,"[3, 7, 5]",1324,1,,"[0, 1]",,There is a spade.,1,0,"[0, 0, 0]","[8, 3, 0]",0
3568,29,Some of the symbols are notes.,"[0, 0, 0]",0,"[0, 1]",undefined,,0,True,exh-subclausal,False,filler,10.29875,Some of the symbols are hearts.,"[8, 2, 9]",,0,,False,"[7, 2, 0]",1544,0,,"[1, 0]",,Some of the symbols are circles.,0,1,"[0, 0, 0]","[4, 3, 2]",1
3187,29,There are four but no more than four triangles.,"[0, 0, 0]",1,"[1, 0]",undefined,,1,True,exh-subclausal,False,filler,10.29875,There are four but no more than four ticks.,"[9, 0, 6]",,1,,False,"[7, 0, 4]",1119,1,,"[0, 1]",,There are four circles.,2,0,"[0, 0, 0]","[2, 1, 4]",1
2700,29,2 + 2 = ?,"[4, 0, 0]",2,"[1, 0]",undefined,,1,True,exh-subclausal,False,response,10.29875,6 + 0 = ?,"[4, 2, 2]",,1,,False,"[9, 0, 8]",900,1,,"[0, 1]",,There is a triangle.,3,0,"[0, 0, 0]","[6, 6, 0]",1
2822,29,There are four but no more than four stars.,"[0, 0, 0]",1,"[0, 1]",undefined,,1,True,exh-subclausal,True,filler,10.29875,There are four but no more than four notes.,"[6, 0, 9]",,1,,True,"[6, 2, 9]",868,1,,"[0, 1]",,There are four stars.,2,1,"[0, 0, 0]","[8, 6, 4]",1
5180,29,There are four clubs.,"[0, 0, 0]",1,"[0, 1]",undefined,,0,True,exh-subclausal,False,response,10.29875,There are four stars.,"[1, 5, 2]",,1,,False,"[3, 2, 0]",1053,1,,"[0, 1]",,There are four spades.,1,1,"[0, 0, 0]","[6, 4, 2]",0
4066,29,There are four hearts.,"[0, 0, 0]",1,"[0, 1]",undefined,,0,False,exh-subclausal,False,filler,10.29875,There are four hearts.,"[4, 8, 7]",,0,,False,"[3, 9, 8]",979,1,,"[0, 1]",,There are four spades.,1,1,"[0, 0, 0]","[4, 1, 5]",0
3188,29,There are four ticks.,"[0, 0, 0]",1,"[0, 1]",undefined,,0,False,exh-subclausal,False,filler,10.29875,There are four triangles.,"[2, 0, 8]",,0,,False,"[5, 9, 4]",1025,1,,"[0, 1]",,There are four squares.,0,1,"[0, 0, 0]","[9, 5, 6]",1
4857,29,There are four clubs.,"[0, 0, 0]",1,"[1, 0]",undefined,,0,True,exh-subclausal,True,response,10.29875,There are four squares.,"[1, 9, 7]",,0,,True,"[8, 0, 5]",1112,0,,"[1, 0]",,There are four notes.,0,0,"[0, 0, 0]","[5, 1, 8]",0
3141,29,6 + 0 = ?,"[1, 0, 0]",0,"[0, 1]",undefined,,0,False,exh-subclausal,False,response,10.29875,5 + 4 = ?,"[6, 6, 0]",,0,,False,"[3, 0, 4]",1034,1,,"[0, 1]",,Some of the symbols are spades.,3,1,"[1, 0, 0]","[9, 5, 4]",1
3972,29,Some of the symbols are ticks.,"[0, 0, 0]",0,"[0, 1]",undefined,,0,False,exh-subclausal,False,filler,10.29875,Some of the symbols are hearts.,"[2, 7, 1]",,0,,False,"[5, 0, 2]",818,1,,"[0, 1]",,Some of the symbols are squares.,0,1,"[0, 0, 0]","[4, 9, 1]",0
3437,29,Some of the symbols are hearts.,"[0, 0, 0]",0,"[1, 0]",undefined,,0,True,exh-subclausal,True,filler,10.29875,Some of the symbols are triangles.,"[4, 5, 2]",,0,,True,"[1, 4, 6]",1096,0,,"[1, 0]",,Some of the symbols are clubs.,0,0,"[0, 0, 0]","[9, 6, 2]",0
,30,,,,,undefined,bot_check,,,,,,22.18725,,,,,1,,,,,"[0, 'Mary']",,Mary,,,,,,
38873,30,Some but not all of the symbols are circles.,"[0, 0, 0]",0,"[0, 1]",undefined,,1,True,exh-subclausal,True,filler,22.18725,Some but not all of the symbols are spades.,"[7, 5, 8]",,0,,True,"[6, 2, 9]",7199,0,,"[1, 0]",,Some of the symbols are stars.,2,1,"[0, 0, 0]","[3, 4, 6]",1
12831,30,There is a diamond.,"[0, 0, 0]",2,"[1, 0]",undefined,,0,True,exh-subclausal,True,response,22.18725,There is a diamond.,"[0, 3, 8]",,0,,True,"[9, 5, 6]",3522,0,,"[1, 0]",,There is a triangle.,0,0,"[0, 0, 0]","[0, 5, 2]",0
21995,30,There are four circles.,"[0, 0, 0]",1,"[1, 0]",undefined,,0,True,exh-subclausal,True,filler,22.18725,There are four circles.,"[7, 9, 8]",,0,,True,"[2, 7, 8]",3520,0,,"[1, 0]",,There are four ticks.,1,0,"[0, 0, 0]","[7, 8, 5]",1
10866,30,1 + 3 = ?,"[5, 0, 0]",1,"[1, 0]",undefined,,0,False,exh-subclausal,True,response,22.18725,6 + 6 = ?,"[4, 1, 3]",,1,,False,"[9, 3, 8]",3394,0,,"[1, 0]",,There are four triangles.,3,0,"[6, 0, 0]","[12, 6, 6]",1
20255,30,There is a heart but nothing else.,"[0, 0, 0]",2,"[1, 0]",undefined,,0,False,exh-subclausal,True,response,22.18725,There is a heart but nothing else.,"[4, 0, 3]",,1,,False,"[2, 9, 6]",4191,0,,"[1, 0]",,There is a tick.,2,0,"[0, 0, 0]","[4, 0, 5]",0
17445,30,There is a note.,"[0, 0, 0]",2,"[0, 1]",undefined,,1,True,exh-subclausal,True,response,22.18725,There is a club.,"[8, 2, 6]",,0,,True,"[8, 7, 6]",5984,0,,"[1, 0]",,There is a note.,1,1,"[0, 0, 0]","[1, 0, 7]",0
16788,30,Some of the symbols are notes.,"[0, 0, 0]",0,"[1, 0]",undefined,,1,False,exh-subclausal,False,filler,22.18725,Some of the symbols are stars.,"[8, 2, 9]",,1,,False,"[1, 7, 8]",5729,0,,"[1, 0]",,Some of the symbols are clubs.,1,0,"[0, 0, 0]","[6, 1, 9]",1
57546,30,There is a star.,"[0, 0, 0]",2,"[1, 0]",undefined,,0,True,exh-subclausal,True,response,22.18725,There is a note.,"[6, 2, 9]",,1,,True,"[1, 3, 6]",10809,1,,"[0, 1]",,There is a club.,1,0,"[0, 0, 0]","[8, 7, 1]",1
18309,30,There is a triangle.,"[0, 0, 0]",2,"[1, 0]",undefined,,0,True,exh-subclausal,True,response,22.18725,There is a note.,"[9, 5, 4]",,0,,True,"[2, 1, 8]",11817,0,,"[1, 0]",,There is a tick.,0,0,"[0, 0, 0]","[8, 7, 9]",0
21206,30,4 + 6 = ?,"[9, 0, 0]",2,"[1, 0]",undefined,,1,True,exh-subclausal,False,response,22.18725,8 + 3 = ?,"[10, 4, 6]",,0,,False,"[4, 8, 1]",5564,0,,"[1, 0]",,There is a heart.,3,0,"[9, 0, 0]","[11, 8, 3]",0
22957,30,There is a star.,"[0, 0, 0]",2,"[1, 0]",undefined,,0,True,exh-subclausal,True,filler,22.18725,There is a tick.,"[6, 9, 2]",,1,,True,"[6, 3, 7]",3448,1,,"[0, 1]",,There is a star.,0,0,"[0, 0, 0]","[2, 9, 5]",1
11629,30,There is a diamond.,"[0, 0, 0]",2,"[1, 0]",undefined,,0,True,exh-subclausal,True,response,22.18725,There is a circle.,"[0, 6, 9]",,1,,True,"[4, 8, 2]",2808,1,,"[0, 1]",,There is a heart.,0,0,"[0, 0, 0]","[7, 4, 6]",0
8146,30,There are four notes.,"[0, 0, 0]",1,"[1, 0]",undefined,,0,True,exh-subclausal,True,filler,22.18725,There are four spades.,"[8, 2, 3]",,1,,True,"[7, 6, 2]",2422,1,,"[0, 1]",,There are four circles.,1,0,"[0, 0, 0]","[3, 0, 6]",1
28959,30,7 + 6 = ?,"[1, 0, 0]",0,"[0, 1]",undefined,,0,False,exh-subclausal,False,filler,22.18725,7 + 9 = ?,"[13, 7, 6]",,1,,False,"[4, 0, 5]",3956,0,,"[1, 0]",,Some of the symbols are hearts.,3,1,"[2, 0, 0]","[16, 7, 9]",1
10711,30,1 + 6 = ?,"[8, 0, 0]",1,"[0, 1]",undefined,,0,False,exh-subclausal,False,response,22.18725,2 + 0 = ?,"[7, 1, 6]",,1,,False,"[2, 0, 3]",4303,0,,"[1, 0]",,There are four ticks.,3,1,"[4, 0, 0]","[2, 2, 0]",1
9777,30,There are four notes.,"[0, 0, 0]",1,"[1, 0]",undefined,,0,True,exh-subclausal,True,filler,22.18725,There are four clubs.,"[8, 1, 2]",,1,,True,"[1, 5, 2]",3298,1,,"[0, 1]",,There are four clubs.,1,0,"[0, 0, 0]","[1, 7, 0]",1
7064,30,7 + 4 = ?,"[0, 0, 0]",1,"[1, 0]",undefined,,1,False,exh-subclausal,False,filler,22.18725,7 + 0 = ?,"[11, 7, 4]",,0,,False,"[8, 0, 5]",2481,1,,"[0, 1]",,There are four notes.,3,0,"[1, 0, 0]","[7, 7, 0]",1
10857,30,There is a triangle.,"[0, 0, 0]",2,"[0, 1]",undefined,,1,True,exh-subclausal,True,response,22.18725,There is a square.,"[9, 0, 2]",,1,,True,"[4, 8, 7]",2449,1,,"[0, 1]",,There is a heart.,1,1,"[0, 0, 0]","[5, 9, 4]",0
25687,30,There are four triangles.,"[0, 0, 0]",1,"[0, 1]",undefined,,1,True,exh-subclausal,True,response,22.18725,There are four stars.,"[9, 7, 0]",,0,,True,"[2, 4, 0]",5432,0,,"[1, 0]",,There are four ticks.,1,1,"[0, 0, 0]","[6, 4, 9]",1
17600,30,9 + 1 = ?,"[8, 0, 0]",2,"[0, 1]",undefined,,1,True,exh-subclausal,True,filler,22.18725,8 + 1 = ?,"[10, 9, 1]",,0,,True,"[8, 4, 1]",4691,0,,"[1, 0]",,There is a note.,3,1,"[0, 0, 0]","[9, 8, 1]",1
18048,30,Some of the symbols are stars.,"[0, 0, 0]",0,"[0, 1]",undefined,,1,True,exh-subclausal,True,response,22.18725,Some of the symbols are circles.,"[6, 5, 4]",,1,,True,"[6, 8, 7]",6793,1,,"[0, 1]",,Some of the symbols are stars.,1,1,"[0, 0, 0]","[7, 1, 3]",1
12032,30,Some of the symbols are notes.,"[0, 0, 0]",0,"[1, 0]",undefined,,0,True,exh-subclausal,True,filler,22.18725,Some of the symbols are clubs.,"[8, 9, 1]",,0,,True,"[1, 9, 4]",4277,0,,"[1, 0]",,Some of the symbols are clubs.,0,0,"[0, 0, 0]","[1, 6, 8]",0
54275,30,There are four but no more than four spades.,"[0, 0, 0]",1,"[0, 1]",undefined,,1,True,exh-subclausal,True,filler,22.18725,There are four but no more than four diamonds.,"[3, 5, 6]",,0,,True,"[9, 1, 7]",6137,0,,"[1, 0]",,There are four triangles.,2,1,"[0, 0, 0]","[0, 9, 1]",1
19865,30,Some of the symbols are clubs.,"[0, 0, 0]",0,"[1, 0]",undefined,,0,True,exh-subclausal,True,filler,22.18725,Some of the symbols are spades.,"[1, 5, 8]",,0,,True,"[5, 9, 3]",3658,0,,"[1, 0]",,Some of the symbols are squares.,1,0,"[0, 0, 0]","[3, 2, 4]",0
10745,30,6 + 7 = ?,"[4, 0, 0]",0,"[1, 0]",undefined,,0,True,exh-subclausal,True,filler,22.18725,4 + 6 = ?,"[13, 6, 7]",,1,,True,"[8, 4, 9]",4194,1,,"[0, 1]",,Some of the symbols are notes.,3,0,"[2, 0, 0]","[10, 4, 6]",1
11388,30,There is a diamond.,"[0, 0, 0]",2,"[1, 0]",undefined,,0,True,exh-subclausal,True,filler,22.18725,There is a star.,"[0, 6, 9]",,1,,True,"[4, 7, 2]",3873,1,,"[0, 1]",,There is a heart.,1,0,"[0, 0, 0]","[6, 8, 7]",1
13614,30,There is a note.,"[0, 0, 0]",2,"[0, 1]",undefined,,1,True,exh-subclausal,True,response,22.18725,There is a triangle.,"[8, 0, 7]",,1,,True,"[0, 9, 1]",5088,1,,"[0, 1]",,There is a diamond.,1,1,"[0, 0, 0]","[9, 1, 2]",0
22058,30,There is a tick.,"[0, 0, 0]",2,"[0, 1]",undefined,,1,True,exh-subclausal,True,filler,22.18725,There is a heart.,"[2, 8, 3]",,0,,True,"[3, 6, 4]",7224,0,,"[1, 0]",,There is a spade.,0,1,"[0, 0, 0]","[4, 5, 0]",1
20041,30,There are four but no more than four squares.,"[0, 0, 0]",1,"[1, 0]",undefined,,0,True,exh-subclausal,True,filler,22.18725,There are four but no more than four stars.,"[5, 4, 6]",,1,,True,"[2, 3, 9]",13143,1,,"[0, 1]",,There are four ticks.,2,0,"[0, 0, 0]","[6, 8, 0]",1
12252,30,There are four circles.,"[0, 0, 0]",1,"[1, 0]",undefined,,0,False,exh-subclausal,True,response,22.18725,There are four ticks.,"[7, 0, 4]",,0,,False,"[2, 4, 7]",2918,1,,"[0, 1]",,There are four ticks.,0,0,"[0, 0, 0]","[2, 6, 5]",1
9038,30,Some but not all of the symbols are stars.,"[0, 0, 0]",0,"[1, 0]",undefined,,1,True,exh-subclausal,False,filler,22.18725,Some but not all of the symbols are hearts.,"[6, 7, 4]",,1,,False,"[4, 7, 3]",2918,1,,"[0, 1]",,Some of the symbols are hearts.,2,0,"[0, 0, 0]","[4, 3, 0]",1
12456,30,There are four circles.,"[0, 0, 0]",1,"[0, 1]",undefined,,1,True,exh-subclausal,True,filler,22.18725,There are four spades.,"[7, 1, 6]",,1,,True,"[3, 9, 7]",3335,1,,"[0, 1]",,There are four spades.,0,1,"[0, 0, 0]","[3, 8, 6]",1
12776,30,There are four clubs.,"[0, 0, 0]",1,"[1, 0]",undefined,,0,True,exh-subclausal,True,filler,22.18725,There are four squares.,"[1, 5, 4]",,1,,True,"[1, 5, 8]",3673,1,,"[0, 1]",,There are four clubs.,0,0,"[0, 0, 0]","[5, 8, 4]",1
8022,30,There are four diamonds.,"[0, 0, 0]",1,"[1, 0]",undefined,,0,True,exh-subclausal,True,filler,22.18725,There are four diamonds.,"[0, 3, 2]",,0,,True,"[0, 1, 4]",1688,0,,"[1, 0]",,There are four diamonds.,0,0,"[0, 0, 0]","[0, 2, 4]",1
8465,30,There is a star but nothing else.,"[0, 0, 0]",2,"[0, 1]",undefined,,1,False,exh-subclausal,True,response,22.18725,There is a circle but nothing else.,"[6, 8, 3]",,0,,False,"[4, 8, 6]",3537,1,,"[0, 1]",,There is a heart.,2,1,"[0, 0, 0]","[7, 1, 4]",0
17473,30,There are four hearts.,"[0, 0, 0]",1,"[0, 1]",undefined,,1,True,exh-subclausal,True,response,22.18725,There are four triangles.,"[4, 0, 3]",,1,,True,"[0, 4, 6]",10146,1,,"[0, 1]",,There are four diamonds.,1,1,"[0, 0, 0]","[9, 6, 4]",1
22053,30,There is a square but nothing else.,"[0, 0, 0]",2,"[0, 1]",undefined,,1,True,exh-subclausal,True,filler,22.18725,There is a triangle but nothing else.,"[5, 8, 2]",,1,,True,"[6, 0, 9]",5455,1,,"[0, 1]",,There is a star.,2,1,"[0, 0, 0]","[9, 4, 8]",1
10178,30,4 + 0 = ?,"[3, 0, 0]",1,"[0, 1]",undefined,,0,True,exh-subclausal,False,filler,22.18725,9 + 6 = ?,"[4, 4, 0]",,1,,False,"[1, 5, 2]",4274,1,,"[0, 1]",,There are four clubs.,3,1,"[0, 0, 0]","[15, 9, 6]",1
11914,30,8 + 2 = ?,"[0, 0, 0]",1,"[1, 0]",undefined,,0,False,exh-subclausal,True,response,22.18725,6 + 8 = ?,"[10, 8, 2]",,1,,False,"[2, 9, 5]",7159,0,,"[1, 0]",,There are four ticks.,3,0,"[8, 0, 0]","[14, 6, 8]",0
9910,30,Some of the symbols are hearts.,"[0, 0, 0]",0,"[1, 0]",undefined,,0,False,exh-subclausal,True,response,22.18725,Some of the symbols are notes.,"[4, 6, 5]",,0,,False,"[7, 1, 5]",2740,1,,"[0, 1]",,Some of the symbols are circles.,0,0,"[0, 0, 0]","[8, 7, 5]",0
7712,30,4 + 8 = ?,"[9, 0, 0]",2,"[0, 1]",undefined,,0,False,exh-subclausal,False,filler,22.18725,4 + 9 = ?,"[12, 4, 8]",,1,,False,"[7, 9, 2]",2352,0,,"[1, 0]",,There is a circle.,3,1,"[0, 0, 0]","[13, 4, 9]",1
9650,30,9 + 4 = ?,"[1, 0, 0]",0,"[0, 1]",undefined,,0,False,exh-subclausal,False,filler,22.18725,0 + 7 = ?,"[13, 9, 4]",,1,,False,"[9, 7, 0]",3114,0,,"[1, 0]",,Some of the symbols are triangles.,3,1,"[0, 0, 0]","[7, 0, 7]",1
14561,30,There is a triangle but nothing else.,"[0, 0, 0]",2,"[0, 1]",undefined,,1,True,exh-subclausal,True,filler,22.18725,There is a triangle but nothing else.,"[9, 7, 3]",,0,,True,"[4, 8, 9]",5835,0,,"[1, 0]",,There is a heart.,2,1,"[0, 0, 0]","[9, 6, 1]",1
9198,30,Some of the symbols are spades.,"[0, 0, 0]",0,"[0, 1]",undefined,,0,False,exh-subclausal,False,response,22.18725,Some of the symbols are spades.,"[3, 1, 5]",,0,,False,"[2, 6, 7]",2717,1,,"[0, 1]",,Some of the symbols are ticks.,1,1,"[0, 0, 0]","[3, 5, 9]",0
9686,30,There are four but no more than four hearts.,"[0, 0, 0]",1,"[1, 0]",undefined,,0,True,exh-subclausal,True,response,22.18725,There are four but no more than four notes.,"[4, 8, 6]",,1,,True,"[4, 6, 1]",4480,1,,"[0, 1]",,There are four hearts.,2,0,"[0, 0, 0]","[8, 7, 6]",0
10255,30,Some of the symbols are triangles.,"[0, 0, 0]",0,"[1, 0]",undefined,,0,True,exh-subclausal,True,filler,22.18725,Some of the symbols are ticks.,"[9, 4, 1]",,0,,True,"[2, 9, 0]",2636,0,,"[1, 0]",,Some of the symbols are ticks.,0,0,"[0, 0, 0]","[2, 1, 4]",1
8726,30,There are four but no more than four spades.,"[0, 0, 0]",1,"[0, 1]",undefined,,1,True,exh-subclausal,True,response,22.18725,There are four but no more than four notes.,"[3, 4, 7]",,0,,True,"[4, 0, 6]",2162,0,,"[1, 0]",,There are four hearts.,2,1,"[0, 0, 0]","[8, 0, 2]",0
6491,30,1 + 9 = ?,"[5, 0, 0]",2,"[1, 0]",undefined,,1,False,exh-subclausal,False,response,22.18725,0 + 8 = ?,"[10, 1, 9]",,0,,False,"[9, 5, 6]",2349,1,,"[0, 1]",,There is a triangle.,3,0,"[7, 0, 0]","[8, 0, 8]",0
7569,30,Some of the symbols are spades.,"[0, 0, 0]",0,"[1, 0]",undefined,,0,True,exh-subclausal,True,filler,22.18725,Some of the symbols are diamonds.,"[3, 1, 2]",,0,,True,"[1, 5, 6]",2151,0,,"[1, 0]",,Some of the symbols are clubs.,0,0,"[0, 0, 0]","[0, 1, 6]",0
14476,30,There are four diamonds.,"[0, 0, 0]",1,"[0, 1]",undefined,,1,True,exh-subclausal,True,response,22.18725,There are four stars.,"[0, 2, 7]",,1,,True,"[7, 6, 8]",7227,1,,"[0, 1]",,There are four circles.,0,1,"[0, 0, 0]","[6, 8, 3]",0
11712,30,There is a square.,"[0, 0, 0]",2,"[1, 0]",undefined,,0,True,exh-subclausal,True,filler,22.18725,There is a diamond.,"[5, 7, 1]",,0,,True,"[5, 7, 6]",3973,0,,"[1, 0]",,There is a square.,0,0,"[0, 0, 0]","[0, 1, 7]",1
7503,30,There are four but no more than four squares.,"[0, 0, 0]",1,"[1, 0]",undefined,,0,True,exh-subclausal,True,response,22.18725,There are four but no more than four circles.,"[5, 7, 1]",,1,,True,"[7, 1, 3]",2472,1,,"[0, 1]",,There are four circles.,2,0,"[0, 0, 0]","[7, 9, 0]",1
9724,30,8 + 6 = ?,"[0, 0, 0]",0,"[0, 1]",undefined,,1,False,exh-subclausal,True,response,22.18725,5 + 9 = ?,"[14, 8, 6]",,0,,False,"[2, 3, 8]",3210,1,,"[0, 1]",,Some of the symbols are ticks.,3,1,"[0, 0, 0]","[14, 5, 9]",0
9609,30,Some of the symbols are circles.,"[0, 0, 0]",0,"[1, 0]",undefined,,0,True,exh-subclausal,True,response,22.18725,Some of the symbols are hearts.,"[7, 3, 9]",,1,,True,"[4, 3, 0]",4258,1,,"[0, 1]",,Some of the symbols are hearts.,0,0,"[0, 0, 0]","[4, 3, 0]",0
8997,30,There is a triangle but nothing else.,"[0, 0, 0]",2,"[1, 0]",undefined,,0,False,exh-subclausal,True,response,22.18725,There is a square but nothing else.,"[9, 2, 3]",,1,,False,"[9, 8, 5]",4650,0,,"[1, 0]",,There is a triangle.,2,0,"[0, 0, 0]","[5, 9, 3]",0
8744,30,Some of the symbols are diamonds.,"[0, 0, 0]",0,"[1, 0]",undefined,,1,False,exh-subclausal,False,filler,22.18725,Some of the symbols are hearts.,"[0, 7, 2]",,1,,False,"[1, 2, 6]",2390,0,,"[1, 0]",,Some of the symbols are clubs.,1,0,"[0, 0, 0]","[4, 8, 9]",0
9542,30,There is a star but nothing else.,"[0, 0, 0]",2,"[0, 1]",undefined,,1,True,exh-subclausal,True,filler,22.18725,There is a spade but nothing else.,"[6, 1, 3]",,1,,True,"[2, 3, 8]",2638,1,,"[0, 1]",,There is a tick.,2,1,"[0, 0, 0]","[3, 6, 8]",1
8502,30,There are four hearts.,"[0, 0, 0]",1,"[1, 0]",undefined,,0,True,exh-subclausal,True,response,22.18725,There are four notes.,"[4, 9, 7]",,0,,True,"[5, 0, 8]",2392,0,,"[1, 0]",,There are four squares.,0,0,"[0, 0, 0]","[8, 1, 2]",0
6457,30,There are four but no more than four triangles.,"[0, 0, 0]",1,"[1, 0]",undefined,,0,True,exh-subclausal,True,filler,22.18725,There are four but no more than four clubs.,"[9, 4, 8]",,1,,True,"[4, 3, 7]",1838,1,,"[0, 1]",,There are four hearts.,2,0,"[0, 0, 0]","[1, 3, 2]",1
6785,30,4 + 0 = ?,"[3, 0, 0]",0,"[0, 1]",undefined,,1,False,exh-subclausal,True,response,22.18725,2 + 9 = ?,"[4, 4, 0]",,0,,False,"[4, 9, 2]",2509,1,,"[0, 1]",,Some of the symbols are hearts.,3,1,"[7, 0, 0]","[11, 2, 9]",0
7440,30,8 + 4 = ?,"[5, 0, 0]",1,"[1, 0]",undefined,,0,False,exh-subclausal,True,filler,22.18725,5 + 0 = ?,"[12, 8, 4]",,1,,False,"[7, 5, 6]",2031,0,,"[1, 0]",,There are four circles.,3,0,"[5, 0, 0]","[5, 5, 0]",1
