primeStrength,primeTShuffle,correctPTChoice,responseSentence,pTSentence,pOSymbols,goodPTChoice,Answer.time_in_minutes,correctPChoices,response_rt,pTwrongAnswer,pOChoice,audio,correctPOChoice,pOSentence,primeOShuffle,response,pTChoice,block_rt,slide_number,workerid,responseChoice,image,Answer.condition,pTSymbols,goodPOChoice,responseSymbols,pOwrongAnswer,primeType,trial_type,btwncondition,slide_type
0,"[0, 1]",True,There are four circles.,There are four spades.,"[4, 2, 5]",1,9.35745,True,1655,"[0, 0, 0]",1,,True,There are four hearts.,"[0, 1]",,1,3903,,37,1,,undefined,"[3, 8, 7]",1,"[7, 1, 8]","[0, 0, 0]",1,response,alternative,
3,"[0, 1]",False,Some of the symbols are circles.,3 + 2 = ?,"[5, 2, 3]",1,9.35745,False,1934,"[9, 0, 0]",1,,False,2 + 3 = ?,"[1, 0]",,0,5120,,37,1,,undefined,"[5, 3, 2]",0,"[7, 4, 3]","[1, 0, 0]",0,response,alternative,
2,"[1, 0]",True,There is a triangle.,There is a triangle and a circle.,"[2, 6, 8]",0,9.35745,True,1309,"[0, 0, 0]",1,,True,There is a tick and a star.,"[0, 1]",,0,3960,,37,1,,undefined,"[9, 7, 5]",1,"[9, 4, 2]","[0, 0, 0]",2,filler,alternative,
3,"[1, 0]",True,There are four clubs.,6 + 7 = ?,"[10, 7, 3]",0,9.35745,True,1390,"[0, 0, 0]",1,,True,7 + 3 = ?,"[0, 1]",,0,3559,,37,0,,undefined,"[13, 6, 7]",1,"[1, 7, 0]","[1, 0, 0]",1,response,alternative,
1,"[0, 1]",True,There are four circles.,There are four circles.,"[3, 1, 4]",1,9.35745,True,1335,"[0, 0, 0]",1,,True,There are four spades.,"[0, 1]",,1,3480,,37,1,,undefined,"[7, 1, 0]",1,"[7, 3, 4]","[0, 0, 0]",1,response,alternative,
3,"[0, 1]",False,Some of the symbols are circles.,8 + 0 = ?,"[14, 6, 8]",1,9.35745,False,1279,"[6, 0, 0]",1,,True,6 + 8 = ?,"[0, 1]",,0,3936,,37,1,,undefined,"[8, 8, 0]",1,"[7, 2, 9]","[4, 0, 0]",0,response,alternative,
0,"[0, 1]",True,There are four stars.,There are four notes.,"[2, 0, 9]",1,9.35745,True,975,"[0, 0, 0]",1,,True,There are four ticks.,"[0, 1]",,1,3200,,37,1,,undefined,"[8, 1, 4]",1,"[6, 5, 2]","[0, 0, 0]",1,filler,alternative,
0,"[1, 0]",True,Some of the symbols are spades.,Some of the symbols are hearts.,"[6, 0, 4]",0,9.35745,True,1287,"[0, 0, 0]",0,,True,Some of the symbols are stars.,"[1, 0]",,0,4360,,37,1,,undefined,"[4, 2, 8]",0,"[3, 2, 8]","[0, 0, 0]",0,filler,alternative,
1,"[0, 1]",True,There are four squares.,There are four notes.,"[5, 2, 0]",1,9.35745,False,1367,"[0, 0, 0]",1,,False,There are four squares.,"[1, 0]",,1,3856,,37,1,,undefined,"[8, 2, 0]",0,"[5, 2, 6]","[0, 0, 0]",1,response,alternative,
1,"[1, 0]",True,There is a square.,There is a heart.,"[6, 1, 2]",0,9.35745,True,1199,"[0, 0, 0]",1,,True,There is a star.,"[0, 1]",,0,4040,,37,1,,undefined,"[4, 8, 9]",1,"[5, 8, 2]","[0, 0, 0]",2,filler,alternative,
0,"[0, 1]",True,Some of the symbols are notes.,Some of the symbols are clubs.,"[8, 9, 0]",1,9.35745,True,1231,"[0, 0, 0]",1,,True,Some of the symbols are notes.,"[0, 1]",,1,4328,,37,1,,undefined,"[1, 8, 3]",1,"[8, 9, 2]","[0, 0, 0]",0,filler,alternative,
1,"[0, 1]",True,There is a heart.,There is a square.,"[3, 1, 6]",1,9.35745,False,1984,"[0, 0, 0]",1,,False,There is a spade.,"[1, 0]",,1,5080,,37,0,,undefined,"[5, 6, 3]",0,"[4, 0, 2]","[0, 0, 0]",2,response,alternative,
1,"[1, 0]",True,Some of the symbols are squares.,Some of the symbols are triangles.,"[2, 5, 3]",0,9.35745,True,1702,"[0, 0, 0]",0,,True,Some of the symbols are ticks.,"[1, 0]",,0,5223,,37,0,,undefined,"[9, 7, 3]",0,"[5, 9, 3]","[0, 0, 0]",0,response,alternative,
3,"[1, 0]",False,There are four clubs.,6 + 9 = ?,"[11, 7, 4]",0,9.35745,False,1727,"[5, 0, 0]",0,,True,7 + 4 = ?,"[1, 0]",,1,5680,,37,1,,undefined,"[15, 6, 9]",0,"[1, 0, 4]","[8, 0, 0]",1,response,alternative,
0,"[1, 0]",True,There is a tick.,There is a diamond.,"[6, 5, 0]",0,9.35745,True,1071,"[0, 0, 0]",0,,True,There is a star.,"[1, 0]",,0,3480,,37,1,,undefined,"[0, 4, 7]",0,"[2, 3, 6]","[0, 0, 0]",2,filler,alternative,
2,"[1, 0]",True,There is a circle.,There is a tick and a club.,"[9, 1, 0]",0,9.35745,True,1159,"[0, 0, 0]",0,,True,There is a triangle and a club.,"[1, 0]",,0,3808,,37,1,,undefined,"[2, 1, 0]",0,"[7, 1, 9]","[0, 0, 0]",2,filler,alternative,
2,"[1, 0]",True,Some of the symbols are stars.,All of the symbols are squares.,"[3, 6, 8]",0,9.35745,True,1295,"[0, 0, 0]",1,,True,All of the symbols are spades.,"[0, 1]",,0,3872,,37,1,,undefined,"[5, 3, 6]",1,"[6, 1, 9]","[0, 0, 0]",0,filler,alternative,
0,"[0, 1]",True,Some of the symbols are circles.,Some of the symbols are triangles.,"[3, 9, 2]",1,9.35745,True,1199,"[0, 0, 0]",0,,True,Some of the symbols are spades.,"[1, 0]",,1,3792,,37,1,,undefined,"[9, 1, 2]",0,"[7, 0, 3]","[0, 0, 0]",0,filler,alternative,
3,"[1, 0]",False,Some of the symbols are stars.,1 + 5 = ?,"[16, 7, 9]",0,9.35745,False,1336,"[1, 0, 0]",0,,False,7 + 9 = ?,"[0, 1]",,1,4800,,37,0,,undefined,"[6, 1, 5]",1,"[6, 2, 0]","[8, 0, 0]",0,response,alternative,
1,"[1, 0]",True,There is a heart.,There is a tick.,"[9, 4, 6]",0,9.35745,True,2238,"[0, 0, 0]",1,,True,There is a triangle.,"[0, 1]",,0,4391,,37,0,,undefined,"[2, 4, 7]",1,"[4, 6, 5]","[0, 0, 0]",2,response,alternative,
2,"[1, 0]",True,Some of the symbols are hearts.,All of the symbols are squares.,"[3, 4, 0]",0,9.35745,True,1590,"[0, 0, 0]",1,,True,All of the symbols are spades.,"[0, 1]",,0,4520,,37,0,,undefined,"[5, 3, 7]",1,"[4, 0, 7]","[0, 0, 0]",0,response,alternative,
0,"[1, 0]",True,Some of the symbols are stars.,Some of the symbols are clubs.,"[8, 7, 3]",0,9.35745,True,1094,"[0, 0, 0]",1,,True,Some of the symbols are notes.,"[0, 1]",,0,4056,,37,0,,undefined,"[1, 6, 3]",1,"[6, 1, 8]","[0, 0, 0]",0,response,alternative,
1,"[1, 0]",True,There is a note.,There is a club.,"[2, 8, 4]",0,9.35745,False,1455,"[0, 0, 0]",1,,False,There is a tick.,"[1, 0]",,0,3751,,37,0,,undefined,"[1, 9, 6]",0,"[8, 7, 9]","[0, 0, 0]",2,response,alternative,
1,"[1, 0]",True,There are four diamonds.,There are four stars.,"[4, 7, 9]",0,9.35745,True,1015,"[0, 0, 0]",1,,True,There are four hearts.,"[0, 1]",,0,3496,,37,1,,undefined,"[6, 2, 8]",1,"[0, 6, 5]","[0, 0, 0]",1,filler,alternative,
0,"[0, 1]",True,There are four hearts.,There are four circles.,"[4, 0, 9]",1,9.35745,True,911,"[0, 0, 0]",0,,True,There are four hearts.,"[1, 0]",,1,2816,,37,0,,undefined,"[7, 5, 0]",0,"[4, 5, 1]","[0, 0, 0]",1,response,alternative,
3,"[0, 1]",False,There are four hearts.,0 + 8 = ?,"[2, 2, 0]",1,9.35745,False,1351,"[2, 0, 0]",0,,True,2 + 0 = ?,"[1, 0]",,0,5480,,37,1,,undefined,"[8, 0, 8]",0,"[4, 0, 9]","[2, 0, 0]",1,filler,alternative,
2,"[0, 1]",True,Some of the symbols are stars.,All of the symbols are ticks.,"[9, 4, 3]",1,9.35745,True,1935,"[0, 0, 0]",1,,True,All of the symbols are triangles.,"[0, 1]",,1,4503,,37,1,,undefined,"[2, 0, 7]",1,"[6, 4, 0]","[0, 0, 0]",0,response,alternative,
3,"[1, 0]",True,There is a square.,3 + 5 = ?,"[11, 6, 5]",0,9.35745,True,1175,"[9, 0, 0]",1,,True,6 + 5 = ?,"[0, 1]",,0,4544,,37,1,,undefined,"[8, 3, 5]",1,"[5, 3, 6]","[8, 0, 0]",2,response,alternative,
1,"[0, 1]",True,There is a note.,There is a note.,"[0, 6, 5]",1,9.35745,True,1791,"[0, 0, 0]",1,,True,There is a diamond.,"[0, 1]",,1,4392,,37,1,,undefined,"[8, 1, 7]",1,"[8, 4, 5]","[0, 0, 0]",2,filler,alternative,
3,"[0, 1]",False,There is a triangle.,9 + 3 = ?,"[9, 1, 8]",1,9.35745,False,1071,"[3, 0, 0]",1,,False,1 + 8 = ?,"[1, 0]",,0,4120,,37,0,,undefined,"[12, 9, 3]",0,"[9, 5, 7]","[4, 0, 0]",2,response,alternative,
3,"[1, 0]",False,There is a star.,5 + 4 = ?,"[11, 2, 9]",0,9.35745,False,1310,"[0, 0, 0]",0,,True,2 + 9 = ?,"[1, 0]",,1,3687,,37,1,,undefined,"[9, 5, 4]",0,"[6, 7, 0]","[5, 0, 0]",2,filler,alternative,
2,"[1, 0]",True,There is a club.,There is a spade and a star.,"[2, 6, 8]",0,9.35745,True,1311,"[0, 0, 0]",0,,True,There is a tick and a star.,"[1, 0]",,0,3607,,37,1,,undefined,"[3, 6, 0]",0,"[1, 8, 9]","[0, 0, 0]",2,filler,alternative,
2,"[1, 0]",True,There are four triangles.,There are six ticks.,"[4, 9, 1]",0,9.35745,True,1007,"[0, 0, 0]",1,,True,There are six hearts.,"[0, 1]",,0,3215,,37,1,,undefined,"[2, 9, 3]",1,"[9, 7, 3]","[0, 0, 0]",1,filler,alternative,
0,"[1, 0]",True,There is a star.,There is a circle.,"[1, 2, 8]",0,9.35745,True,1127,"[0, 0, 0]",1,,True,There is a club.,"[0, 1]",,0,3569,,37,0,,undefined,"[7, 8, 4]",1,"[6, 8, 0]","[0, 0, 0]",2,response,alternative,
2,"[0, 1]",True,There is a circle.,There is a spade and a club.,"[3, 4, 2]",1,9.35745,True,959,"[0, 0, 0]",1,,True,There is a spade and a heart.,"[0, 1]",,1,3711,,37,0,,undefined,"[3, 1, 5]",1,"[7, 8, 6]","[0, 0, 0]",2,response,alternative,
,,,,,,,8.7816,,,,,,,,,"[0, 'Sarah']",,,1,38,,Sarah,undefined,,,,,,,,bot_check
1,"[0, 1]",True,Some of the symbols are circles.,Some of the symbols are squares.,"[1, 0, 5]",1,8.7816,True,2048,"[0, 0, 0]",1,,True,Some of the symbols are clubs.,"[0, 1]",,1,6448,,38,1,,undefined,"[5, 1, 2]",1,"[7, 1, 0]","[0, 0, 0]",0,filler,alternative,
0,"[1, 0]",True,There is a diamond.,There is a diamond.,"[3, 0, 7]",0,8.7816,True,2206,"[0, 0, 0]",0,,True,There is a spade.,"[1, 0]",,0,5887,,38,1,,undefined,"[0, 2, 9]",0,"[0, 8, 1]","[0, 0, 0]",2,filler,alternative,
3,"[0, 1]",False,There are four triangles.,8 + 9 = ?,"[12, 9, 3]",1,8.7816,False,3199,"[7, 0, 0]",1,,True,9 + 3 = ?,"[0, 1]",,0,12786,,38,1,,undefined,"[17, 8, 9]",1,"[9, 5, 6]","[9, 0, 0]",1,filler,alternative,
1,"[0, 1]",True,There is a club.,There is a square.,"[9, 5, 7]",1,8.7816,True,1743,"[0, 0, 0]",0,,True,There is a triangle.,"[1, 0]",,1,4753,,38,1,,undefined,"[5, 4, 3]",0,"[1, 3, 5]","[0, 0, 0]",2,filler,alternative,
3,"[0, 1]",False,Some of the symbols are circles.,5 + 0 = ?,"[7, 5, 2]",1,8.7816,False,1199,"[0, 0, 0]",1,,True,5 + 2 = ?,"[0, 1]",,0,3248,,38,1,,undefined,"[5, 5, 0]",1,"[7, 3, 5]","[0, 0, 0]",0,filler,alternative,
2,"[1, 0]",True,There is a tick.,There is a circle and a triangle.,"[7, 4, 3]",0,8.7816,True,3120,"[0, 0, 0]",1,,True,There is a circle and a heart.,"[0, 1]",,0,6145,,38,1,,undefined,"[7, 9, 0]",1,"[2, 6, 5]","[0, 0, 0]",2,response,alternative,
3,"[1, 0]",True,Some of the symbols are ticks.,6 + 7 = ?,"[9, 5, 4]",0,8.7816,True,4639,"[1, 0, 0]",0,,True,5 + 4 = ?,"[1, 0]",,0,11985,,38,1,,undefined,"[13, 6, 7]",0,"[2, 3, 6]","[9, 0, 0]",0,filler,alternative,
1,"[0, 1]",True,There are four notes.,There are four ticks.,"[3, 0, 9]",1,8.7816,True,2992,"[0, 0, 0]",1,,True,There are four spades.,"[0, 1]",,1,5553,,38,1,,undefined,"[2, 9, 0]",1,"[8, 7, 6]","[0, 0, 0]",1,response,alternative,
2,"[0, 1]",True,There is a circle.,There is a heart and a spade.,"[6, 9, 3]",1,8.7816,True,1823,"[0, 0, 0]",0,,True,There is a star and a triangle.,"[1, 0]",,1,4448,,38,0,,undefined,"[4, 3, 1]",0,"[7, 6, 1]","[0, 0, 0]",2,response,alternative,
3,"[0, 1]",True,Some of the symbols are clubs.,8 + 1 = ?,"[6, 0, 6]",1,8.7816,True,2703,"[5, 0, 0]",0,,True,0 + 6 = ?,"[1, 0]",,1,4721,,38,1,,undefined,"[9, 8, 1]",0,"[1, 6, 3]","[1, 0, 0]",0,response,alternative,
0,"[1, 0]",True,There is a diamond.,There is a heart.,"[7, 2, 0]",0,8.7816,True,1278,"[0, 0, 0]",0,,True,There is a circle.,"[1, 0]",,0,4768,,38,0,,undefined,"[4, 1, 9]",0,"[0, 7, 4]","[0, 0, 0]",2,response,alternative,
0,"[1, 0]",True,Some of the symbols are hearts.,Some of the symbols are diamonds.,"[4, 5, 0]",0,8.7816,True,1407,"[0, 0, 0]",1,,True,Some of the symbols are hearts.,"[0, 1]",,0,4529,,38,1,,undefined,"[0, 5, 6]",1,"[4, 9, 7]","[0, 0, 0]",0,filler,alternative,
3,"[0, 1]",True,There is a triangle.,6 + 4 = ?,"[6, 4, 2]",1,8.7816,True,1360,"[3, 0, 0]",0,,True,4 + 2 = ?,"[1, 0]",,1,3745,,38,0,,undefined,"[10, 6, 4]",0,"[9, 5, 4]","[0, 0, 0]",2,response,alternative,
3,"[0, 1]",True,There are four stars.,5 + 9 = ?,"[7, 7, 0]",1,8.7816,False,1967,"[3, 0, 0]",0,,False,7 + 0 = ?,"[0, 1]",,1,4560,,38,1,,undefined,"[14, 5, 9]",1,"[6, 5, 8]","[9, 0, 0]",1,response,alternative,
2,"[1, 0]",True,There is a diamond.,There is a tick and a club.,"[3, 0, 6]",0,8.7816,True,1694,"[0, 0, 0]",1,,True,There is a spade and a diamond.,"[0, 1]",,0,6176,,38,1,,undefined,"[2, 1, 7]",1,"[0, 3, 7]","[0, 0, 0]",2,filler,alternative,
2,"[1, 0]",True,Some of the symbols are hearts.,All of the symbols are hearts.,"[8, 2, 4]",0,8.7816,True,1663,"[0, 0, 0]",1,,True,All of the symbols are notes.,"[0, 1]",,0,6161,,38,0,,undefined,"[4, 9, 7]",1,"[4, 9, 5]","[0, 0, 0]",0,response,alternative,
0,"[0, 1]",True,There are four hearts.,There are four hearts.,"[5, 6, 3]",1,8.7816,True,1359,"[0, 0, 0]",0,,True,There are four squares.,"[1, 0]",,1,6000,,38,1,,undefined,"[4, 7, 2]",0,"[4, 3, 0]","[0, 0, 0]",1,filler,alternative,
2,"[0, 1]",True,There are four stars.,There are six squares.,"[6, 9, 0]",1,8.7816,True,1968,"[0, 0, 0]",0,,True,There are six stars.,"[1, 0]",,1,4577,,38,0,,undefined,"[5, 4, 2]",0,"[6, 8, 1]","[0, 0, 0]",1,response,alternative,
1,"[1, 0]",True,There is a triangle.,There is a star.,"[3, 5, 0]",0,8.7816,True,1375,"[0, 0, 0]",0,,True,There is a spade.,"[1, 0]",,0,4944,,38,1,,undefined,"[6, 1, 7]",0,"[9, 1, 7]","[0, 0, 0]",2,filler,alternative,
0,"[1, 0]",True,There is a spade.,There is a circle.,"[0, 6, 2]",0,8.7816,True,1535,"[0, 0, 0]",0,,True,There is a diamond.,"[1, 0]",,0,3984,,38,0,,undefined,"[7, 8, 1]",0,"[3, 4, 8]","[0, 0, 0]",2,response,alternative,
0,"[1, 0]",True,There is a heart.,There is a circle.,"[3, 9, 1]",0,8.7816,True,1439,"[0, 0, 0]",1,,True,There is a spade.,"[0, 1]",,0,5728,,38,1,,undefined,"[7, 9, 2]",1,"[4, 1, 0]","[0, 0, 0]",2,filler,alternative,
2,"[1, 0]",True,There are four clubs.,There are six hearts.,"[4, 2, 5]",0,8.7816,True,1262,"[0, 0, 0]",1,,True,There are six hearts.,"[0, 1]",,0,4192,,38,1,,undefined,"[4, 8, 7]",1,"[1, 8, 3]","[0, 0, 0]",1,filler,alternative,
2,"[0, 1]",True,Some of the symbols are diamonds.,All of the symbols are stars.,"[4, 8, 7]",1,8.7816,True,1984,"[0, 0, 0]",1,,True,All of the symbols are hearts.,"[0, 1]",,1,10706,,38,1,,undefined,"[6, 4, 8]",1,"[0, 7, 4]","[0, 0, 0]",0,filler,alternative,
3,"[1, 0]",False,There are four circles.,9 + 3 = ?,"[12, 4, 8]",0,8.7816,False,1279,"[8, 0, 0]",0,,True,4 + 8 = ?,"[1, 0]",,1,5904,,38,1,,undefined,"[12, 9, 3]",0,"[7, 0, 4]","[3, 0, 0]",1,filler,alternative,
2,"[0, 1]",True,There are four stars.,There are six triangles.,"[9, 1, 2]",1,8.7816,True,881,"[0, 0, 0]",1,,True,There are six triangles.,"[0, 1]",,1,3840,,38,1,,undefined,"[9, 6, 2]",1,"[6, 8, 9]","[0, 0, 0]",1,filler,alternative,
3,"[1, 0]",True,Some of the symbols are circles.,8 + 6 = ?,"[7, 2, 5]",0,8.7816,True,1551,"[0, 0, 0]",1,,True,2 + 5 = ?,"[0, 1]",,0,3408,,38,0,,undefined,"[14, 8, 6]",1,"[7, 9, 8]","[2, 0, 0]",0,response,alternative,
1,"[1, 0]",True,There is a triangle.,There is a circle.,"[6, 3, 8]",0,8.7816,True,1088,"[0, 0, 0]",1,,True,There is a star.,"[0, 1]",,0,3761,,38,1,,undefined,"[7, 0, 1]",1,"[9, 5, 7]","[0, 0, 0]",2,response,alternative,
1,"[0, 1]",True,There is a triangle.,There is a circle.,"[3, 2, 0]",1,8.7816,True,1055,"[0, 0, 0]",0,,True,There is a spade.,"[1, 0]",,1,3344,,38,0,,undefined,"[7, 6, 0]",0,"[9, 4, 5]","[0, 0, 0]",2,response,alternative,
0,"[0, 1]",True,Some of the symbols are notes.,Some of the symbols are ticks.,"[9, 8, 6]",1,8.7816,True,1199,"[0, 0, 0]",1,,True,Some of the symbols are triangles.,"[0, 1]",,1,3424,,38,0,,undefined,"[2, 5, 8]",1,"[8, 0, 6]","[0, 0, 0]",0,response,alternative,
1,"[0, 1]",True,There are four squares.,There are four clubs.,"[9, 5, 0]",1,8.7816,True,1296,"[0, 0, 0]",1,,True,There are four triangles.,"[0, 1]",,1,3521,,38,0,,undefined,"[1, 2, 8]",1,"[5, 1, 6]","[0, 0, 0]",1,response,alternative,
0,"[0, 1]",True,There are four circles.,There are four notes.,"[5, 6, 9]",1,8.7816,True,1038,"[0, 0, 0]",0,,True,There are four squares.,"[1, 0]",,1,3072,,38,0,,undefined,"[8, 6, 3]",0,"[7, 9, 2]","[0, 0, 0]",1,response,alternative,
1,"[1, 0]",True,There is a star.,There is a note.,"[9, 7, 1]",0,8.7816,True,1136,"[0, 0, 0]",0,,True,There is a triangle.,"[1, 0]",,0,4097,,38,0,,undefined,"[8, 3, 0]",0,"[6, 9, 7]","[0, 0, 0]",2,response,alternative,
3,"[1, 0]",False,Some of the symbols are spades.,0 + 0 = ?,"[0, 0, 0]",0,8.7816,False,1631,"[7, 0, 0]",0,,False,0 + 0 = ?,"[0, 1]",,1,3584,,38,0,,undefined,"[0, 0, 0]",1,"[3, 2, 5]","[3, 0, 0]",0,response,alternative,
2,"[0, 1]",True,There are four clubs.,There are six ticks.,"[4, 7, 5]",1,8.7816,True,928,"[0, 0, 0]",0,,True,There are six hearts.,"[1, 0]",,1,4353,,38,0,,undefined,"[2, 6, 7]",0,"[1, 6, 7]","[0, 0, 0]",1,response,alternative,
3,"[0, 1]",True,There is a heart.,4 + 8 = ?,"[10, 6, 4]",1,8.7816,True,943,"[7, 0, 0]",0,,True,6 + 4 = ?,"[1, 0]",,1,2464,,38,0,,undefined,"[12, 4, 8]",0,"[4, 5, 2]","[6, 0, 0]",2,response,alternative,
3,"[0, 1]",False,There are four notes.,6 + 1 = ?,"[7, 6, 1]",1,8.7816,False,863,"[3, 0, 0]",1,,True,6 + 1 = ?,"[0, 1]",,0,2976,,38,0,,undefined,"[7, 6, 1]",1,"[8, 0, 2]","[5, 0, 0]",1,response,alternative,
3,"[1, 0]",False,There is a circle.,2 + 5 = ?,"[3, 3, 0]",0,8.7816,False,1359,"[3, 0, 0]",0,,False,3 + 0 = ?,"[0, 1]",,1,3200,,38,1,,undefined,"[7, 2, 5]",1,"[7, 3, 8]","[9, 0, 0]",2,filler,alternative,
0,"[1, 0]",True,There is a square.,There is a circle.,"[7, 9, 8]",0,8.7816,True,1583,"[0, 0, 0]",0,,True,There is a circle.,"[1, 0]",,0,4177,,38,1,,undefined,"[7, 6, 9]",0,"[5, 0, 3]","[0, 0, 0]",2,filler,alternative,
0,"[1, 0]",True,Some of the symbols are hearts.,Some of the symbols are diamonds.,"[1, 2, 0]",0,8.7816,True,1071,"[0, 0, 0]",0,,True,Some of the symbols are clubs.,"[1, 0]",,0,3968,,38,0,,undefined,"[0, 2, 3]",0,"[4, 2, 7]","[0, 0, 0]",0,response,alternative,
3,"[1, 0]",True,There are four notes.,6 + 9 = ?,"[2, 2, 0]",0,8.7816,False,1168,"[6, 0, 0]",1,,False,2 + 0 = ?,"[1, 0]",,0,3153,,38,0,,undefined,"[15, 6, 9]",0,"[8, 7, 6]","[1, 0, 0]",1,response,alternative,
2,"[0, 1]",True,Some of the symbols are stars.,All of the symbols are notes.,"[5, 3, 9]",1,8.7816,True,1087,"[0, 0, 0]",1,,True,All of the symbols are squares.,"[0, 1]",,1,4256,,38,0,,undefined,"[8, 6, 7]",1,"[6, 0, 7]","[0, 0, 0]",0,response,alternative,
1,"[1, 0]",True,There are four triangles.,There are four notes.,"[3, 1, 2]",0,8.7816,True,1663,"[0, 0, 0]",1,,True,There are four spades.,"[0, 1]",,0,4032,,38,1,,undefined,"[8, 5, 1]",1,"[9, 3, 8]","[0, 0, 0]",1,filler,alternative,
3,"[0, 1]",True,There is a square.,7 + 2 = ?,"[7, 0, 7]",1,8.7816,True,1391,"[1, 0, 0]",0,,True,0 + 7 = ?,"[1, 0]",,1,3537,,38,0,,undefined,"[9, 7, 2]",0,"[5, 6, 9]","[4, 0, 0]",2,response,alternative,
1,"[0, 1]",True,There are four triangles.,There are four clubs.,"[5, 7, 2]",1,8.7816,True,1392,"[0, 0, 0]",1,,True,There are four squares.,"[0, 1]",,1,3600,,38,1,,undefined,"[1, 0, 4]",1,"[9, 6, 8]","[0, 0, 0]",1,filler,alternative,
0,"[1, 0]",True,There is a club.,There is a diamond.,"[4, 8, 5]",0,8.7816,True,1583,"[0, 0, 0]",0,,True,There is a heart.,"[1, 0]",,0,3825,,38,0,,undefined,"[0, 8, 2]",0,"[1, 9, 2]","[0, 0, 0]",2,response,alternative,
3,"[1, 0]",False,There are four triangles.,8 + 6 = ?,"[8, 7, 1]",0,8.7816,False,975,"[6, 0, 0]",0,,False,7 + 1 = ?,"[0, 1]",,1,2992,,38,0,,undefined,"[14, 8, 6]",1,"[9, 8, 7]","[0, 0, 0]",1,response,alternative,
3,"[0, 1]",False,There is a circle.,6 + 1 = ?,"[14, 6, 8]",1,8.7816,False,1472,"[7, 0, 0]",1,,True,6 + 8 = ?,"[0, 1]",,0,3537,,38,1,,undefined,"[7, 6, 1]",1,"[7, 1, 8]","[3, 0, 0]",2,filler,alternative,
0,"[0, 1]",True,Some of the symbols are notes.,Some of the symbols are spades.,"[0, 8, 3]",1,8.7816,True,1391,"[0, 0, 0]",1,,True,Some of the symbols are diamonds.,"[0, 1]",,1,4000,,38,1,,undefined,"[3, 7, 8]",1,"[8, 1, 3]","[0, 0, 0]",0,filler,alternative,
3,"[1, 0]",False,There is a heart.,3 + 8 = ?,"[11, 3, 8]",0,8.7816,False,1407,"[6, 0, 0]",0,,True,3 + 8 = ?,"[1, 0]",,1,3744,,38,1,,undefined,"[11, 3, 8]",0,"[4, 7, 5]","[6, 0, 0]",2,filler,alternative,
0,"[0, 1]",True,There is a circle.,There is a diamond.,"[0, 3, 6]",1,8.7816,False,1120,"[0, 0, 0]",1,,False,There is a diamond.,"[1, 0]",,1,5297,,38,1,,undefined,"[0, 1, 5]",0,"[7, 3, 4]","[0, 0, 0]",2,filler,alternative,
1,"[0, 1]",True,Some of the symbols are triangles.,Some of the symbols are spades.,"[1, 8, 4]",1,8.7816,True,1648,"[0, 0, 0]",0,,True,Some of the symbols are clubs.,"[1, 0]",,1,6368,,38,1,,undefined,"[3, 6, 8]",0,"[9, 1, 4]","[0, 0, 0]",0,filler,alternative,
1,"[0, 1]",True,Some of the symbols are notes.,Some of the symbols are hearts.,"[3, 6, 8]",1,8.7816,True,1407,"[0, 0, 0]",0,,True,Some of the symbols are spades.,"[1, 0]",,1,4784,,38,1,,undefined,"[4, 9, 3]",0,"[8, 1, 2]","[0, 0, 0]",0,filler,alternative,
2,"[0, 1]",True,There are four spades.,There are six hearts.,"[0, 5, 8]",1,8.7816,True,1839,"[0, 0, 0]",0,,True,There are six diamonds.,"[1, 0]",,1,5376,,38,1,,undefined,"[4, 6, 7]",0,"[3, 8, 7]","[0, 0, 0]",1,filler,alternative,
1,"[1, 0]",True,There are four clubs.,There are four squares.,"[7, 3, 8]",0,8.7816,True,1279,"[0, 0, 0]",0,,True,There are four circles.,"[1, 0]",,0,3968,,38,0,,undefined,"[5, 8, 3]",0,"[1, 8, 4]","[0, 0, 0]",1,response,alternative,
2,"[0, 1]",True,Some of the symbols are ticks.,All of the symbols are clubs.,"[4, 7, 3]",1,8.7816,True,1439,"[0, 0, 0]",1,,True,All of the symbols are hearts.,"[0, 1]",,1,5520,,38,1,,undefined,"[1, 9, 7]",1,"[2, 0, 1]","[0, 0, 0]",0,filler,alternative,
0,"[1, 0]",True,Some of the symbols are spades.,Some of the symbols are squares.,"[5, 6, 8]",0,8.7816,True,2271,"[0, 0, 0]",1,,True,Some of the symbols are squares.,"[0, 1]",,0,5249,,38,0,,undefined,"[5, 8, 3]",1,"[3, 8, 2]","[0, 0, 0]",0,response,alternative,
2,"[1, 0]",True,There are four circles.,There are six spades.,"[8, 0, 7]",0,8.7816,True,1631,"[0, 0, 0]",0,,True,There are six notes.,"[1, 0]",,0,3648,,38,1,,undefined,"[3, 6, 4]",0,"[7, 5, 9]","[0, 0, 0]",1,response,alternative,
2,"[0, 1]",True,Some of the symbols are clubs.,All of the symbols are notes.,"[7, 9, 4]",1,8.7816,True,1791,"[0, 0, 0]",1,,True,All of the symbols are circles.,"[0, 1]",,1,5216,,38,0,,undefined,"[8, 6, 1]",1,"[1, 4, 2]","[0, 0, 0]",0,response,alternative,
2,"[1, 0]",True,Some of the symbols are circles.,All of the symbols are stars.,"[3, 6, 7]",0,8.7816,True,1391,"[0, 0, 0]",1,,True,All of the symbols are spades.,"[0, 1]",,0,4272,,38,1,,undefined,"[6, 0, 3]",1,"[7, 3, 5]","[0, 0, 0]",0,filler,alternative,
