slide_type,block_rt,workerid,response_rt,primeOShuffle,pTSentence,primeType,responseSymbols,btwncondition,trial_type,correctPOChoice,pTChoice,pOChoice,goodPTChoice,response,Answer.time_in_minutes,responseChoice,primeStrength,primeTShuffle,slide_number,pOSentence,pTwrongAnswer,pOwrongAnswer,audio,correctPChoices,responseSentence,pTSymbols,correctPTChoice,image,goodPOChoice,Answer.condition,pOSymbols
,5457,36,1774,"[1, 0]",Some of the symbols are notes.,0,"[8, 9, 2]",alternative,filler,True,0,0,0,,9.67785,1,1,"[1, 0]",,Some of the symbols are clubs.,"[0, 0, 0]","[0, 0, 0]",,True,Some of the symbols are notes.,"[8, 0, 2]",True,,0,undefined,"[1, 4, 2]"
,6784,36,2175,"[1, 0]",There is a star and a heart.,2,"[4, 8, 0]",alternative,response,True,1,0,1,,9.67785,0,2,"[0, 1]",,There is a triangle and a square.,"[0, 0, 0]","[0, 0, 0]",,True,There is a heart.,"[6, 4, 5]",True,,0,undefined,"[9, 5, 8]"
,5503,36,1504,"[1, 0]",All of the symbols are hearts.,0,"[3, 2, 4]",alternative,response,True,0,0,0,,9.67785,1,2,"[1, 0]",,All of the symbols are diamonds.,"[0, 0, 0]","[0, 0, 0]",,True,Some of the symbols are spades.,"[4, 5, 7]",True,,0,undefined,"[0, 2, 1]"
,4927,36,1710,"[0, 1]",There are six ticks.,1,"[0, 6, 9]",alternative,filler,True,0,1,0,,9.67785,1,2,"[1, 0]",,There are six diamonds.,"[0, 0, 0]","[0, 0, 0]",,True,There are four diamonds.,"[2, 7, 0]",True,,1,undefined,"[0, 1, 7]"
,10608,36,2895,"[0, 1]",Some of the symbols are spades.,0,"[4, 8, 9]",alternative,response,True,1,1,1,,9.67785,1,0,"[0, 1]",,Some of the symbols are spades.,"[0, 0, 0]","[0, 0, 0]",,True,Some of the symbols are hearts.,"[3, 1, 9]",True,,1,undefined,"[3, 0, 2]"
,7280,36,2030,"[1, 0]",All of the symbols are diamonds.,0,"[8, 1, 3]",alternative,filler,True,1,0,1,,9.67785,1,2,"[0, 1]",,All of the symbols are squares.,"[0, 0, 0]","[0, 0, 0]",,True,Some of the symbols are notes.,"[0, 2, 3]",True,,0,undefined,"[5, 7, 4]"
,4351,36,1167,"[1, 0]",There is a note.,2,"[6, 8, 2]",alternative,response,True,0,0,0,,9.67785,0,0,"[1, 0]",,There is a circle.,"[0, 0, 0]","[0, 0, 0]",,True,There is a star.,"[8, 0, 5]",True,,0,undefined,"[7, 6, 1]"
,4463,36,1759,"[1, 0]",Some of the symbols are hearts.,0,"[6, 0, 7]",alternative,response,True,0,0,0,,9.67785,1,1,"[1, 0]",,Some of the symbols are diamonds.,"[0, 0, 0]","[0, 0, 0]",,True,Some of the symbols are stars.,"[4, 7, 8]",True,,0,undefined,"[0, 5, 4]"
,4511,36,1359,"[1, 0]",There are four clubs.,1,"[2, 5, 0]",alternative,filler,True,1,0,1,,9.67785,1,1,"[0, 1]",,There are four hearts.,"[0, 0, 0]","[0, 0, 0]",,True,There are four ticks.,"[1, 0, 9]",True,,0,undefined,"[4, 3, 7]"
,4223,36,1677,"[0, 1]",3 + 8 = ?,0,"[2, 9, 7]",alternative,filler,False,1,0,0,,9.67785,1,3,"[1, 0]",,7 + 9 = ?,"[5, 0, 0]","[7, 0, 0]",,False,Some of the symbols are ticks.,"[11, 3, 8]",False,,1,undefined,"[16, 7, 9]"
,4031,36,1437,"[1, 0]",9 + 0 = ?,0,"[8, 9, 4]",alternative,filler,False,0,1,0,,9.67785,1,3,"[1, 0]",,7 + 7 = ?,"[5, 0, 0]","[7, 0, 0]",,False,Some of the symbols are notes.,"[9, 9, 0]",True,,0,undefined,"[14, 7, 7]"
,7904,36,1999,"[1, 0]",2 + 7 = ?,2,"[0, 2, 7]",alternative,response,True,1,0,0,,9.67785,0,3,"[1, 0]",,3 + 8 = ?,"[3, 0, 0]","[5, 0, 0]",,False,There is a diamond.,"[9, 2, 7]",False,,0,undefined,"[11, 3, 8]"
,3968,36,1342,"[1, 0]",There are four squares.,1,"[0, 3, 6]",alternative,filler,True,1,0,1,,9.67785,1,1,"[0, 1]",,There are four notes.,"[0, 0, 0]","[0, 0, 0]",,True,There are four diamonds.,"[5, 1, 7]",True,,0,undefined,"[8, 2, 1]"
,3791,36,1295,"[0, 1]",There are four stars.,1,"[7, 0, 5]",alternative,filler,True,0,1,0,,9.67785,1,1,"[1, 0]",,There are four hearts.,"[0, 0, 0]","[0, 0, 0]",,True,There are four circles.,"[6, 5, 0]",True,,1,undefined,"[4, 3, 6]"
,5568,36,1200,"[0, 1]",There are four notes.,1,"[1, 8, 5]",alternative,response,True,0,1,0,,9.67785,0,0,"[1, 0]",,There are four notes.,"[0, 0, 0]","[0, 0, 0]",,True,There are four clubs.,"[8, 2, 1]",True,,1,undefined,"[8, 9, 1]"
,4287,36,1470,"[0, 1]",6 + 7 = ?,1,"[0, 1, 3]",alternative,response,False,1,0,1,,9.67785,1,3,"[0, 1]",,1 + 4 = ?,"[1, 0, 0]","[8, 0, 0]",,False,There are four diamonds.,"[13, 6, 7]",True,,1,undefined,"[5, 1, 4]"
,4866,36,1536,"[0, 1]",There is a diamond.,2,"[9, 2, 5]",alternative,response,True,1,1,1,,9.67785,0,1,"[0, 1]",,There is a triangle.,"[0, 0, 0]","[0, 0, 0]",,True,There is a triangle.,"[0, 9, 6]",True,,1,undefined,"[9, 3, 1]"
,4384,36,1553,"[1, 0]",There are six circles.,1,"[4, 0, 2]",alternative,filler,True,0,0,0,,9.67785,1,2,"[1, 0]",,There are six stars.,"[0, 0, 0]","[0, 0, 0]",,True,There are four hearts.,"[7, 9, 5]",True,,0,undefined,"[6, 9, 4]"
,4270,36,1774,"[0, 1]",4 + 7 = ?,0,"[8, 4, 6]",alternative,filler,True,0,1,1,,9.67785,1,3,"[0, 1]",,1 + 3 = ?,"[2, 0, 0]","[8, 0, 0]",,False,Some of the symbols are notes.,"[11, 4, 7]",False,,1,undefined,"[4, 1, 3]"
,4738,36,1808,"[1, 0]",All of the symbols are circles.,0,"[7, 4, 8]",alternative,response,True,0,0,0,,9.67785,1,2,"[1, 0]",,All of the symbols are ticks.,"[0, 0, 0]","[0, 0, 0]",,True,Some of the symbols are circles.,"[7, 9, 8]",True,,0,undefined,"[2, 4, 1]"
,4876,36,1580,"[1, 0]",There are four notes.,1,"[9, 4, 2]",alternative,filler,True,0,0,0,,9.67785,1,0,"[1, 0]",,There are four circles.,"[0, 0, 0]","[0, 0, 0]",,True,There are four triangles.,"[8, 1, 9]",True,,0,undefined,"[7, 0, 5]"
,4495,36,1405,"[0, 1]",There is a star.,2,"[8, 6, 4]",alternative,filler,True,0,1,0,,9.67785,1,1,"[1, 0]",,There is a diamond.,"[0, 0, 0]","[0, 0, 0]",,True,There is a note.,"[6, 2, 5]",True,,1,undefined,"[0, 9, 3]"
,4192,36,1531,"[0, 1]",There is a spade and a diamond.,2,"[7, 9, 5]",alternative,response,True,1,1,1,,9.67785,0,2,"[0, 1]",,There is a square and a diamond.,"[0, 0, 0]","[0, 0, 0]",,True,There is a circle.,"[3, 0, 5]",True,,1,undefined,"[5, 0, 7]"
,5678,36,2062,"[0, 1]",Some of the symbols are ticks.,0,"[3, 7, 5]",alternative,response,True,1,1,1,,9.67785,1,1,"[0, 1]",,Some of the symbols are notes.,"[0, 0, 0]","[0, 0, 0]",,True,Some of the symbols are spades.,"[2, 7, 1]",True,,1,undefined,"[8, 3, 9]"
,3714,36,1232,"[0, 1]",There are four hearts.,1,"[9, 3, 1]",alternative,response,True,1,1,1,,9.67785,0,0,"[0, 1]",,There are four circles.,"[0, 0, 0]","[0, 0, 0]",,True,There are four triangles.,"[4, 5, 1]",True,,1,undefined,"[7, 8, 4]"
,6733,36,2076,"[0, 1]",Some of the symbols are spades.,0,"[3, 9, 1]",alternative,response,True,1,1,1,,9.67785,1,0,"[0, 1]",,Some of the symbols are hearts.,"[0, 0, 0]","[0, 0, 0]",,True,Some of the symbols are spades.,"[3, 4, 1]",True,,1,undefined,"[4, 8, 3]"
,4272,36,1375,"[0, 1]",0 + 9 = ?,1,"[7, 4, 9]",alternative,filler,False,1,0,1,,9.67785,1,3,"[0, 1]",,4 + 4 = ?,"[3, 0, 0]","[0, 0, 0]",,False,There are four circles.,"[9, 0, 9]",True,,1,undefined,"[8, 4, 4]"
,6496,36,2219,"[1, 0]",Some of the symbols are diamonds.,0,"[4, 6, 8]",alternative,response,True,1,0,1,,9.67785,1,0,"[0, 1]",,Some of the symbols are triangles.,"[0, 0, 0]","[0, 0, 0]",,True,Some of the symbols are hearts.,"[0, 9, 5]",True,,0,undefined,"[9, 1, 2]"
,3921,36,1148,"[1, 0]",3 + 3 = ?,2,"[4, 1, 8]",alternative,response,False,0,1,0,,9.67785,0,3,"[1, 0]",,8 + 8 = ?,"[3, 0, 0]","[0, 0, 0]",,False,There is a heart.,"[6, 3, 3]",True,,0,undefined,"[16, 8, 8]"
,4784,36,1886,"[1, 0]",7 + 9 = ?,0,"[4, 7, 1]",alternative,response,False,0,1,1,,9.67785,1,3,"[0, 1]",,4 + 5 = ?,"[5, 0, 0]","[2, 0, 0]",,False,Some of the symbols are hearts.,"[16, 7, 9]",False,,0,undefined,"[9, 4, 5]"
,4319,36,1392,"[0, 1]",There is a spade.,2,"[6, 4, 2]",alternative,response,True,0,1,0,,9.67785,0,1,"[1, 0]",,There is a club.,"[0, 0, 0]","[0, 0, 0]",,True,There is a star.,"[3, 6, 9]",True,,1,undefined,"[1, 8, 7]"
,5566,36,1502,"[1, 0]",There is a heart.,2,"[2, 4, 0]",alternative,filler,True,1,0,1,,9.67785,1,0,"[0, 1]",,There is a spade.,"[0, 0, 0]","[0, 0, 0]",,True,There is a tick.,"[4, 5, 0]",True,,0,undefined,"[3, 1, 8]"
,4784,36,2141,"[1, 0]",1 + 9 = ?,2,"[9, 3, 0]",alternative,filler,True,1,0,0,,9.67785,1,3,"[1, 0]",,8 + 4 = ?,"[7, 0, 0]","[6, 0, 0]",,False,There is a triangle.,"[10, 1, 9]",False,,0,undefined,"[12, 8, 4]"
,5074,36,2108,"[0, 1]",There is a circle.,2,"[7, 9, 5]",alternative,filler,True,0,1,0,,9.67785,1,0,"[1, 0]",,There is a square.,"[0, 0, 0]","[0, 0, 0]",,True,There is a circle.,"[7, 2, 3]",True,,1,undefined,"[5, 0, 9]"
,4688,36,1409,"[0, 1]",There is a square and a tick.,2,"[9, 4, 5]",alternative,filler,True,1,1,1,,9.67785,1,2,"[0, 1]",,There is a note and a spade.,"[0, 0, 0]","[0, 0, 0]",,True,There is a triangle.,"[5, 2, 3]",True,,1,undefined,"[8, 3, 4]"
,4655,36,1710,"[0, 1]",All of the symbols are circles.,0,"[2, 7, 5]",alternative,filler,True,0,1,0,,9.67785,1,2,"[1, 0]",,All of the symbols are diamonds.,"[0, 0, 0]","[0, 0, 0]",,True,Some of the symbols are ticks.,"[7, 9, 2]",True,,1,undefined,"[0, 6, 4]"
,5664,36,1340,"[1, 0]",Some of the symbols are ticks.,0,"[2, 7, 1]",alternative,filler,True,1,0,1,,9.67785,1,0,"[0, 1]",,Some of the symbols are spades.,"[0, 0, 0]","[0, 0, 0]",,True,Some of the symbols are ticks.,"[2, 3, 4]",True,,0,undefined,"[3, 0, 4]"
,4160,36,1375,"[1, 0]",There are six squares.,1,"[9, 2, 7]",alternative,filler,True,0,0,0,,9.67785,1,2,"[1, 0]",,There are six hearts.,"[0, 0, 0]","[0, 0, 0]",,True,There are four triangles.,"[5, 2, 8]",True,,0,undefined,"[4, 2, 1]"
,4001,36,1519,"[0, 1]",2 + 8 = ?,0,"[3, 9, 8]",alternative,filler,True,0,1,1,,9.67785,1,3,"[0, 1]",,4 + 9 = ?,"[7, 0, 0]","[1, 0, 0]",,False,Some of the symbols are spades.,"[10, 2, 8]",False,,1,undefined,"[13, 4, 9]"
,6448,36,2159,"[0, 1]",There are four spades.,1,"[8, 0, 1]",alternative,response,True,0,1,0,,9.67785,1,1,"[1, 0]",,There are four stars.,"[0, 0, 0]","[0, 0, 0]",,True,There are four notes.,"[3, 0, 2]",True,,1,undefined,"[6, 1, 2]"
,4752,36,1680,"[0, 1]",There is a note.,2,"[6, 7, 9]",alternative,filler,True,1,1,1,,9.67785,1,0,"[0, 1]",,There is a tick.,"[0, 0, 0]","[0, 0, 0]",,True,There is a star.,"[8, 5, 2]",True,,1,undefined,"[2, 9, 0]"
,4495,36,1950,"[0, 1]",2 + 0 = ?,1,"[9, 0, 8]",alternative,response,False,1,0,0,,9.67785,1,3,"[1, 0]",,6 + 2 = ?,"[5, 0, 0]","[4, 0, 0]",,False,There are four triangles.,"[2, 2, 0]",False,,1,undefined,"[8, 6, 2]"
,3840,36,1389,"[0, 1]",There are four triangles.,1,"[4, 2, 0]",alternative,filler,True,0,1,0,,9.67785,1,1,"[1, 0]",,There are four stars.,"[0, 0, 0]","[0, 0, 0]",,True,There are four hearts.,"[9, 6, 0]",True,,1,undefined,"[6, 1, 8]"
,4048,36,1245,"[1, 0]",There are four stars.,1,"[2, 7, 8]",alternative,response,True,1,0,1,,9.67785,0,0,"[0, 1]",,There are four diamonds.,"[0, 0, 0]","[0, 0, 0]",,True,There are four ticks.,"[6, 7, 9]",True,,0,undefined,"[0, 3, 1]"
,4559,36,1454,"[0, 1]",Some of the symbols are diamonds.,0,"[5, 3, 6]",alternative,filler,True,0,1,0,,9.67785,1,0,"[1, 0]",,Some of the symbols are circles.,"[0, 0, 0]","[0, 0, 0]",,True,Some of the symbols are squares.,"[0, 5, 2]",True,,1,undefined,"[7, 4, 8]"
,4703,36,1834,"[1, 0]",Some of the symbols are notes.,0,"[1, 3, 6]",alternative,filler,True,1,0,1,,9.67785,1,0,"[0, 1]",,Some of the symbols are circles.,"[0, 0, 0]","[0, 0, 0]",,True,Some of the symbols are clubs.,"[8, 0, 1]",True,,0,undefined,"[7, 9, 3]"
,3985,36,1297,"[0, 1]",There are four triangles.,1,"[7, 9, 3]",alternative,filler,True,1,1,1,,9.67785,1,0,"[0, 1]",,There are four diamonds.,"[0, 0, 0]","[0, 0, 0]",,True,There are four circles.,"[9, 1, 5]",True,,1,undefined,"[0, 2, 6]"
,4815,36,2110,"[1, 0]",There are four hearts.,1,"[2, 9, 8]",alternative,response,True,0,0,0,,9.67785,1,1,"[1, 0]",,There are four circles.,"[0, 0, 0]","[0, 0, 0]",,True,There are four ticks.,"[4, 9, 7]",True,,0,undefined,"[7, 0, 1]"
,6096,36,3504,"[0, 1]",6 + 8 = ?,2,"[6, 1, 2]",alternative,response,True,0,1,0,,9.67785,0,3,"[1, 0]",,6 + 7 = ?,"[7, 0, 0]","[3, 0, 0]",,True,There is a star.,"[14, 6, 8]",True,,1,undefined,"[13, 6, 7]"
,5968,36,1693,"[1, 0]",7 + 1 = ?,2,"[9, 1, 4]",alternative,filler,False,1,1,1,,9.67785,1,3,"[0, 1]",,6 + 0 = ?,"[4, 0, 0]","[6, 0, 0]",,False,There is a triangle.,"[8, 7, 1]",True,,0,undefined,"[6, 6, 0]"
,4211,36,1600,"[0, 1]",All of the symbols are notes.,0,"[6, 9, 1]",alternative,filler,True,1,1,1,,9.67785,1,2,"[0, 1]",,All of the symbols are circles.,"[0, 0, 0]","[0, 0, 0]",,True,Some of the symbols are stars.,"[8, 2, 0]",True,,1,undefined,"[7, 6, 2]"
,3932,36,1421,"[0, 1]",There are six diamonds.,1,"[6, 4, 5]",alternative,filler,True,1,1,1,,9.67785,1,2,"[0, 1]",,There are six stars.,"[0, 0, 0]","[0, 0, 0]",,True,There are four stars.,"[0, 6, 4]",True,,1,undefined,"[6, 1, 3]"
,6719,36,2829,"[1, 0]",Some of the symbols are triangles.,0,"[1, 5, 4]",alternative,response,True,0,0,0,,9.67785,1,1,"[1, 0]",,Some of the symbols are circles.,"[0, 0, 0]","[0, 0, 0]",,True,Some of the symbols are clubs.,"[9, 1, 2]",True,,0,undefined,"[7, 9, 8]"
,4800,36,2094,"[0, 1]",There are four notes.,1,"[0, 4, 5]",alternative,filler,True,1,1,1,,9.67785,1,0,"[0, 1]",,There are four spades.,"[0, 0, 0]","[0, 0, 0]",,True,There are four diamonds.,"[8, 4, 2]",True,,1,undefined,"[3, 8, 0]"
,4688,36,1661,"[1, 0]",Some of the symbols are circles.,0,"[3, 9, 2]",alternative,filler,True,0,0,0,,9.67785,1,1,"[1, 0]",,Some of the symbols are ticks.,"[0, 0, 0]","[0, 0, 0]",,True,Some of the symbols are spades.,"[7, 3, 4]",True,,0,undefined,"[2, 8, 1]"
,4399,36,1568,"[1, 0]",There are four spades.,1,"[9, 0, 3]",alternative,response,True,1,0,1,,9.67785,1,1,"[0, 1]",,There are four notes.,"[0, 0, 0]","[0, 0, 0]",,True,There are four triangles.,"[3, 5, 0]",True,,0,undefined,"[8, 4, 0]"
,4639,36,1517,"[0, 1]",All of the symbols are notes.,0,"[1, 5, 3]",alternative,filler,True,0,1,0,,9.67785,1,2,"[1, 0]",,All of the symbols are circles.,"[0, 0, 0]","[0, 0, 0]",,True,Some of the symbols are clubs.,"[8, 0, 2]",True,,1,undefined,"[7, 0, 2]"
,4255,36,1260,"[1, 0]",There is a diamond.,2,"[6, 1, 0]",alternative,response,True,1,0,1,,9.67785,0,0,"[0, 1]",,There is a tick.,"[0, 0, 0]","[0, 0, 0]",,True,There is a star.,"[0, 4, 3]",True,,0,undefined,"[2, 9, 5]"
,4065,36,1359,"[0, 1]",There is a star.,2,"[0, 5, 8]",alternative,filler,True,1,1,1,,9.67785,1,1,"[0, 1]",,There is a note.,"[0, 0, 0]","[0, 0, 0]",,True,There is a diamond.,"[6, 1, 3]",True,,1,undefined,"[8, 2, 7]"
,5904,36,2526,"[0, 1]",There is a note.,2,"[6, 4, 2]",alternative,response,True,0,1,0,,9.67785,0,0,"[1, 0]",,There is a spade.,"[0, 0, 0]","[0, 0, 0]",,True,There is a star.,"[8, 1, 3]",True,,1,undefined,"[3, 0, 9]"
,4878,36,1341,"[0, 1]",3 + 0 = ?,1,"[9, 8, 0]",alternative,filler,True,0,1,1,,9.67785,1,3,"[0, 1]",,1 + 4 = ?,"[7, 0, 0]","[6, 0, 0]",,False,There are four triangles.,"[3, 3, 0]",False,,1,undefined,"[5, 1, 4]"
,4928,36,1998,"[1, 0]",There are six squares.,1,"[5, 3, 2]",alternative,response,True,0,0,0,,9.67785,1,2,"[1, 0]",,There are six hearts.,"[0, 0, 0]","[0, 0, 0]",,True,There are four squares.,"[5, 1, 3]",True,,0,undefined,"[4, 7, 2]"
,4433,36,1759,"[0, 1]",4 + 5 = ?,1,"[6, 0, 7]",alternative,response,True,0,1,0,,9.67785,1,3,"[1, 0]",,2 + 2 = ?,"[7, 0, 0]","[2, 0, 0]",,True,There are four stars.,"[9, 4, 5]",True,,1,undefined,"[4, 2, 2]"
,6304,36,1821,"[0, 1]",Some of the symbols are clubs.,0,"[3, 6, 8]",alternative,filler,True,0,1,0,,9.67785,1,1,"[1, 0]",,Some of the symbols are spades.,"[0, 0, 0]","[0, 0, 0]",,True,Some of the symbols are spades.,"[1, 7, 4]",True,,1,undefined,"[3, 6, 0]"
,3967,36,1453,"[1, 0]",There are four notes.,1,"[2, 6, 9]",alternative,response,True,1,0,1,,9.67785,1,1,"[0, 1]",,There are four circles.,"[0, 0, 0]","[0, 0, 0]",,True,There are four ticks.,"[8, 4, 9]",True,,0,undefined,"[7, 3, 8]"
,7912,36,4640,"[1, 0]",There is a tick.,2,"[8, 7, 2]",alternative,response,True,0,0,0,,9.67785,0,1,"[1, 0]",,There is a triangle.,"[0, 0, 0]","[0, 0, 0]",,True,There is a note.,"[2, 6, 3]",True,,0,undefined,"[9, 5, 7]"
,3904,36,1310,"[0, 1]",4 + 4 = ?,0,"[8, 7, 1]",alternative,response,False,1,0,1,,9.67785,1,3,"[0, 1]",,3 + 1 = ?,"[6, 0, 0]","[1, 0, 0]",,False,Some of the symbols are notes.,"[8, 4, 4]",True,,1,undefined,"[4, 3, 1]"
,4976,36,1916,"[0, 1]",There is a heart and a square.,2,"[1, 4, 3]",alternative,response,True,1,1,1,,9.67785,0,2,"[0, 1]",,There is a heart and a circle.,"[0, 0, 0]","[0, 0, 0]",,True,There is a club.,"[4, 5, 2]",True,,1,undefined,"[4, 7, 1]"
,4897,36,1490,"[0, 1]",There is a circle and a diamond.,2,"[7, 4, 1]",alternative,filler,True,0,1,0,,9.67785,1,2,"[1, 0]",,There is a square and a spade.,"[0, 0, 0]","[0, 0, 0]",,True,There is a circle.,"[7, 0, 5]",True,,1,undefined,"[5, 3, 8]"
,6911,36,3343,"[0, 1]",Some of the symbols are triangles.,0,"[9, 7, 8]",alternative,response,True,0,1,0,,9.67785,1,0,"[1, 0]",,Some of the symbols are notes.,"[0, 0, 0]","[0, 0, 0]",,True,Some of the symbols are triangles.,"[9, 5, 1]",True,,1,undefined,"[8, 9, 7]"
,4143,36,1470,"[0, 1]",There are four notes.,1,"[3, 7, 4]",alternative,response,True,1,1,1,,9.67785,0,0,"[0, 1]",,There are four squares.,"[0, 0, 0]","[0, 0, 0]",,True,There are four spades.,"[8, 5, 0]",True,,1,undefined,"[5, 2, 9]"
,4192,36,1551,"[1, 0]",8 + 3 = ?,0,"[7, 2, 3]",alternative,response,False,0,1,1,,9.67785,1,3,"[0, 1]",,6 + 3 = ?,"[4, 0, 0]","[2, 0, 0]",,False,Some of the symbols are circles.,"[11, 8, 3]",False,,0,undefined,"[9, 6, 3]"
,4895,36,1726,"[1, 0]",There are four spades.,1,"[7, 2, 3]",alternative,filler,True,0,0,0,,9.67785,1,0,"[1, 0]",,There are four spades.,"[0, 0, 0]","[0, 0, 0]",,True,There are four circles.,"[3, 4, 1]",True,,0,undefined,"[3, 4, 5]"
,5327,36,2206,"[1, 0]",There is a heart.,2,"[4, 5, 1]",alternative,response,True,1,0,1,,9.67785,0,1,"[0, 1]",,There is a spade.,"[0, 0, 0]","[0, 0, 0]",,True,There is a heart.,"[4, 6, 3]",True,,0,undefined,"[3, 8, 9]"
,3615,36,1149,"[0, 1]",7 + 3 = ?,2,"[8, 4, 3]",alternative,response,True,0,1,0,,9.67785,0,3,"[1, 0]",,6 + 5 = ?,"[6, 0, 0]","[8, 0, 0]",,True,There is a note.,"[10, 7, 3]",True,,1,undefined,"[11, 6, 5]"
,6847,36,1869,"[0, 1]",There are six spades.,1,"[8, 5, 9]",alternative,response,True,0,1,0,,9.67785,1,2,"[1, 0]",,There are six circles.,"[0, 0, 0]","[0, 0, 0]",,True,There are four notes.,"[3, 9, 8]",True,,1,undefined,"[7, 4, 5]"
,5207,36,1511,"[1, 0]",Some of the symbols are notes.,0,"[3, 6, 9]",alternative,filler,True,1,0,1,,9.67785,1,0,"[0, 1]",,Some of the symbols are diamonds.,"[0, 0, 0]","[0, 0, 0]",,True,Some of the symbols are spades.,"[8, 0, 6]",True,,0,undefined,"[0, 8, 4]"
,4880,36,2062,"[0, 1]",There are six hearts.,1,"[1, 6, 7]",alternative,response,True,0,1,0,,9.67785,1,2,"[1, 0]",,There are six clubs.,"[0, 0, 0]","[0, 0, 0]",,True,There are four clubs.,"[4, 7, 6]",True,,1,undefined,"[1, 3, 6]"
,4239,36,1406,"[1, 0]",There is a club.,2,"[9, 7, 3]",alternative,filler,True,0,0,0,,9.67785,1,1,"[1, 0]",,There is a diamond.,"[0, 0, 0]","[0, 0, 0]",,True,There is a triangle.,"[1, 3, 4]",True,,0,undefined,"[0, 2, 8]"
,3824,36,1327,"[0, 1]",There is a diamond.,2,"[2, 4, 9]",alternative,filler,True,0,1,0,,9.67785,1,1,"[1, 0]",,There is a spade.,"[0, 0, 0]","[0, 0, 0]",,True,There is a tick.,"[0, 9, 8]",True,,1,undefined,"[3, 9, 8]"
,4465,36,1759,"[0, 1]",1 + 4 = ?,2,"[8, 2, 6]",alternative,filler,False,1,0,1,,9.67785,1,3,"[0, 1]",,2 + 1 = ?,"[4, 0, 0]","[9, 0, 0]",,False,There is a note.,"[5, 1, 4]",True,,1,undefined,"[3, 2, 1]"
,3823,36,1615,"[1, 0]",6 + 9 = ?,2,"[9, 0, 4]",alternative,filler,False,0,1,1,,9.67785,1,3,"[0, 1]",,0 + 7 = ?,"[3, 0, 0]","[3, 0, 0]",,False,There is a triangle.,"[15, 6, 9]",False,,0,undefined,"[7, 0, 7]"
,4383,36,1613,"[1, 0]",There is a triangle.,2,"[0, 2, 8]",alternative,filler,True,1,0,1,,9.67785,1,0,"[0, 1]",,There is a heart.,"[0, 0, 0]","[0, 0, 0]",,True,There is a diamond.,"[9, 6, 4]",True,,0,undefined,"[4, 6, 8]"
bot_check,,37,,,,,,,,,,,,"[0, 'Jennifer']",9.131533333333334,,,,1,,,,,,,,,Jennifer,,undefined,
,4973,37,1423,"[1, 0]",There are four diamonds.,1,"[1, 7, 0]",alternative,filler,True,1,0,1,,9.131533333333334,1,1,"[0, 1]",,There are four stars.,"[0, 0, 0]","[0, 0, 0]",,True,There are four clubs.,"[0, 8, 4]",True,,0,undefined,"[6, 2, 3]"
,4987,37,1173,"[1, 0]",There is a note.,2,"[4, 8, 3]",alternative,response,True,0,0,0,,9.131533333333334,1,0,"[1, 0]",,There is a note.,"[0, 0, 0]","[0, 0, 0]",,True,There is a heart.,"[8, 4, 1]",True,,0,undefined,"[8, 9, 3]"
,5235,37,2129,"[0, 1]",There are four circles.,1,"[2, 7, 8]",alternative,filler,True,0,1,0,,9.131533333333334,1,1,"[1, 0]",,There are four ticks.,"[0, 0, 0]","[0, 0, 0]",,True,There are four ticks.,"[7, 5, 2]",True,,1,undefined,"[2, 1, 5]"
,3784,37,1548,"[0, 1]",8 + 9 = ?,1,"[4, 5, 1]",alternative,response,False,1,0,0,,9.131533333333334,0,3,"[1, 0]",,2 + 0 = ?,"[5, 0, 0]","[8, 0, 0]",,False,There are four hearts.,"[17, 8, 9]",False,,1,undefined,"[2, 2, 0]"
,4821,37,1668,"[1, 0]",1 + 8 = ?,0,"[6, 1, 8]",alternative,filler,True,1,0,0,,9.131533333333334,0,3,"[1, 0]",,7 + 4 = ?,"[7, 0, 0]","[8, 0, 0]",,False,Some of the symbols are stars.,"[9, 1, 8]",False,,0,undefined,"[11, 7, 4]"
,5852,37,1516,"[1, 0]",There are four notes.,1,"[8, 7, 5]",alternative,response,True,0,0,0,,9.131533333333334,1,0,"[1, 0]",,There are four hearts.,"[0, 0, 0]","[0, 0, 0]",,True,There are four notes.,"[8, 1, 5]",True,,0,undefined,"[4, 1, 2]"
,12165,37,1732,"[1, 0]",Some of the symbols are triangles.,0,"[0, 3, 4]",alternative,response,True,0,0,1,,9.131533333333334,0,1,"[0, 1]",,Some of the symbols are diamonds.,"[0, 0, 0]","[0, 0, 0]",,False,Some of the symbols are diamonds.,"[9, 3, 5]",False,,0,undefined,"[0, 5, 4]"
,7117,37,3055,"[1, 0]",There is a circle.,2,"[5, 0, 4]",alternative,response,True,0,0,0,,9.131533333333334,1,1,"[1, 0]",,There is a spade.,"[0, 0, 0]","[0, 0, 0]",,True,There is a square.,"[7, 9, 6]",True,,0,undefined,"[3, 9, 0]"
,3711,37,1322,"[0, 1]",4 + 9 = ?,1,"[7, 8, 6]",alternative,response,True,0,1,0,,9.131533333333334,1,3,"[1, 0]",,5 + 4 = ?,"[9, 0, 0]","[7, 0, 0]",,True,There are four circles.,"[13, 4, 9]",True,,1,undefined,"[9, 5, 4]"
,4910,37,1128,"[0, 1]",Some of the symbols are squares.,0,"[0, 3, 5]",alternative,response,True,0,1,0,,9.131533333333334,0,0,"[1, 0]",,Some of the symbols are stars.,"[0, 0, 0]","[0, 0, 0]",,True,Some of the symbols are diamonds.,"[5, 8, 0]",True,,1,undefined,"[6, 2, 7]"
