Answer.time_in_minutes,image,workerid,primeType,pTChoice,response_rt,goodPTChoice,goodPOChoice,pTwrongAnswer,responseSymbols,audio,correctPTChoice,response,responseSentence,block_rt,pOSymbols,responseChoice,trial_type,primeOShuffle,correctPChoices,btwncondition,pOChoice,pTSentence,slide_number,pTSymbols,slide_type,correctPOChoice,pOSentence,primeStrength,pOwrongAnswer,primeTShuffle,Answer.condition
12.9552,,37,0,0,2102,1,1,"[0, 0, 0]","[0, 1, 3]",,False,,Some of the symbols are diamonds.,8297,"[6, 7, 4]",0,response,"[0, 1]",False,exh-clausal,0,Some of the symbols are clubs.,,"[1, 7, 4]",,False,Some of the symbols are stars.,1,"[0, 0, 0]","[0, 1]",undefined
12.9552,,37,0,1,1681,0,0,"[0, 0, 0]","[5, 3, 9]",,False,,Some of the symbols are squares.,5226,"[6, 4, 7]",0,response,"[1, 0]",False,exh-clausal,1,Some of the symbols are clubs.,,"[1, 5, 7]",,False,Some of the symbols are stars.,1,"[0, 0, 0]","[1, 0]",undefined
12.9552,,37,0,0,1711,1,0,"[0, 0, 0]","[7, 2, 0]",,False,,Some of the symbols are circles.,5463,"[11, 8, 3]",1,filler,"[1, 0]",False,exh-clausal,1,1 + 1 = ?,,"[2, 1, 1]",,False,8 + 3 = ?,3,"[9, 0, 0]","[0, 1]",undefined
12.9552,,37,1,0,1982,0,0,"[0, 0, 0]","[3, 6, 7]",,True,,There are four spades.,7264,"[1, 4, 7]",1,filler,"[1, 0]",True,exh-clausal,0,"There are four ticks, but there are no more than four ticks.",,"[2, 8, 4]",,True,"There are four clubs, but there are no more than four clubs.",2,"[0, 0, 0]","[1, 0]",undefined
12.9552,,37,0,1,2959,1,0,"[0, 0, 0]","[8, 0, 7]",,True,,Some of the symbols are notes.,7962,"[5, 9, 4]",0,filler,"[1, 0]",True,exh-clausal,0,"Some of the symbols are notes, but not all of them are notes.",,"[8, 0, 3]",,True,"Some of the symbols are squares, but not all of them are squares.",2,"[0, 0, 0]","[0, 1]",undefined
12.9552,,37,2,0,1768,0,1,"[0, 0, 0]","[4, 1, 5]",,True,,There is a heart.,5065,"[8, 5, 0]",1,response,"[0, 1]",True,exh-clausal,1,There is a spade.,,"[3, 5, 0]",,True,There is a note.,1,"[0, 0, 0]","[1, 0]",undefined
12.9552,,37,0,0,2527,1,1,"[0, 0, 0]","[9, 6, 4]",,False,,Some of the symbols are triangles.,8544,"[1, 5, 6]",0,response,"[0, 1]",False,exh-clausal,0,Some of the symbols are clubs.,,"[1, 5, 9]",,False,Some of the symbols are clubs.,1,"[0, 0, 0]","[0, 1]",undefined
12.9552,,37,0,0,1808,1,1,"[7, 0, 0]","[1, 9, 8]",,False,,Some of the symbols are clubs.,4856,"[6, 3, 3]",0,response,"[0, 1]",False,exh-clausal,1,0 + 2 = ?,,"[2, 0, 2]",,True,3 + 3 = ?,3,"[1, 0, 0]","[0, 1]",undefined
12.9552,,37,1,0,1862,0,0,"[0, 0, 0]","[4, 2, 0]",,True,,There are four hearts.,4793,"[8, 1, 5]",1,filler,"[1, 0]",True,exh-clausal,0,There are four stars.,,"[6, 3, 1]",,True,There are four notes.,1,"[0, 0, 0]","[1, 0]",undefined
12.9552,,37,1,1,2408,1,0,"[0, 0, 0]","[6, 9, 7]",,True,,There are four stars.,5433,"[2, 4, 6]",1,response,"[1, 0]",True,exh-clausal,0,There are four notes.,,"[8, 4, 6]",,True,There are four ticks.,1,"[0, 0, 0]","[0, 1]",undefined
12.9552,,37,2,0,1526,0,1,"[0, 0, 0]","[7, 3, 6]",,True,,There is a circle.,5816,"[9, 8, 0]",1,filler,"[0, 1]",True,exh-clausal,1,There is a note.,,"[8, 3, 1]",,True,There is a triangle.,0,"[0, 0, 0]","[1, 0]",undefined
12.9552,,37,1,1,2090,1,0,"[7, 0, 0]","[8, 3, 2]",,True,,There are four notes.,5082,"[10, 9, 1]",1,filler,"[1, 0]",True,exh-clausal,0,2 + 4 = ?,,"[6, 2, 4]",,True,9 + 1 = ?,3,"[0, 0, 0]","[0, 1]",undefined
12.9552,,37,2,1,1624,1,0,"[0, 0, 0]","[4, 0, 1]",,True,,There is a heart.,5063,"[0, 6, 7]",0,response,"[1, 0]",True,exh-clausal,0,There is a diamond.,,"[0, 5, 8]",,True,There is a diamond.,0,"[0, 0, 0]","[0, 1]",undefined
12.9552,,37,1,0,2488,0,0,"[0, 0, 0]","[5, 7, 4]",,True,,There are four squares.,6984,"[0, 9, 6]",1,response,"[1, 0]",True,exh-clausal,0,There are four clubs.,,"[1, 7, 8]",,True,There are four diamonds.,0,"[0, 0, 0]","[1, 0]",undefined
12.9552,,37,0,1,2478,0,1,"[9, 0, 0]","[7, 0, 4]",,False,,Some of the symbols are circles.,5559,"[9, 1, 8]",0,response,"[0, 1]",False,exh-clausal,0,6 + 8 = ?,,"[14, 6, 8]",,False,1 + 8 = ?,3,"[7, 0, 0]","[1, 0]",undefined
6.43025,Jessica,38,,,,,,,,,,"[0, 'Jessica']",,,,,,,,,,,1,,bot_check,,,,,,undefined
6.43025,,38,0,0,1224,0,1,"[0, 0, 0]","[7, 6, 0]",,True,,Some of the symbols are circles.,4752,"[2, 7, 8]",1,filler,"[0, 1]",True,exh-clausal,1,Some of the symbols are stars.,,"[6, 0, 9]",,True,Some of the symbols are ticks.,1,"[0, 0, 0]","[1, 0]",undefined
6.43025,,38,0,0,1344,0,1,"[0, 0, 0]","[3, 1, 2]",,True,,Some of the symbols are spades.,3960,"[3, 8, 6]",0,filler,"[0, 1]",True,exh-clausal,1,Some of the symbols are clubs.,,"[1, 9, 3]",,True,Some of the symbols are spades.,1,"[0, 0, 0]","[1, 0]",undefined
6.43025,,38,1,1,1064,1,1,"[0, 0, 0]","[7, 5, 6]",,True,,There are four circles.,4488,"[8, 0, 4]",1,filler,"[0, 1]",True,exh-clausal,1,There are four notes.,,"[8, 1, 6]",,True,There are four notes.,0,"[0, 0, 0]","[0, 1]",undefined
6.43025,,38,1,0,816,0,0,"[0, 0, 0]","[1, 7, 6]",,True,,There are four clubs.,3184,"[9, 8, 5]",1,response,"[1, 0]",True,exh-clausal,0,There are four diamonds.,,"[0, 2, 8]",,True,There are four triangles.,1,"[0, 0, 0]","[1, 0]",undefined
6.43025,,38,1,1,960,1,0,"[0, 0, 0]","[3, 4, 2]",,True,,There are four spades.,4072,"[4, 0, 6]",1,filler,"[1, 0]",True,exh-clausal,0,There are four clubs.,,"[1, 3, 0]",,True,There are four hearts.,1,"[0, 0, 0]","[0, 1]",undefined
6.43025,,38,2,0,1496,0,0,"[0, 0, 0]","[9, 1, 3]",,True,,There is a triangle.,4032,"[3, 8, 5]",0,response,"[1, 0]",True,exh-clausal,0,There is a heart.,,"[4, 9, 1]",,True,There is a spade.,0,"[0, 0, 0]","[1, 0]",undefined
6.43025,,38,2,0,895,0,0,"[0, 0, 0]","[6, 5, 2]",,True,,There is a star.,2727,"[8, 5, 7]",0,response,"[1, 0]",True,exh-clausal,0,There is a star.,,"[6, 4, 8]",,True,There is a note.,1,"[0, 0, 0]","[1, 0]",undefined
6.43025,,38,0,1,1216,1,0,"[0, 0, 0]","[3, 7, 8]",,True,,Some of the symbols are spades.,4529,"[9, 0, 1]",1,filler,"[1, 0]",True,exh-clausal,0,Some of the symbols are circles.,,"[7, 8, 5]",,True,Some of the symbols are triangles.,0,"[0, 0, 0]","[0, 1]",undefined
6.43025,,38,1,0,872,1,1,"[3, 0, 0]","[9, 7, 5]",,False,,There are four triangles.,2744,"[10, 4, 6]",1,filler,"[0, 1]",False,exh-clausal,1,9 + 3 = ?,,"[12, 9, 3]",,True,4 + 6 = ?,3,"[2, 0, 0]","[0, 1]",undefined
6.43025,,38,2,1,1343,0,0,"[2, 0, 0]","[9, 4, 3]",,False,,There is a triangle.,3095,"[14, 8, 6]",1,filler,"[1, 0]",False,exh-clausal,0,8 + 2 = ?,,"[10, 8, 2]",,True,8 + 6 = ?,3,"[9, 0, 0]","[1, 0]",undefined
6.43025,,38,1,1,1384,1,1,"[2, 0, 0]","[4, 3, 0]",,True,,There are four hearts.,3176,"[9, 9, 0]",0,response,"[0, 1]",False,exh-clausal,0,8 + 4 = ?,,"[12, 8, 4]",,False,9 + 0 = ?,3,"[6, 0, 0]","[0, 1]",undefined
6.43025,,38,0,1,1271,1,0,"[0, 0, 0]","[8, 1, 6]",,True,,Some of the symbols are notes.,4247,"[9, 7, 6]",0,response,"[1, 0]",True,exh-clausal,0,Some of the symbols are hearts.,,"[4, 6, 8]",,True,Some of the symbols are triangles.,0,"[0, 0, 0]","[0, 1]",undefined
6.43025,,38,0,1,1224,0,1,"[0, 0, 0]","[9, 8, 2]",,False,,Some of the symbols are triangles.,3080,"[8, 2, 4]",1,filler,"[0, 1]",False,exh-clausal,0,Some of the symbols are stars.,,"[6, 5, 3]",,False,Some of the symbols are notes.,1,"[0, 0, 0]","[1, 0]",undefined
6.43025,,38,0,0,1080,0,1,"[5, 0, 0]","[6, 2, 4]",,True,,Some of the symbols are stars.,2928,"[9, 1, 8]",0,response,"[0, 1]",True,exh-clausal,1,0 + 2 = ?,,"[2, 0, 2]",,True,1 + 8 = ?,3,"[0, 0, 0]","[1, 0]",undefined
6.43025,,38,2,1,2103,1,0,"[0, 0, 0]","[1, 2, 4]",,True,,There is a club.,4311,"[9, 8, 1]",0,response,"[1, 0]",True,exh-clausal,0,"There is a diamond, but there is nothing besides a diamond.",,"[0, 7, 3]",,True,"There is a triangle, but there is nothing besides a triangle.",2,"[0, 0, 0]","[0, 1]",undefined
6.43025,,38,1,1,991,1,0,"[0, 0, 0]","[9, 2, 4]",,True,,There are four triangles.,2559,"[4, 9, 0]",1,filler,"[1, 0]",True,exh-clausal,0,"There are four triangles, but there are no more than four triangles.",,"[9, 2, 7]",,True,"There are four hearts, but there are no more than four hearts.",2,"[0, 0, 0]","[0, 1]",undefined
6.43025,,38,0,1,1295,0,0,"[7, 0, 0]","[7, 5, 6]",,False,,Some of the symbols are circles.,3103,"[9, 2, 7]",1,filler,"[1, 0]",False,exh-clausal,0,0 + 9 = ?,,"[9, 0, 9]",,True,2 + 7 = ?,3,"[8, 0, 0]","[1, 0]",undefined
6.43025,,38,2,0,1295,0,0,"[0, 0, 0]","[1, 9, 7]",,True,,There is a club.,3600,"[8, 3, 5]",0,response,"[1, 0]",True,exh-clausal,0,"There is a diamond, but there is nothing besides a diamond.",,"[0, 2, 4]",,True,"There is a note, but there is nothing besides a note.",2,"[0, 0, 0]","[1, 0]",undefined
6.43025,,38,0,0,1447,0,1,"[0, 0, 0]","[1, 3, 5]",,True,,Some of the symbols are clubs.,5175,"[0, 9, 4]",0,response,"[0, 1]",True,exh-clausal,1,"Some of the symbols are spades, but not all of them are spades.",,"[3, 0, 8]",,True,"Some of the symbols are diamonds, but not all of them are diamonds.",2,"[0, 0, 0]","[1, 0]",undefined
6.43025,,38,0,1,1136,0,1,"[2, 0, 0]","[1, 3, 9]",,False,,Some of the symbols are clubs.,3072,"[4, 1, 3]",0,filler,"[0, 1]",False,exh-clausal,1,8 + 7 = ?,,"[15, 8, 7]",,True,1 + 3 = ?,3,"[4, 0, 0]","[1, 0]",undefined
6.43025,,38,1,1,679,1,1,"[0, 0, 0]","[7, 3, 2]",,True,,There are four circles.,4935,"[1, 4, 9]",1,filler,"[0, 1]",True,exh-clausal,1,"There are four ticks, but there are no more than four ticks.",,"[2, 4, 1]",,True,"There are four clubs, but there are no more than four clubs.",2,"[0, 0, 0]","[0, 1]",undefined
6.43025,,38,0,0,863,1,0,"[7, 0, 0]","[9, 5, 6]",,False,,Some of the symbols are triangles.,2600,"[9, 5, 4]",1,filler,"[1, 0]",False,exh-clausal,0,2 + 5 = ?,,"[7, 2, 5]",,True,5 + 4 = ?,3,"[5, 0, 0]","[0, 1]",undefined
6.43025,,38,0,0,1016,0,1,"[0, 0, 0]","[3, 6, 4]",,True,,Some of the symbols are spades.,2921,"[5, 0, 4]",0,response,"[0, 1]",True,exh-clausal,1,Some of the symbols are hearts.,,"[4, 9, 7]",,True,Some of the symbols are squares.,1,"[0, 0, 0]","[1, 0]",undefined
6.43025,,38,1,1,928,1,1,"[0, 0, 0]","[1, 5, 3]",,True,,There are four clubs.,2296,"[1, 9, 7]",1,response,"[0, 1]",True,exh-clausal,1,There are four triangles.,,"[9, 3, 1]",,True,There are four clubs.,1,"[0, 0, 0]","[0, 1]",undefined
6.43025,,38,2,1,1423,1,1,"[7, 0, 0]","[3, 4, 5]",,True,,There is a spade.,3287,"[11, 6, 5]",0,response,"[0, 1]",False,exh-clausal,0,1 + 7 = ?,,"[8, 1, 7]",,False,6 + 5 = ?,3,"[7, 0, 0]","[0, 1]",undefined
6.43025,,38,1,1,1160,0,1,"[9, 0, 0]","[5, 1, 3]",,False,,There are four squares.,3137,"[4, 0, 4]",0,response,"[0, 1]",False,exh-clausal,0,5 + 3 = ?,,"[8, 5, 3]",,False,0 + 4 = ?,3,"[3, 0, 0]","[1, 0]",undefined
6.43025,,38,2,1,1783,0,0,"[4, 0, 0]","[6, 1, 9]",,False,,There is a star.,3551,"[7, 2, 5]",1,filler,"[1, 0]",False,exh-clausal,0,0 + 7 = ?,,"[7, 0, 7]",,True,2 + 5 = ?,3,"[1, 0, 0]","[1, 0]",undefined
6.43025,,38,0,0,647,0,0,"[0, 0, 0]","[4, 0, 8]",,True,,Some of the symbols are hearts.,6904,"[1, 0, 2]",1,response,"[1, 0]",True,exh-clausal,0,"Some of the symbols are clubs, but not all of them are clubs.",,"[1, 6, 8]",,True,"Some of the symbols are clubs, but not all of them are clubs.",2,"[0, 0, 0]","[1, 0]",undefined
6.43025,,38,1,0,847,1,1,"[1, 0, 0]","[6, 7, 5]",,False,,There are four stars.,3224,"[13, 5, 8]",0,response,"[0, 1]",False,exh-clausal,1,7 + 7 = ?,,"[14, 7, 7]",,True,5 + 8 = ?,3,"[7, 0, 0]","[0, 1]",undefined
6.43025,,38,2,1,1367,1,1,"[0, 0, 0]","[0, 1, 4]",,True,,There is a diamond.,2744,"[9, 2, 7]",0,response,"[0, 1]",True,exh-clausal,1,There is a note.,,"[8, 7, 5]",,True,There is a triangle.,1,"[0, 0, 0]","[0, 1]",undefined
6.43025,,38,1,1,1063,1,1,"[0, 0, 0]","[4, 1, 8]",,True,,There are four hearts.,2280,"[3, 6, 0]",1,filler,"[0, 1]",True,exh-clausal,1,There are four hearts.,,"[4, 2, 7]",,True,There are four spades.,1,"[0, 0, 0]","[0, 1]",undefined
6.43025,,38,0,1,1199,1,1,"[1, 0, 0]","[4, 2, 8]",,True,,Some of the symbols are hearts.,2944,"[8, 4, 4]",0,response,"[0, 1]",False,exh-clausal,0,8 + 7 = ?,,"[15, 8, 7]",,False,4 + 4 = ?,3,"[7, 0, 0]","[0, 1]",undefined
6.43025,,38,0,1,1511,0,0,"[0, 0, 0]","[7, 0, 6]",,False,,Some of the symbols are circles.,3144,"[0, 0, 0]",0,response,"[1, 0]",False,exh-clausal,0,5 + 1 = ?,,"[6, 5, 1]",,True,0 + 0 = ?,3,"[5, 0, 0]","[1, 0]",undefined
6.43025,,38,1,0,927,0,1,"[0, 0, 0]","[0, 5, 8]",,True,,There are four diamonds.,2344,"[3, 7, 2]",1,filler,"[0, 1]",True,exh-clausal,1,There are four clubs.,,"[1, 9, 7]",,True,There are four spades.,1,"[0, 0, 0]","[1, 0]",undefined
6.43025,,38,0,0,791,0,0,"[0, 0, 0]","[1, 0, 2]",,True,,Some of the symbols are clubs.,2496,"[8, 4, 7]",1,filler,"[1, 0]",True,exh-clausal,0,"Some of the symbols are hearts, but not all of them are hearts.",,"[4, 1, 8]",,True,"Some of the symbols are notes, but not all of them are notes.",2,"[0, 0, 0]","[1, 0]",undefined
6.43025,,38,1,1,983,1,1,"[0, 0, 0]","[5, 4, 2]",,True,,There are four squares.,2296,"[4, 7, 0]",1,filler,"[0, 1]",True,exh-clausal,1,There are four ticks.,,"[2, 0, 9]",,True,There are four hearts.,0,"[0, 0, 0]","[0, 1]",undefined
6.43025,,38,2,1,967,1,0,"[0, 0, 0]","[7, 6, 9]",,True,,There is a circle.,3888,"[8, 9, 3]",1,filler,"[1, 0]",True,exh-clausal,0,There is a spade.,,"[3, 4, 7]",,True,There is a note.,0,"[0, 0, 0]","[0, 1]",undefined
6.43025,,38,2,1,823,1,0,"[0, 0, 0]","[2, 7, 6]",,True,,There is a tick.,2928,"[5, 8, 9]",0,response,"[1, 0]",True,exh-clausal,0,There is a tick.,,"[2, 0, 7]",,True,There is a square.,0,"[0, 0, 0]","[0, 1]",undefined
6.43025,,38,1,0,815,0,0,"[0, 0, 0]","[3, 2, 7]",,True,,There are four spades.,2424,"[1, 2, 0]",0,response,"[1, 0]",True,exh-clausal,0,There are four ticks.,,"[2, 9, 7]",,True,There are four clubs.,0,"[0, 0, 0]","[1, 0]",undefined
6.43025,,38,1,0,647,0,1,"[0, 0, 0]","[2, 0, 5]",,True,,There are four ticks.,1928,"[2, 0, 3]",1,filler,"[0, 1]",True,exh-clausal,1,There are four notes.,,"[8, 3, 6]",,True,There are four ticks.,0,"[0, 0, 0]","[1, 0]",undefined
6.43025,,38,2,0,2063,0,1,"[0, 0, 0]","[9, 4, 2]",,True,,There is a triangle.,3879,"[7, 0, 4]",1,filler,"[0, 1]",True,exh-clausal,1,"There is a circle, but there is nothing besides a circle.",,"[7, 4, 1]",,True,"There is a circle, but there is nothing besides a circle.",2,"[0, 0, 0]","[1, 0]",undefined
6.43025,,38,0,1,1239,1,0,"[0, 0, 0]","[7, 6, 2]",,True,,Some of the symbols are circles.,4696,"[9, 0, 2]",0,response,"[1, 0]",True,exh-clausal,0,Some of the symbols are squares.,,"[5, 4, 6]",,True,Some of the symbols are triangles.,1,"[0, 0, 0]","[0, 1]",undefined
6.43025,,38,2,1,944,1,0,"[0, 0, 0]","[8, 7, 2]",,True,,There is a note.,3217,"[9, 3, 8]",0,filler,"[1, 0]",True,exh-clausal,0,There is a diamond.,,"[0, 9, 7]",,True,There is a triangle.,0,"[0, 0, 0]","[0, 1]",undefined
6.43025,,38,0,0,1735,0,0,"[0, 0, 0]","[3, 1, 6]",,True,,Some of the symbols are spades.,4311,"[3, 6, 9]",0,filler,"[1, 0]",True,exh-clausal,0,"Some of the symbols are diamonds, but not all of them are diamonds.",,"[0, 8, 2]",,True,"Some of the symbols are spades, but not all of them are spades.",2,"[0, 0, 0]","[1, 0]",undefined
6.43025,,38,0,1,1175,1,0,"[0, 0, 0]","[4, 9, 0]",,True,,Some of the symbols are hearts.,3144,"[5, 1, 7]",1,filler,"[1, 0]",True,exh-clausal,0,"Some of the symbols are circles, but not all of them are circles.",,"[7, 5, 3]",,True,"Some of the symbols are squares, but not all of them are squares.",2,"[0, 0, 0]","[0, 1]",undefined
6.43025,,38,1,0,807,1,1,"[0, 0, 0]","[1, 8, 7]",,False,,There are four clubs.,2672,"[8, 5, 3]",1,filler,"[0, 1]",False,exh-clausal,1,8 + 9 = ?,,"[17, 8, 9]",,True,5 + 3 = ?,3,"[6, 0, 0]","[0, 1]",undefined
6.43025,,38,0,0,1063,0,1,"[0, 0, 0]","[2, 0, 5]",,True,,Some of the symbols are ticks.,3984,"[3, 6, 8]",1,filler,"[0, 1]",True,exh-clausal,1,Some of the symbols are notes.,,"[8, 4, 3]",,True,Some of the symbols are spades.,0,"[0, 0, 0]","[1, 0]",undefined
6.43025,,38,1,0,919,0,1,"[0, 0, 0]","[0, 6, 7]",,True,,There are four diamonds.,2944,"[1, 7, 6]",0,response,"[0, 1]",True,exh-clausal,1,There are four ticks.,,"[2, 1, 8]",,True,There are four clubs.,0,"[0, 0, 0]","[1, 0]",undefined
6.43025,,38,2,1,1519,1,0,"[0, 0, 0]","[5, 8, 4]",,True,,There is a square.,3880,"[2, 6, 9]",0,response,"[1, 0]",True,exh-clausal,0,There is a triangle.,,"[9, 4, 7]",,True,There is a tick.,1,"[0, 0, 0]","[0, 1]",undefined
6.43025,,38,2,1,1319,1,1,"[0, 0, 0]","[2, 7, 1]",,True,,There is a tick.,5440,"[9, 5, 6]",1,filler,"[0, 1]",True,exh-clausal,1,There is a spade.,,"[3, 7, 0]",,True,There is a triangle.,0,"[0, 0, 0]","[0, 1]",undefined
6.43025,,38,0,1,1231,1,0,"[0, 0, 0]","[8, 4, 9]",,True,,Some of the symbols are notes.,3000,"[9, 6, 2]",0,response,"[1, 0]",True,exh-clausal,0,"Some of the symbols are diamonds, but not all of them are diamonds.",,"[0, 2, 7]",,True,"Some of the symbols are triangles, but not all of them are triangles.",2,"[0, 0, 0]","[0, 1]",undefined
6.43025,,38,2,1,3127,1,1,"[0, 0, 0]","[4, 2, 0]",,True,,There is a heart.,4672,"[2, 1, 6]",1,filler,"[0, 1]",True,exh-clausal,1,There is a star.,,"[6, 5, 4]",,True,There is a tick.,1,"[0, 0, 0]","[0, 1]",undefined
6.43025,,38,2,0,1055,0,0,"[0, 0, 0]","[9, 6, 2]",,True,,There is a triangle.,4256,"[5, 9, 1]",1,filler,"[1, 0]",True,exh-clausal,0,There is a club.,,"[1, 4, 6]",,True,There is a square.,0,"[0, 0, 0]","[1, 0]",undefined
6.43025,,38,2,0,1391,0,1,"[0, 0, 0]","[2, 7, 6]",,True,,There is a tick.,3168,"[7, 3, 0]",0,response,"[0, 1]",True,exh-clausal,1,"There is a tick, but there is nothing besides a tick.",,"[2, 6, 3]",,True,"There is a circle, but there is nothing besides a circle.",2,"[0, 0, 0]","[1, 0]",undefined
6.43025,,38,1,1,1439,1,1,"[0, 0, 0]","[4, 3, 2]",,True,,There are four hearts.,3008,"[9, 8, 3]",1,filler,"[0, 1]",True,exh-clausal,1,"There are four notes, but there are no more than four notes.",,"[8, 1, 6]",,True,"There are four triangles, but there are no more than four triangles.",2,"[0, 0, 0]","[0, 1]",undefined
6.43025,,38,2,0,1503,0,1,"[0, 0, 0]","[8, 1, 5]",,True,,There is a note.,3456,"[3, 7, 0]",0,response,"[0, 1]",True,exh-clausal,1,There is a tick.,,"[2, 4, 3]",,True,There is a spade.,0,"[0, 0, 0]","[1, 0]",undefined
6.43025,,38,1,0,1039,0,0,"[0, 0, 0]","[5, 3, 0]",,True,,There are four squares.,3240,"[9, 7, 8]",0,response,"[1, 0]",True,exh-clausal,0,"There are four triangles, but there are no more than four triangles.",,"[9, 3, 4]",,True,"There are four triangles, but there are no more than four triangles.",2,"[0, 0, 0]","[1, 0]",undefined
6.43025,,38,0,1,1071,1,0,"[0, 0, 0]","[0, 2, 8]",,True,,Some of the symbols are diamonds.,2672,"[8, 1, 3]",0,response,"[1, 0]",True,exh-clausal,0,"Some of the symbols are notes, but not all of them are notes.",,"[8, 6, 3]",,True,"Some of the symbols are notes, but not all of them are notes.",2,"[0, 0, 0]","[0, 1]",undefined
6.43025,,38,2,0,855,0,1,"[0, 0, 0]","[7, 0, 6]",,True,,There is a circle.,3096,"[0, 9, 3]",0,response,"[0, 1]",True,exh-clausal,1,There is a triangle.,,"[9, 5, 3]",,True,There is a diamond.,0,"[0, 0, 0]","[1, 0]",undefined
6.43025,,38,1,0,943,0,0,"[3, 0, 0]","[6, 4, 3]",,True,,There are four stars.,4120,"[17, 8, 9]",0,response,"[1, 0]",False,exh-clausal,1,6 + 6 = ?,,"[12, 6, 6]",,False,8 + 9 = ?,3,"[1, 0, 0]","[1, 0]",undefined
6.43025,,38,0,0,2559,0,0,"[0, 0, 0]","[7, 1, 5]",,True,,Some of the symbols are circles.,5864,"[2, 9, 6]",1,filler,"[1, 0]",True,exh-clausal,0,Some of the symbols are stars.,,"[6, 5, 9]",,True,Some of the symbols are ticks.,0,"[0, 0, 0]","[1, 0]",undefined
6.43025,,38,0,0,904,0,1,"[0, 0, 0]","[9, 6, 5]",,True,,Some of the symbols are triangles.,2648,"[7, 6, 5]",1,filler,"[0, 1]",True,exh-clausal,1,Some of the symbols are spades.,,"[3, 7, 6]",,True,Some of the symbols are circles.,0,"[0, 0, 0]","[1, 0]",undefined
6.43025,,38,0,1,1279,1,1,"[0, 0, 0]","[7, 1, 0]",,True,,Some of the symbols are circles.,2920,"[9, 8, 4]",0,response,"[0, 1]",False,exh-clausal,0,Some of the symbols are squares.,,"[5, 3, 1]",,False,Some of the symbols are triangles.,1,"[0, 0, 0]","[0, 1]",undefined
6.43025,,38,2,0,807,0,0,"[0, 0, 0]","[7, 3, 5]",,True,,There is a circle.,3368,"[0, 3, 9]",1,filler,"[1, 0]",True,exh-clausal,0,There is a club.,,"[1, 9, 2]",,True,There is a diamond.,1,"[0, 0, 0]","[1, 0]",undefined
6.43025,,38,0,1,1080,1,1,"[0, 0, 0]","[6, 9, 0]",,True,,Some of the symbols are stars.,6616,"[4, 1, 0]",0,response,"[0, 1]",True,exh-clausal,1,Some of the symbols are hearts.,,"[4, 6, 8]",,True,Some of the symbols are hearts.,0,"[0, 0, 0]","[0, 1]",undefined
6.43025,,38,1,1,1160,1,0,"[0, 0, 0]","[5, 2, 8]",,True,,There are four squares.,2880,"[7, 1, 0]",0,response,"[1, 0]",True,exh-clausal,0,There are four triangles.,,"[9, 8, 1]",,True,There are four circles.,0,"[0, 0, 0]","[0, 1]",undefined
6.43025,,38,2,1,903,0,0,"[0, 0, 0]","[2, 1, 0]",,False,,There is a tick.,2984,"[1, 0, 1]",0,response,"[1, 0]",False,exh-clausal,0,4 + 3 = ?,,"[7, 4, 3]",,True,0 + 1 = ?,3,"[8, 0, 0]","[1, 0]",undefined
6.43025,,38,2,0,960,0,0,"[0, 0, 0]","[5, 6, 7]",,True,,There is a square.,3400,"[4, 5, 7]",1,filler,"[1, 0]",True,exh-clausal,0,"There is a triangle, but there is nothing besides a triangle.",,"[9, 2, 8]",,True,"There is a heart, but there is nothing besides a heart.",2,"[0, 0, 0]","[1, 0]",undefined
6.43025,,38,2,0,7008,0,1,"[0, 0, 0]","[5, 1, 0]",,True,,There is a square.,10304,"[4, 9, 0]",0,response,"[0, 1]",True,exh-clausal,1,"There is a club, but there is nothing besides a club.",,"[1, 4, 9]",,True,"There is a heart, but there is nothing besides a heart.",2,"[0, 0, 0]","[1, 0]",undefined
6.43025,,38,1,1,21832,1,0,"[0, 0, 0]","[8, 7, 6]",,True,,There are four notes.,23520,"[5, 2, 3]",1,filler,"[1, 0]",True,exh-clausal,0,8 + 8 = ?,,"[16, 8, 8]",,True,2 + 3 = ?,3,"[2, 0, 0]","[0, 1]",undefined
6.43025,,38,2,0,816,1,1,"[7, 0, 0]","[1, 9, 2]",,False,,There is a club.,2568,"[9, 9, 0]",1,response,"[0, 1]",False,exh-clausal,1,6 + 6 = ?,,"[12, 6, 6]",,True,9 + 0 = ?,3,"[8, 0, 0]","[0, 1]",undefined
6.43025,,38,0,0,1048,0,0,"[0, 0, 0]","[0, 2, 4]",,True,,Some of the symbols are diamonds.,2528,"[9, 0, 7]",1,filler,"[1, 0]",True,exh-clausal,0,Some of the symbols are ticks.,,"[2, 5, 8]",,True,Some of the symbols are triangles.,1,"[0, 0, 0]","[1, 0]",undefined
6.43025,,38,1,0,824,0,0,"[0, 0, 0]","[8, 4, 9]",,True,,There are four notes.,2440,"[5, 2, 9]",1,response,"[1, 0]",True,exh-clausal,0,"There are four spades, but there are no more than four spades.",,"[3, 2, 5]",,True,"There are four squares, but there are no more than four squares.",2,"[0, 0, 0]","[1, 0]",undefined
6.43025,,38,1,0,1080,0,0,"[0, 0, 0]","[2, 3, 8]",,True,,There are four ticks.,3392,"[2, 8, 4]",1,filler,"[1, 0]",True,exh-clausal,0,There are four spades.,,"[3, 6, 5]",,True,There are four ticks.,1,"[0, 0, 0]","[1, 0]",undefined
