correctPOChoice,pTChoice,primeStrength,pOSentence,responseSentence,response_rt,correctPChoices,primeType,Answer.time_in_minutes,pTSymbols,responseSymbols,trial_type,goodPTChoice,correctPTChoice,primeTShuffle,pTwrongAnswer,slide_number,pOSymbols,block_rt,goodPOChoice,audio,Answer.condition,slide_type,btwncondition,pOwrongAnswer,responseChoice,response,pTSentence,image,primeOShuffle,workerid,pOChoice
False,0,3,3 + 2 = ?,There is a club.,2975,False,2,12.993333333333334,"[3, 0, 3]","[1, 5, 0]",filler,0,True,"[1, 0]","[4, 0, 0]",,"[5, 3, 2]",6151,0,,undefined,,exh-clausal,"[4, 0, 0]",1,,0 + 3 = ?,,"[1, 0]",37,1
False,0,3,6 + 6 = ?,Some of the symbols are hearts.,1350,False,0,12.993333333333334,"[13, 4, 9]","[4, 1, 9]",filler,0,True,"[1, 0]","[1, 0, 0]",,"[12, 6, 6]",6170,0,,undefined,,exh-clausal,"[0, 0, 0]",1,,4 + 9 = ?,,"[1, 0]",37,1
True,0,1,Some of the symbols are notes.,Some of the symbols are notes.,2107,True,0,12.993333333333334,"[7, 6, 3]","[8, 2, 1]",response,0,True,"[1, 0]","[0, 0, 0]",,"[8, 1, 2]",6405,0,,undefined,,exh-clausal,"[0, 0, 0]",1,,Some of the symbols are circles.,,"[1, 0]",37,0
True,1,2,"Some of the symbols are squares, but not all of them are squares.",Some of the symbols are clubs.,1571,True,0,12.993333333333334,"[3, 1, 2]","[1, 9, 8]",filler,1,True,"[0, 1]","[0, 0, 0]",,"[5, 8, 3]",7309,0,,undefined,,exh-clausal,"[0, 0, 0]",1,,"Some of the symbols are spades, but not all of them are spades.",,"[1, 0]",37,0
True,1,1,There is a spade.,There is a circle.,3879,True,2,12.993333333333334,"[5, 4, 3]","[7, 4, 0]",response,1,True,"[0, 1]","[0, 0, 0]",,"[3, 5, 9]",21112,1,,undefined,,exh-clausal,"[0, 0, 0]",0,,There is a square.,,"[0, 1]",37,1
True,0,3,8 + 8 = ?,Some of the symbols are diamonds.,1658,False,0,12.993333333333334,"[7, 0, 7]","[0, 9, 5]",filler,1,False,"[0, 1]","[1, 0, 0]",,"[16, 8, 8]",5858,1,,undefined,,exh-clausal,"[3, 0, 0]",1,,0 + 7 = ?,,"[0, 1]",37,1
True,1,1,Some of the symbols are circles.,Some of the symbols are stars.,7048,True,0,12.993333333333334,"[6, 4, 7]","[6, 4, 8]",response,1,True,"[0, 1]","[0, 0, 0]",,"[7, 4, 0]",11598,0,,undefined,,exh-clausal,"[0, 0, 0]",1,,Some of the symbols are stars.,,"[1, 0]",37,0
True,1,2,"There are four spades, but there are no more than four spades.",There are four notes.,1421,True,1,12.993333333333334,"[8, 0, 2]","[8, 2, 1]",filler,1,True,"[0, 1]","[0, 0, 0]",,"[3, 9, 1]",7168,1,,undefined,,exh-clausal,"[0, 0, 0]",1,,"There are four notes, but there are no more than four notes.",,"[0, 1]",37,1
True,1,3,5 + 0 = ?,There are four ticks.,1298,True,1,12.993333333333334,"[5, 2, 3]","[2, 0, 8]",filler,1,True,"[0, 1]","[9, 0, 0]",,"[5, 5, 0]",5272,0,,undefined,,exh-clausal,"[4, 0, 0]",1,,2 + 3 = ?,,"[1, 0]",37,0
True,1,1,There is a circle.,There is a club.,2655,True,2,12.993333333333334,"[2, 0, 9]","[1, 3, 9]",response,1,True,"[0, 1]","[0, 0, 0]",,"[7, 4, 0]",6207,0,,undefined,,exh-clausal,"[0, 0, 0]",0,,There is a tick.,,"[1, 0]",37,0
True,0,0,There are four spades.,There are four spades.,3342,True,1,12.993333333333334,"[6, 0, 1]","[3, 0, 1]",filler,0,True,"[1, 0]","[0, 0, 0]",,"[3, 9, 7]",6278,1,,undefined,,exh-clausal,"[0, 0, 0]",1,,There are four stars.,,"[0, 1]",37,1
True,1,0,Some of the symbols are circles.,Some of the symbols are stars.,2153,True,0,12.993333333333334,"[3, 0, 5]","[6, 5, 0]",response,1,True,"[0, 1]","[0, 0, 0]",,"[7, 8, 0]",6892,1,,undefined,,exh-clausal,"[0, 0, 0]",0,,Some of the symbols are spades.,,"[0, 1]",37,1
False,0,3,7 + 7 = ?,Some of the symbols are ticks.,1738,False,0,12.993333333333334,"[9, 8, 1]","[2, 6, 0]",response,0,True,"[1, 0]","[0, 0, 0]",,"[14, 7, 7]",5646,0,,undefined,,exh-clausal,"[7, 0, 0]",1,,8 + 1 = ?,,"[1, 0]",37,1
True,1,2,"Some of the symbols are hearts, but not all of them are hearts.",Some of the symbols are circles.,1522,True,0,12.993333333333334,"[1, 6, 4]","[7, 8, 0]",response,1,True,"[0, 1]","[0, 0, 0]",,"[4, 0, 2]",9721,1,,undefined,,exh-clausal,"[0, 0, 0]",0,,"Some of the symbols are clubs, but not all of them are clubs.",,"[0, 1]",37,1
False,0,3,6 + 9 = ?,Some of the symbols are hearts.,1458,False,0,12.993333333333334,"[10, 5, 5]","[4, 8, 2]",response,1,False,"[0, 1]","[6, 0, 0]",,"[15, 6, 9]",5089,0,,undefined,,exh-clausal,"[0, 0, 0]",0,,5 + 5 = ?,,"[1, 0]",37,1
False,0,3,9 + 0 = ?,There are four stars.,1828,False,1,12.993333333333334,"[8, 0, 8]","[6, 3, 5]",filler,0,True,"[1, 0]","[2, 0, 0]",,"[9, 9, 0]",5594,0,,undefined,,exh-clausal,"[6, 0, 0]",1,,0 + 8 = ?,,"[1, 0]",37,1
,,,,,,,,14.91175,,,,,,,,1,,,,,undefined,bot_check,,,,"[0, 'Elizabeth']",,Elizabeth,,38,
True,1,0,There is a square.,There is a tick.,3704,True,2,14.91175,"[6, 4, 3]","[2, 6, 1]",response,1,True,"[0, 1]","[0, 0, 0]",,"[5, 0, 9]",10919,1,,undefined,,exh-clausal,"[0, 0, 0]",0,,There is a star.,,"[0, 1]",38,1
True,0,1,There is a triangle.,There is a square.,3055,True,2,14.91175,"[1, 8, 4]","[5, 8, 1]",response,0,True,"[1, 0]","[0, 0, 0]",,"[9, 6, 8]",9471,0,,undefined,,exh-clausal,"[0, 0, 0]",0,,There is a club.,,"[1, 0]",38,0
True,0,0,There are four spades.,There are four triangles.,3424,True,1,14.91175,"[8, 7, 0]","[9, 6, 1]",response,0,True,"[1, 0]","[0, 0, 0]",,"[3, 4, 0]",11680,1,,undefined,,exh-clausal,"[0, 0, 0]",0,,There are four notes.,,"[0, 1]",38,1
True,0,3,5 + 4 = ?,There are four notes.,4415,True,1,14.91175,"[11, 5, 6]","[8, 4, 5]",filler,0,True,"[1, 0]","[1, 0, 0]",,"[9, 5, 4]",13168,1,,undefined,,exh-clausal,"[8, 0, 0]",1,,5 + 6 = ?,,"[0, 1]",38,1
True,1,0,There are four triangles.,There are four squares.,2438,True,1,14.91175,"[5, 4, 6]","[5, 4, 3]",filler,1,True,"[0, 1]","[0, 0, 0]",,"[9, 0, 7]",16228,0,,undefined,,exh-clausal,"[0, 0, 0]",1,,There are four squares.,,"[1, 0]",38,0
False,0,3,5 + 9 = ?,Some of the symbols are ticks.,3878,False,0,14.91175,"[10, 4, 6]","[2, 5, 0]",response,1,False,"[0, 1]","[0, 0, 0]",,"[14, 5, 9]",8104,0,,undefined,,exh-clausal,"[9, 0, 0]",0,,4 + 6 = ?,,"[1, 0]",38,1
True,0,1,Some of the symbols are circles.,Some of the symbols are squares.,2407,True,0,14.91175,"[3, 4, 2]","[5, 9, 2]",response,0,True,"[1, 0]","[0, 0, 0]",,"[7, 6, 5]",10568,0,,undefined,,exh-clausal,"[0, 0, 0]",0,,Some of the symbols are spades.,,"[1, 0]",38,0
True,1,1,Some of the symbols are hearts.,Some of the symbols are squares.,3014,True,0,14.91175,"[1, 2, 0]","[5, 4, 7]",response,1,True,"[0, 1]","[0, 0, 0]",,"[4, 3, 1]",9584,0,,undefined,,exh-clausal,"[0, 0, 0]",0,,Some of the symbols are clubs.,,"[1, 0]",38,0
True,1,1,There are four clubs.,There are four clubs.,2390,True,1,14.91175,"[8, 3, 7]","[1, 4, 3]",filler,1,True,"[0, 1]","[0, 0, 0]",,"[1, 9, 6]",7256,1,,undefined,,exh-clausal,"[0, 0, 0]",1,,There are four notes.,,"[0, 1]",38,1
True,0,2,"There are four clubs, but there are no more than four clubs.",There are four stars.,2862,True,1,14.91175,"[0, 7, 8]","[6, 0, 2]",filler,0,True,"[1, 0]","[0, 0, 0]",,"[1, 3, 7]",11728,0,,undefined,,exh-clausal,"[0, 0, 0]",1,,"There are four diamonds, but there are no more than four diamonds.",,"[1, 0]",38,0
True,1,1,There are four diamonds.,There are four diamonds.,2337,True,1,14.91175,"[4, 0, 9]","[0, 3, 2]",filler,1,True,"[0, 1]","[0, 0, 0]",,"[0, 1, 3]",6124,1,,undefined,,exh-clausal,"[0, 0, 0]",1,,There are four hearts.,,"[0, 1]",38,1
True,1,2,"There is a spade, but there is nothing besides a spade.",There is a diamond.,2221,True,2,14.91175,"[8, 0, 4]","[0, 5, 4]",filler,1,True,"[0, 1]","[0, 0, 0]",,"[3, 1, 9]",11783,1,,undefined,,exh-clausal,"[0, 0, 0]",1,,"There is a note, but there is nothing besides a note.",,"[0, 1]",38,1
True,0,1,There is a tick.,There is a club.,2270,True,2,14.91175,"[1, 2, 3]","[1, 5, 6]",filler,0,True,"[1, 0]","[0, 0, 0]",,"[2, 7, 3]",6519,0,,undefined,,exh-clausal,"[0, 0, 0]",1,,There is a club.,,"[1, 0]",38,0
True,0,2,"Some of the symbols are squares, but not all of them are squares.",Some of the symbols are circles.,3158,True,0,14.91175,"[3, 9, 0]","[7, 0, 4]",filler,0,True,"[1, 0]","[0, 0, 0]",,"[5, 4, 2]",12808,1,,undefined,,exh-clausal,"[0, 0, 0]",1,,"Some of the symbols are spades, but not all of them are spades.",,"[0, 1]",38,1
True,0,1,There is a star.,There is a circle.,2093,True,2,14.91175,"[9, 6, 2]","[7, 0, 9]",filler,0,True,"[1, 0]","[0, 0, 0]",,"[6, 2, 7]",7143,1,,undefined,,exh-clausal,"[0, 0, 0]",1,,There is a triangle.,,"[0, 1]",38,1
True,1,2,"Some of the symbols are squares, but not all of them are squares.",Some of the symbols are circles.,2734,True,0,14.91175,"[4, 5, 8]","[7, 0, 8]",response,1,True,"[0, 1]","[0, 0, 0]",,"[5, 2, 8]",9472,0,,undefined,,exh-clausal,"[0, 0, 0]",0,,"Some of the symbols are hearts, but not all of them are hearts.",,"[1, 0]",38,0
True,1,2,"Some of the symbols are clubs, but not all of them are clubs.",Some of the symbols are diamonds.,2141,True,0,14.91175,"[9, 5, 2]","[0, 4, 5]",response,1,True,"[0, 1]","[0, 0, 0]",,"[1, 5, 9]",9031,0,,undefined,,exh-clausal,"[0, 0, 0]",0,,"Some of the symbols are triangles, but not all of them are triangles.",,"[1, 0]",38,0
False,0,3,8 + 9 = ?,There are four spades.,3480,False,1,14.91175,"[16, 8, 8]","[3, 4, 0]",response,1,False,"[0, 1]","[7, 0, 0]",,"[17, 8, 9]",7978,0,,undefined,,exh-clausal,"[2, 0, 0]",0,,8 + 8 = ?,,"[1, 0]",38,1
True,1,1,There is a triangle.,There is a spade.,2582,True,2,14.91175,"[9, 6, 8]","[3, 2, 9]",filler,1,True,"[0, 1]","[0, 0, 0]",,"[9, 6, 3]",7966,1,,undefined,,exh-clausal,"[0, 0, 0]",1,,There is a triangle.,,"[0, 1]",38,1
True,1,1,There are four clubs.,There are four triangles.,2029,True,1,14.91175,"[1, 8, 9]","[9, 7, 1]",response,1,True,"[0, 1]","[0, 0, 0]",,"[1, 6, 4]",6735,1,,undefined,,exh-clausal,"[0, 0, 0]",0,,There are four clubs.,,"[0, 1]",38,1
True,1,0,There is a heart.,There is a spade.,2380,True,2,14.91175,"[2, 6, 4]","[3, 6, 7]",filler,1,True,"[0, 1]","[0, 0, 0]",,"[4, 6, 2]",6768,0,,undefined,,exh-clausal,"[0, 0, 0]",1,,There is a tick.,,"[1, 0]",38,0
True,1,0,Some of the symbols are circles.,Some of the symbols are diamonds.,2670,True,0,14.91175,"[0, 1, 5]","[0, 7, 9]",filler,1,True,"[0, 1]","[0, 0, 0]",,"[7, 1, 0]",8719,1,,undefined,,exh-clausal,"[0, 0, 0]",1,,Some of the symbols are diamonds.,,"[0, 1]",38,1
True,0,0,There is a star.,There is a note.,1982,True,2,14.91175,"[8, 2, 6]","[8, 3, 6]",filler,0,True,"[1, 0]","[0, 0, 0]",,"[6, 2, 1]",6751,0,,undefined,,exh-clausal,"[0, 0, 0]",1,,There is a note.,,"[1, 0]",38,0
True,1,1,There are four ticks.,There are four ticks.,2599,True,1,14.91175,"[9, 6, 7]","[2, 7, 5]",response,1,True,"[0, 1]","[0, 0, 0]",,"[2, 3, 1]",5784,0,,undefined,,exh-clausal,"[0, 0, 0]",0,,There are four triangles.,,"[1, 0]",38,0
True,0,1,Some of the symbols are clubs.,Some of the symbols are clubs.,2630,True,0,14.91175,"[0, 2, 3]","[1, 6, 5]",filler,0,True,"[1, 0]","[0, 0, 0]",,"[1, 9, 7]",8975,0,,undefined,,exh-clausal,"[0, 0, 0]",1,,Some of the symbols are diamonds.,,"[1, 0]",38,0
True,0,3,3 + 1 = ?,Some of the symbols are hearts.,2536,True,0,14.91175,"[7, 4, 3]","[4, 6, 0]",response,0,True,"[1, 0]","[4, 0, 0]",,"[4, 3, 1]",5299,1,,undefined,,exh-clausal,"[1, 0, 0]",0,,4 + 3 = ?,,"[0, 1]",38,1
True,0,3,5 + 9 = ?,There is a club.,1839,False,2,14.91175,"[6, 2, 4]","[1, 9, 7]",filler,1,False,"[0, 1]","[8, 0, 0]",,"[14, 5, 9]",10145,1,,undefined,,exh-clausal,"[8, 0, 0]",1,,2 + 4 = ?,,"[0, 1]",38,1
True,0,0,There is a circle.,There is a tick.,2180,True,2,14.91175,"[2, 7, 8]","[2, 3, 8]",response,0,True,"[1, 0]","[0, 0, 0]",,"[7, 9, 1]",9950,1,,undefined,,exh-clausal,"[0, 0, 0]",0,,There is a tick.,,"[0, 1]",38,1
True,0,1,There is a tick.,There is a heart.,1622,True,2,14.91175,"[2, 6, 7]","[4, 1, 6]",response,0,True,"[1, 0]","[0, 0, 0]",,"[2, 5, 7]",5479,0,,undefined,,exh-clausal,"[0, 0, 0]",0,,There is a tick.,,"[1, 0]",38,0
True,0,0,Some of the symbols are squares.,Some of the symbols are notes.,1790,True,0,14.91175,"[0, 4, 3]","[8, 4, 5]",response,0,True,"[1, 0]","[0, 0, 0]",,"[5, 9, 2]",7232,1,,undefined,,exh-clausal,"[0, 0, 0]",0,,Some of the symbols are diamonds.,,"[0, 1]",38,1
True,1,3,1 + 6 = ?,There are four triangles.,1854,True,1,14.91175,"[4, 0, 4]","[9, 5, 3]",response,1,True,"[0, 1]","[6, 0, 0]",,"[7, 1, 6]",5776,0,,undefined,,exh-clausal,"[1, 0, 0]",0,,0 + 4 = ?,,"[1, 0]",38,0
True,0,2,"Some of the symbols are stars, but not all of them are stars.",Some of the symbols are hearts.,4229,True,0,14.91175,"[2, 8, 7]","[4, 8, 3]",response,0,True,"[1, 0]","[0, 0, 0]",,"[6, 9, 3]",9656,0,,undefined,,exh-clausal,"[0, 0, 0]",0,,"Some of the symbols are ticks, but not all of them are ticks.",,"[1, 0]",38,0
True,1,0,Some of the symbols are clubs.,Some of the symbols are ticks.,2039,True,0,14.91175,"[8, 5, 6]","[2, 0, 5]",filler,1,True,"[0, 1]","[0, 0, 0]",,"[1, 6, 4]",6303,0,,undefined,,exh-clausal,"[0, 0, 0]",1,,Some of the symbols are notes.,,"[1, 0]",38,0
True,1,3,6 + 4 = ?,Some of the symbols are spades.,4375,False,0,14.91175,"[7, 7, 0]","[3, 4, 0]",response,0,False,"[1, 0]","[0, 0, 0]",,"[10, 6, 4]",7029,0,,undefined,,exh-clausal,"[3, 0, 0]",0,,7 + 0 = ?,,"[1, 0]",38,0
True,0,2,"There are four diamonds, but there are no more than four diamonds.",There are four squares.,1878,True,1,14.91175,"[9, 6, 7]","[5, 0, 7]",filler,0,True,"[1, 0]","[0, 0, 0]",,"[0, 6, 7]",9040,1,,undefined,,exh-clausal,"[0, 0, 0]",1,,"There are four triangles, but there are no more than four triangles.",,"[0, 1]",38,1
True,1,0,Some of the symbols are ticks.,Some of the symbols are circles.,1910,True,0,14.91175,"[7, 6, 2]","[7, 1, 9]",response,1,True,"[0, 1]","[0, 0, 0]",,"[2, 4, 5]",7352,0,,undefined,,exh-clausal,"[0, 0, 0]",0,,Some of the symbols are circles.,,"[1, 0]",38,0
True,0,2,"Some of the symbols are spades, but not all of them are spades.",Some of the symbols are squares.,2317,True,0,14.91175,"[4, 9, 5]","[5, 6, 3]",filler,0,True,"[1, 0]","[0, 0, 0]",,"[3, 4, 0]",9056,0,,undefined,,exh-clausal,"[0, 0, 0]",1,,"Some of the symbols are hearts, but not all of them are hearts.",,"[1, 0]",38,0
True,0,0,There is a tick.,There is a club.,2574,True,2,14.91175,"[9, 7, 0]","[1, 4, 3]",filler,0,True,"[1, 0]","[0, 0, 0]",,"[2, 6, 3]",5104,0,,undefined,,exh-clausal,"[0, 0, 0]",1,,There is a triangle.,,"[1, 0]",38,0
False,1,3,9 + 7 = ?,There are four hearts.,3118,False,1,14.91175,"[7, 6, 1]","[4, 6, 5]",filler,1,True,"[0, 1]","[7, 0, 0]",,"[16, 9, 7]",7344,0,,undefined,,exh-clausal,"[0, 0, 0]",1,,6 + 1 = ?,,"[1, 0]",38,1
True,0,1,Some of the symbols are triangles.,Some of the symbols are triangles.,2886,False,0,14.91175,"[3, 4, 0]","[9, 2, 8]",filler,1,False,"[0, 1]","[0, 0, 0]",,"[9, 0, 8]",11567,0,,undefined,,exh-clausal,"[0, 0, 0]",1,,Some of the symbols are spades.,,"[1, 0]",38,0
True,1,2,"There are four diamonds, but there are no more than four diamonds.",There are four spades.,2958,True,1,14.91175,"[7, 4, 5]","[3, 0, 5]",response,1,True,"[0, 1]","[0, 0, 0]",,"[0, 7, 3]",7143,1,,undefined,,exh-clausal,"[0, 0, 0]",0,,"There are four circles, but there are no more than four circles.",,"[0, 1]",38,1
True,1,3,6 + 0 = ?,Some of the symbols are triangles.,2070,True,0,14.91175,"[4, 4, 0]","[9, 1, 0]",filler,1,True,"[0, 1]","[9, 0, 0]",,"[6, 6, 0]",5233,0,,undefined,,exh-clausal,"[2, 0, 0]",1,,4 + 0 = ?,,"[1, 0]",38,0
True,0,3,5 + 9 = ?,There is a note.,1732,True,2,14.91175,"[16, 9, 7]","[8, 0, 4]",filler,0,True,"[1, 0]","[1, 0, 0]",,"[14, 5, 9]",5511,1,,undefined,,exh-clausal,"[9, 0, 0]",1,,9 + 7 = ?,,"[0, 1]",38,1
True,0,1,Some of the symbols are squares.,Some of the symbols are hearts.,2220,True,0,14.91175,"[9, 1, 3]","[4, 2, 5]",response,0,True,"[1, 0]","[0, 0, 0]",,"[5, 9, 3]",6984,1,,undefined,,exh-clausal,"[0, 0, 0]",0,,Some of the symbols are triangles.,,"[0, 1]",38,1
False,0,3,2 + 2 = ?,There is a square.,2071,False,2,14.91175,"[17, 8, 9]","[5, 8, 1]",filler,1,False,"[0, 1]","[3, 0, 0]",,"[4, 2, 2]",5744,0,,undefined,,exh-clausal,"[9, 0, 0]",1,,8 + 9 = ?,,"[1, 0]",38,1
False,1,3,4 + 9 = ?,Some of the symbols are stars.,2238,False,0,14.91175,"[5, 2, 3]","[6, 2, 1]",filler,0,False,"[1, 0]","[8, 0, 0]",,"[13, 4, 9]",5847,1,,undefined,,exh-clausal,"[4, 0, 0]",1,,2 + 3 = ?,,"[0, 1]",38,0
True,0,1,There are four clubs.,There are four clubs.,2238,True,1,14.91175,"[0, 5, 3]","[1, 4, 2]",response,0,True,"[1, 0]","[0, 0, 0]",,"[1, 7, 9]",6393,0,,undefined,,exh-clausal,"[0, 0, 0]",0,,There are four diamonds.,,"[1, 0]",38,0
False,1,3,5 + 8 = ?,There are four hearts.,2631,False,1,14.91175,"[11, 2, 9]","[4, 5, 3]",response,0,False,"[1, 0]","[1, 0, 0]",,"[13, 5, 8]",8463,1,,undefined,,exh-clausal,"[2, 0, 0]",0,,2 + 9 = ?,,"[0, 1]",38,0
True,0,0,There is a triangle.,There is a diamond.,1830,True,2,14.91175,"[9, 6, 8]","[0, 4, 8]",filler,0,True,"[1, 0]","[0, 0, 0]",,"[9, 0, 3]",5783,1,,undefined,,exh-clausal,"[0, 0, 0]",1,,There is a triangle.,,"[0, 1]",38,1
True,0,0,There are four triangles.,There are four diamonds.,2344,True,1,14.91175,"[8, 9, 0]","[0, 4, 7]",filler,0,True,"[1, 0]","[0, 0, 0]",,"[9, 3, 5]",5977,0,,undefined,,exh-clausal,"[0, 0, 0]",1,,There are four notes.,,"[1, 0]",38,0
True,0,0,Some of the symbols are stars.,Some of the symbols are squares.,2525,True,0,14.91175,"[3, 4, 8]","[5, 3, 1]",filler,0,True,"[1, 0]","[0, 0, 0]",,"[6, 3, 5]",7949,1,,undefined,,exh-clausal,"[0, 0, 0]",1,,Some of the symbols are spades.,,"[0, 1]",38,1
True,0,1,There are four clubs.,There are four diamonds.,2134,True,1,14.91175,"[3, 2, 5]","[0, 8, 7]",response,0,True,"[1, 0]","[0, 0, 0]",,"[1, 2, 3]",6176,0,,undefined,,exh-clausal,"[0, 0, 0]",0,,There are four spades.,,"[1, 0]",38,0
True,0,0,There is a heart.,There is a diamond.,1854,True,2,14.91175,"[4, 2, 9]","[0, 5, 7]",response,0,True,"[1, 0]","[0, 0, 0]",,"[4, 8, 1]",5544,1,,undefined,,exh-clausal,"[0, 0, 0]",0,,There is a heart.,,"[0, 1]",38,1
True,1,2,"There is a circle, but there is nothing besides a circle.",There is a spade.,2318,True,2,14.91175,"[8, 6, 0]","[3, 9, 1]",response,1,True,"[0, 1]","[0, 0, 0]",,"[7, 1, 8]",7176,0,,undefined,,exh-clausal,"[0, 0, 0]",0,,"There is a note, but there is nothing besides a note.",,"[1, 0]",38,0
True,1,1,There is a heart.,There is a star.,1270,True,2,14.91175,"[9, 6, 7]","[6, 5, 7]",response,1,True,"[0, 1]","[0, 0, 0]",,"[4, 2, 6]",5430,1,,undefined,,exh-clausal,"[0, 0, 0]",0,,There is a triangle.,,"[0, 1]",38,1
True,0,0,There is a square.,There is a spade.,1942,True,2,14.91175,"[2, 6, 1]","[3, 7, 8]",response,0,True,"[1, 0]","[0, 0, 0]",,"[5, 0, 4]",4847,0,,undefined,,exh-clausal,"[0, 0, 0]",0,,There is a tick.,,"[1, 0]",38,0
True,0,3,2 + 4 = ?,Some of the symbols are stars.,2346,True,0,14.91175,"[17, 9, 8]","[6, 4, 8]",filler,0,True,"[1, 0]","[3, 0, 0]",,"[6, 2, 4]",6042,1,,undefined,,exh-clausal,"[2, 0, 0]",1,,9 + 8 = ?,,"[0, 1]",38,1
True,1,2,"There is a note, but there is nothing besides a note.",There is a square.,1526,True,2,14.91175,"[9, 7, 0]","[5, 8, 2]",response,1,True,"[0, 1]","[0, 0, 0]",,"[8, 9, 7]",7206,0,,undefined,,exh-clausal,"[0, 0, 0]",0,,"There is a triangle, but there is nothing besides a triangle.",,"[1, 0]",38,0
True,1,1,There are four hearts.,There are four circles.,1744,True,1,14.91175,"[2, 6, 0]","[7, 4, 2]",filler,1,True,"[0, 1]","[0, 0, 0]",,"[4, 0, 8]",4008,0,,undefined,,exh-clausal,"[0, 0, 0]",1,,There are four ticks.,,"[1, 0]",38,0
True,1,2,"There are four squares, but there are no more than four squares.",There are four hearts.,1702,True,1,14.91175,"[5, 7, 8]","[4, 3, 9]",filler,1,True,"[0, 1]","[0, 0, 0]",,"[5, 9, 3]",6840,0,,undefined,,exh-clausal,"[0, 0, 0]",1,,"There are four squares, but there are no more than four squares.",,"[1, 0]",38,0
True,0,1,Some of the symbols are spades.,Some of the symbols are hearts.,2022,True,0,14.91175,"[8, 3, 9]","[4, 7, 6]",filler,0,True,"[1, 0]","[0, 0, 0]",,"[3, 8, 5]",6304,0,,undefined,,exh-clausal,"[0, 0, 0]",1,,Some of the symbols are notes.,,"[1, 0]",38,0
True,0,2,"There is a spade, but there is nothing besides a spade.",There is a heart.,1607,True,2,14.91175,"[4, 8, 6]","[4, 5, 9]",response,0,True,"[1, 0]","[0, 0, 0]",,"[3, 6, 1]",9178,1,,undefined,,exh-clausal,"[0, 0, 0]",0,,"There is a heart, but there is nothing besides a heart.",,"[0, 1]",38,1
True,0,2,"There is a spade, but there is nothing besides a spade.",There is a note.,1446,True,2,14.91175,"[6, 7, 8]","[8, 7, 4]",filler,0,True,"[1, 0]","[0, 0, 0]",,"[3, 9, 2]",5968,0,,undefined,,exh-clausal,"[0, 0, 0]",1,,"There is a star, but there is nothing besides a star.",,"[1, 0]",38,0
True,0,2,"There are four diamonds, but there are no more than four diamonds.",There are four clubs.,2030,True,1,14.91175,"[9, 0, 8]","[1, 5, 3]",filler,0,True,"[1, 0]","[0, 0, 0]",,"[0, 5, 1]",6216,1,,undefined,,exh-clausal,"[0, 0, 0]",1,,"There are four triangles, but there are no more than four triangles.",,"[0, 1]",38,1
False,0,3,4 + 4 = ?,There are four squares.,1877,False,1,14.91175,"[14, 7, 7]","[5, 1, 0]",response,1,False,"[0, 1]","[0, 0, 0]",,"[8, 4, 4]",5671,0,,undefined,,exh-clausal,"[3, 0, 0]",0,,7 + 7 = ?,,"[1, 0]",38,1
True,0,3,9 + 8 = ?,There is a tick.,1390,False,2,14.91175,"[0, 0, 0]","[2, 5, 7]",response,1,False,"[0, 1]","[6, 0, 0]",,"[17, 9, 8]",5001,1,,undefined,,exh-clausal,"[5, 0, 0]",0,,0 + 0 = ?,,"[0, 1]",38,1
True,0,3,7 + 9 = ?,There are four triangles.,1686,True,1,14.91175,"[12, 6, 6]","[9, 2, 8]",filler,0,True,"[1, 0]","[6, 0, 0]",,"[16, 7, 9]",4768,1,,undefined,,exh-clausal,"[9, 0, 0]",1,,6 + 6 = ?,,"[0, 1]",38,1
True,1,2,"There is a square, but there is nothing besides a square.",There is a circle.,2661,True,2,14.91175,"[6, 7, 9]","[7, 1, 8]",response,1,True,"[0, 1]","[0, 0, 0]",,"[5, 8, 0]",9104,1,,undefined,,exh-clausal,"[0, 0, 0]",0,,"There is a star, but there is nothing besides a star.",,"[0, 1]",38,1
True,1,1,There is a note.,There is a spade.,2502,True,2,14.91175,"[2, 3, 1]","[3, 4, 7]",filler,1,True,"[0, 1]","[0, 0, 0]",,"[8, 3, 7]",6848,0,,undefined,,exh-clausal,"[0, 0, 0]",1,,There is a tick.,,"[1, 0]",38,0
True,1,1,Some of the symbols are spades.,Some of the symbols are triangles.,2515,True,0,14.91175,"[0, 4, 2]","[9, 7, 6]",response,1,True,"[0, 1]","[0, 0, 0]",,"[3, 5, 8]",7637,1,,undefined,,exh-clausal,"[0, 0, 0]",0,,Some of the symbols are diamonds.,,"[0, 1]",38,1
True,1,0,There are four stars.,There are four circles.,1950,True,1,14.91175,"[5, 8, 2]","[7, 1, 9]",filler,1,True,"[0, 1]","[0, 0, 0]",,"[6, 0, 4]",7672,0,,undefined,,exh-clausal,"[0, 0, 0]",1,,There are four squares.,,"[1, 0]",38,0
False,1,3,8 + 8 = ?,Some of the symbols are hearts.,2127,False,0,14.91175,"[15, 8, 7]","[4, 0, 6]",response,1,True,"[0, 1]","[3, 0, 0]",,"[16, 8, 8]",4560,1,,undefined,,exh-clausal,"[0, 0, 0]",0,,8 + 7 = ?,,"[0, 1]",38,0
