responseSymbols,slide_type,response,image,Answer.condition,block_rt,pOSymbols,correctPTChoice,primeStrength,goodPTChoice,responseChoice,primeTShuffle,pOwrongAnswer,pTSentence,trial_type,goodPOChoice,pTSymbols,workerid,pOSentence,primeOShuffle,responseSentence,pOChoice,pTChoice,btwncondition,primeType,Answer.time_in_minutes,correctPChoices,audio,slide_number,pTwrongAnswer,response_rt,correctPOChoice
"[2, 5, 4]",,,,undefined,32513,"[0, 9, 5]",True,0,0,0,"[1, 0]","[0, 0, 0]",There is a tick.,response,0,"[2, 0, 5]",39,There is a diamond.,"[1, 0]",There is a tick.,0,0,exh-subclausal,2,28.3461,True,,,"[0, 0, 0]",2874,True
"[9, 6, 7]",,,,undefined,18472,"[5, 2, 9]",True,1,0,1,"[1, 0]","[0, 0, 0]",There are four triangles.,filler,0,"[9, 6, 2]",39,There are four squares.,"[1, 0]",There are four triangles.,0,0,exh-subclausal,1,28.3461,True,,,"[0, 0, 0]",3076,True
"[4, 9, 7]",,,,undefined,13677,"[6, 6, 0]",True,3,0,1,"[1, 0]","[7, 0, 0]",7 + 8 = ?,filler,1,"[15, 7, 8]",39,6 + 0 = ?,"[0, 1]",There are four hearts.,1,0,exh-subclausal,1,28.3461,True,,,"[2, 0, 0]",2963,True
"[7, 3, 4]",,,,undefined,10898,"[13, 8, 5]",False,3,1,1,"[0, 1]","[3, 0, 0]",1 + 6 = ?,response,0,"[7, 1, 6]",39,8 + 5 = ?,"[1, 0]",There are four circles.,1,0,exh-subclausal,1,28.3461,False,,,"[9, 0, 0]",3580,False
"[8, 2, 1]",,,,undefined,17025,"[9, 1, 7]",True,2,0,0,"[1, 0]","[0, 0, 0]",There is a tick but nothing else.,response,1,"[2, 6, 4]",39,There is a triangle but nothing else.,"[0, 1]",There is a note.,1,0,exh-subclausal,2,28.3461,True,,,"[0, 0, 0]",8075,True
"[7, 9, 6]",,,,undefined,13159,"[1, 9, 8]",True,1,0,1,"[1, 0]","[0, 0, 0]",Some of the symbols are clubs.,response,1,"[1, 5, 4]",39,Some of the symbols are clubs.,"[0, 1]",Some of the symbols are circles.,1,0,exh-subclausal,0,28.3461,True,,,"[0, 0, 0]",3638,True
"[4, 3, 5]",,,,undefined,14677,"[1, 8, 3]",True,0,0,0,"[1, 0]","[0, 0, 0]",There is a note.,response,1,"[8, 0, 7]",39,There is a club.,"[0, 1]",There is a heart.,1,0,exh-subclausal,2,28.3461,True,,,"[0, 0, 0]",3493,True
"[8, 3, 0]",,,,undefined,14015,"[10, 2, 8]",True,3,1,1,"[0, 1]","[8, 0, 0]",5 + 1 = ?,response,0,"[6, 5, 1]",39,2 + 8 = ?,"[1, 0]",There are four notes.,0,1,exh-subclausal,1,28.3461,True,,,"[3, 0, 0]",6779,True
"[9, 7, 6]",,,,undefined,11405,"[6, 1, 3]",True,1,1,1,"[0, 1]","[0, 0, 0]",There are four clubs.,response,1,"[1, 7, 3]",39,There are four stars.,"[0, 1]",There are four triangles.,1,1,exh-subclausal,1,28.3461,True,,,"[0, 0, 0]",3638,True
"[2, 7, 9]",,,,undefined,17954,"[1, 4, 6]",True,2,1,1,"[0, 1]","[0, 0, 0]",There is a heart but nothing else.,filler,0,"[4, 6, 0]",39,There is a club but nothing else.,"[1, 0]",There is a tick.,0,1,exh-subclausal,2,28.3461,True,,,"[0, 0, 0]",7603,True
"[4, 2, 9]",,,,undefined,12270,"[5, 1, 2]",True,0,0,1,"[1, 0]","[0, 0, 0]",There are four diamonds.,response,1,"[0, 9, 4]",39,There are four squares.,"[0, 1]",There are four hearts.,1,0,exh-subclausal,1,28.3461,True,,,"[0, 0, 0]",3613,True
"[7, 6, 9]",,,,undefined,18714,"[6, 1, 7]",True,0,1,1,"[0, 1]","[0, 0, 0]",There is a heart.,filler,1,"[4, 2, 1]",39,There is a star.,"[0, 1]",There is a circle.,1,1,exh-subclausal,2,28.3461,True,,,"[0, 0, 0]",8353,True
"[4, 7, 9]",,,,undefined,11412,"[6, 4, 8]",True,0,0,1,"[1, 0]","[0, 0, 0]",Some of the symbols are ticks.,response,0,"[2, 6, 9]",39,Some of the symbols are stars.,"[1, 0]",Some of the symbols are hearts.,0,0,exh-subclausal,0,28.3461,True,,,"[0, 0, 0]",4234,True
"[1, 0, 4]",,,,undefined,19987,"[5, 0, 9]",True,2,1,1,"[0, 1]","[0, 0, 0]",Some but not all of the symbols are stars.,filler,0,"[6, 1, 8]",39,Some but not all of the symbols are squares.,"[1, 0]",Some of the symbols are clubs.,0,1,exh-subclausal,0,28.3461,True,,,"[0, 0, 0]",3827,True
"[8, 2, 4]",,,,undefined,15221,"[0, 1, 3]",True,1,0,0,"[1, 0]","[0, 0, 0]",There are four ticks.,response,1,"[2, 5, 9]",39,There are four diamonds.,"[0, 1]",There are four notes.,1,0,exh-subclausal,1,28.3461,True,,,"[0, 0, 0]",7128,True
"[1, 0, 8]",,,,undefined,21291,"[7, 0, 6]",True,0,1,0,"[0, 1]","[0, 0, 0]",Some of the symbols are ticks.,response,1,"[2, 3, 4]",39,Some of the symbols are circles.,"[0, 1]",Some of the symbols are clubs.,1,1,exh-subclausal,0,28.3461,True,,,"[0, 0, 0]",3522,True
"[4, 9, 1]",,,,undefined,10768,"[5, 9, 7]",True,0,1,0,"[0, 1]","[0, 0, 0]",There is a club.,response,0,"[1, 4, 5]",39,There is a square.,"[1, 0]",There is a heart.,0,1,exh-subclausal,2,28.3461,True,,,"[0, 0, 0]",3865,True
"[7, 4, 1]",,,,undefined,12432,"[10, 3, 7]",True,3,1,0,"[0, 1]","[6, 0, 0]",9 + 3 = ?,response,0,"[12, 9, 3]",39,3 + 7 = ?,"[1, 0]",There are four circles.,0,1,exh-subclausal,1,28.3461,True,,,"[1, 0, 0]",3727,True
"[3, 2, 7]",,,,undefined,13370,"[10, 5, 5]",False,3,1,0,"[0, 1]","[0, 0, 0]",1 + 3 = ?,response,1,"[4, 1, 3]",39,5 + 5 = ?,"[0, 1]",There are four spades.,1,0,exh-subclausal,1,28.3461,False,,,"[8, 0, 0]",6157,True
"[9, 2, 0]",,,,undefined,13819,"[8, 4, 2]",True,1,1,0,"[0, 1]","[0, 0, 0]",There is a square.,response,0,"[5, 1, 9]",39,There is a note.,"[1, 0]",There is a triangle.,0,1,exh-subclausal,2,28.3461,True,,,"[0, 0, 0]",6894,True
"[9, 2, 5]",,,,undefined,19519,"[9, 1, 4]",True,2,1,0,"[0, 1]","[0, 0, 0]",There are four but no more than four ticks.,response,0,"[2, 4, 6]",39,There are four but no more than four triangles.,"[1, 0]",There are four triangles.,0,1,exh-subclausal,1,28.3461,True,,,"[0, 0, 0]",4044,True
"[4, 9, 3]",,,,undefined,15884,"[2, 9, 3]",True,1,1,1,"[0, 1]","[0, 0, 0]",Some of the symbols are stars.,filler,0,"[6, 9, 2]",39,Some of the symbols are ticks.,"[1, 0]",Some of the symbols are hearts.,0,1,exh-subclausal,0,28.3461,True,,,"[0, 0, 0]",7717,True
"[2, 7, 0]",,,,undefined,11257,"[7, 1, 6]",True,3,1,1,"[0, 1]","[8, 0, 0]",4 + 7 = ?,filler,1,"[11, 4, 7]",39,1 + 6 = ?,"[0, 1]",Some of the symbols are ticks.,0,1,exh-subclausal,0,28.3461,False,,,"[8, 0, 0]",4509,False
"[6, 2, 9]",,,,undefined,14324,"[7, 2, 0]",True,0,0,1,"[1, 0]","[0, 0, 0]",Some of the symbols are circles.,filler,1,"[7, 5, 6]",39,Some of the symbols are circles.,"[0, 1]",Some of the symbols are stars.,1,0,exh-subclausal,0,28.3461,True,,,"[0, 0, 0]",4118,True
"[4, 8, 0]",,,,undefined,8614,"[2, 6, 5]",True,0,1,0,"[0, 1]","[0, 0, 0]",There are four spades.,response,1,"[3, 1, 4]",39,There are four ticks.,"[0, 1]",There are four hearts.,1,1,exh-subclausal,1,28.3461,True,,,"[0, 0, 0]",2152,True
"[3, 7, 0]",,,,undefined,13908,"[0, 8, 7]",True,0,0,1,"[1, 0]","[0, 0, 0]",Some of the symbols are stars.,response,0,"[6, 5, 4]",39,Some of the symbols are diamonds.,"[1, 0]",Some of the symbols are spades.,0,0,exh-subclausal,0,28.3461,True,,,"[0, 0, 0]",6704,True
"[2, 7, 6]",,,,undefined,8281,"[13, 8, 5]",True,3,0,1,"[1, 0]","[2, 0, 0]",5 + 6 = ?,filler,0,"[11, 5, 6]",39,8 + 5 = ?,"[1, 0]",There is a tick.,1,0,exh-subclausal,2,28.3461,False,,,"[6, 0, 0]",3687,False
"[8, 5, 2]",,,,undefined,9005,"[10, 6, 4]",True,3,1,1,"[0, 1]","[4, 0, 0]",6 + 4 = ?,response,1,"[10, 6, 4]",39,6 + 4 = ?,"[0, 1]",Some of the symbols are notes.,0,1,exh-subclausal,0,28.3461,False,,,"[7, 0, 0]",4535,False
"[0, 1, 5]",,,,undefined,15964,"[10, 2, 8]",True,3,1,1,"[0, 1]","[9, 0, 0]",9 + 3 = ?,filler,0,"[12, 9, 3]",39,2 + 8 = ?,"[1, 0]",There are four diamonds.,0,1,exh-subclausal,1,28.3461,True,,,"[6, 0, 0]",9176,True
"[0, 9, 8]",,,,undefined,6942,"[3, 6, 7]",True,1,0,1,"[1, 0]","[0, 0, 0]",There are four spades.,filler,1,"[3, 5, 0]",39,There are four spades.,"[0, 1]",There are four diamonds.,1,0,exh-subclausal,1,28.3461,True,,,"[0, 0, 0]",2986,True
"[0, 1, 8]",,,,undefined,6771,"[4, 6, 0]",True,1,0,0,"[1, 0]","[0, 0, 0]",There is a diamond.,response,0,"[0, 8, 9]",39,There is a heart.,"[1, 0]",There is a diamond.,0,0,exh-subclausal,2,28.3461,True,,,"[0, 0, 0]",2757,True
"[2, 6, 5]",,,,undefined,7505,"[8, 7, 5]",True,1,0,0,"[1, 0]","[0, 0, 0]",There are four notes.,response,0,"[8, 6, 3]",39,There are four notes.,"[1, 0]",There are four ticks.,0,0,exh-subclausal,1,28.3461,True,,,"[0, 0, 0]",2676,True
"[5, 3, 4]",,,,undefined,8866,"[6, 4, 2]",True,2,0,0,"[1, 0]","[0, 0, 0]",There is a tick but nothing else.,response,0,"[2, 5, 7]",39,There is a star but nothing else.,"[1, 0]",There is a square.,0,0,exh-subclausal,2,28.3461,True,,,"[0, 0, 0]",2397,True
"[0, 9, 7]",,,,undefined,14586,"[8, 2, 9]",True,1,0,1,"[1, 0]","[0, 0, 0]",There are four triangles.,filler,0,"[9, 4, 2]",39,There are four notes.,"[1, 0]",There are four diamonds.,0,0,exh-subclausal,1,28.3461,True,,,"[0, 0, 0]",9217,True
"[8, 7, 9]",,,,undefined,9879,"[8, 6, 4]",True,0,0,1,"[1, 0]","[0, 0, 0]",There is a triangle.,filler,1,"[9, 3, 1]",39,There is a note.,"[0, 1]",There is a note.,1,0,exh-subclausal,2,28.3461,True,,,"[0, 0, 0]",2513,True
"[6, 4, 8]",,,,undefined,10457,"[11, 5, 6]",True,3,0,1,"[1, 0]","[0, 0, 0]",4 + 7 = ?,response,0,"[11, 4, 7]",39,5 + 6 = ?,"[1, 0]",Some of the symbols are stars.,1,0,exh-subclausal,0,28.3461,False,,,"[5, 0, 0]",5678,False
"[2, 8, 1]",,,,undefined,22621,"[6, 9, 8]",True,1,1,1,"[0, 1]","[0, 0, 0]",Some of the symbols are clubs.,filler,1,"[1, 3, 6]",39,Some of the symbols are stars.,"[0, 1]",Some of the symbols are ticks.,1,1,exh-subclausal,0,28.3461,True,,,"[0, 0, 0]",13173,True
"[4, 3, 1]",,,,undefined,10369,"[3, 4, 2]",True,2,1,0,"[0, 1]","[0, 0, 0]",There are four but no more than four clubs.,response,0,"[1, 9, 7]",39,There are four but no more than four spades.,"[1, 0]",There are four hearts.,0,1,exh-subclausal,1,28.3461,True,,,"[0, 0, 0]",4128,True
"[6, 4, 5]",,,,undefined,8010,"[6, 5, 7]",True,2,0,1,"[1, 0]","[0, 0, 0]",There are four but no more than four clubs.,filler,0,"[1, 4, 3]",39,There are four but no more than four stars.,"[1, 0]",There are four stars.,0,0,exh-subclausal,1,28.3461,True,,,"[0, 0, 0]",2667,True
"[2, 1, 0]",,,,undefined,9046,"[11, 8, 3]",False,3,0,1,"[1, 0]","[3, 0, 0]",7 + 9 = ?,filler,1,"[16, 7, 9]",39,8 + 3 = ?,"[0, 1]",There are four ticks.,0,1,exh-subclausal,1,28.3461,False,,,"[0, 0, 0]",4967,False
"[7, 1, 8]",,,,undefined,12775,"[7, 2, 1]",True,2,1,1,"[0, 1]","[0, 0, 0]",There are four but no more than four circles.,filler,0,"[7, 9, 8]",39,There are four but no more than four circles.,"[1, 0]",There are four circles.,0,1,exh-subclausal,1,28.3461,True,,,"[0, 0, 0]",2478,True
"[8, 0, 2]",,,,undefined,9749,"[6, 2, 0]",True,1,0,0,"[1, 0]","[0, 0, 0]",There is a circle.,filler,1,"[7, 9, 1]",39,There is a star.,"[0, 1]",There is a note.,1,0,exh-subclausal,2,28.3461,True,,,"[0, 0, 0]",5327,True
"[2, 5, 0]",,,,undefined,9781,"[8, 1, 4]",True,2,0,1,"[1, 0]","[0, 0, 0]",Some but not all of the symbols are clubs.,filler,0,"[1, 2, 7]",39,Some but not all of the symbols are notes.,"[1, 0]",Some of the symbols are ticks.,0,0,exh-subclausal,0,28.3461,True,,,"[0, 0, 0]",2569,True
"[3, 8, 9]",,,,undefined,20795,"[3, 1, 2]",True,0,0,1,"[1, 0]","[0, 0, 0]",There are four squares.,response,0,"[5, 0, 1]",39,There are four spades.,"[1, 0]",There are four spades.,0,0,exh-subclausal,1,28.3461,True,,,"[0, 0, 0]",4235,True
"[0, 7, 3]",,,,undefined,26144,"[1, 8, 3]",True,1,1,1,"[0, 1]","[0, 0, 0]",Some of the symbols are circles.,response,1,"[7, 9, 8]",39,Some of the symbols are clubs.,"[0, 1]",Some of the symbols are diamonds.,1,1,exh-subclausal,0,28.3461,True,,,"[0, 0, 0]",4616,True
"[2, 1, 8]",,,,undefined,7234,"[5, 1, 7]",True,2,0,1,"[1, 0]","[0, 0, 0]",There is a tick but nothing else.,filler,1,"[2, 3, 7]",39,There is a square but nothing else.,"[0, 1]",There is a tick.,1,0,exh-subclausal,2,28.3461,True,,,"[0, 0, 0]",2714,True
"[5, 3, 6]",,,,undefined,17106,"[4, 3, 1]",False,3,0,1,"[1, 0]","[2, 0, 0]",5 + 0 = ?,filler,1,"[5, 5, 0]",39,3 + 1 = ?,"[0, 1]",There are four squares.,0,1,exh-subclausal,1,28.3461,False,,,"[1, 0, 0]",2291,False
"[8, 3, 7]",,,,undefined,6902,"[9, 6, 0]",True,0,1,1,"[0, 1]","[0, 0, 0]",There are four diamonds.,filler,0,"[0, 2, 6]",39,There are four triangles.,"[1, 0]",There are four notes.,0,1,exh-subclausal,1,28.3461,True,,,"[0, 0, 0]",2521,True
"[5, 1, 4]",,,,undefined,20188,"[0, 2, 4]",True,0,1,1,"[0, 1]","[0, 0, 0]",There is a square.,filler,0,"[5, 3, 7]",39,There is a diamond.,"[1, 0]",There is a square.,0,1,exh-subclausal,2,28.3461,True,,,"[0, 0, 0]",2592,True
"[4, 5, 7]",,,,undefined,6420,"[10, 2, 8]",False,3,1,0,"[0, 1]","[6, 0, 0]",6 + 0 = ?,response,0,"[6, 6, 0]",39,2 + 8 = ?,"[1, 0]",There is a heart.,1,0,exh-subclausal,2,28.3461,False,,,"[5, 0, 0]",2576,False
"[7, 4, 6]",,,,undefined,8239,"[2, 7, 5]",True,1,0,1,"[1, 0]","[0, 0, 0]",Some of the symbols are clubs.,filler,0,"[1, 0, 2]",39,Some of the symbols are ticks.,"[1, 0]",Some of the symbols are circles.,0,0,exh-subclausal,0,28.3461,True,,,"[0, 0, 0]",3484,True
"[8, 0, 2]",,,,undefined,11861,"[4, 0, 3]",True,0,1,1,"[0, 1]","[0, 0, 0]",There are four squares.,filler,1,"[5, 7, 0]",39,There are four hearts.,"[0, 1]",There are four notes.,1,1,exh-subclausal,1,28.3461,True,,,"[0, 0, 0]",2846,True
"[6, 7, 0]",,,,undefined,9104,"[9, 8, 7]",True,0,1,1,"[0, 1]","[0, 0, 0]",Some of the symbols are notes.,filler,1,"[8, 3, 6]",39,Some of the symbols are triangles.,"[0, 1]",Some of the symbols are stars.,1,1,exh-subclausal,0,28.3461,True,,,"[0, 0, 0]",2504,True
"[2, 6, 4]",,,,undefined,7790,"[9, 8, 7]",True,1,0,1,"[1, 0]","[0, 0, 0]",There is a square.,filler,0,"[5, 0, 3]",39,There is a triangle.,"[1, 0]",There is a tick.,0,0,exh-subclausal,2,28.3461,True,,,"[0, 0, 0]",2936,True
"[4, 1, 7]",,,,undefined,13558,"[3, 7, 6]",True,2,1,0,"[0, 1]","[0, 0, 0]",There is a club but nothing else.,response,1,"[1, 3, 2]",39,There is a spade but nothing else.,"[0, 1]",There is a heart.,1,1,exh-subclausal,2,28.3461,True,,,"[0, 0, 0]",7725,True
"[0, 2, 9]",,,,undefined,34722,"[2, 1, 8]",True,2,1,0,"[0, 1]","[0, 0, 0]",There are four but no more than four circles.,response,1,"[7, 8, 5]",39,There are four but no more than four ticks.,"[0, 1]",There are four diamonds.,1,1,exh-subclausal,1,28.3461,True,,,"[0, 0, 0]",28522,True
"[8, 9, 1]",,,,undefined,10295,"[1, 5, 3]",True,2,1,1,"[0, 1]","[0, 0, 0]",Some but not all of the symbols are circles.,filler,1,"[7, 1, 9]",39,Some but not all of the symbols are clubs.,"[0, 1]",Some of the symbols are notes.,1,1,exh-subclausal,0,28.3461,True,,,"[0, 0, 0]",3156,True
"[9, 7, 2]",,,,undefined,9169,"[14, 6, 8]",True,3,0,1,"[1, 0]","[0, 0, 0]",6 + 8 = ?,filler,1,"[14, 6, 8]",39,6 + 8 = ?,"[0, 1]",Some of the symbols are triangles.,1,0,exh-subclausal,0,28.3461,True,,,"[0, 0, 0]",5072,True
"[1, 2, 6]",,,,undefined,19285,"[1, 8, 6]",True,2,1,1,"[0, 1]","[0, 0, 0]",Some but not all of the symbols are spades.,response,1,"[3, 0, 4]",39,Some but not all of the symbols are clubs.,"[0, 1]",Some of the symbols are clubs.,1,1,exh-subclausal,0,28.3461,True,,,"[0, 0, 0]",5905,True
"[6, 9, 8]",,,,undefined,8917,"[14, 8, 6]",False,3,0,0,"[1, 0]","[2, 0, 0]",3 + 3 = ?,response,1,"[6, 3, 3]",39,8 + 6 = ?,"[0, 1]",There is a star.,0,1,exh-subclausal,2,28.3461,False,,,"[4, 0, 0]",3712,False
"[7, 5, 9]",,,,undefined,5750,"[4, 4, 0]",True,3,0,0,"[1, 0]","[5, 0, 0]",3 + 9 = ?,response,1,"[12, 3, 9]",39,4 + 0 = ?,"[0, 1]",There is a circle.,1,0,exh-subclausal,2,28.3461,True,,,"[8, 0, 0]",1573,True
"[0, 4, 9]",,,,undefined,10198,"[4, 0, 9]",True,2,0,1,"[1, 0]","[0, 0, 0]",Some but not all of the symbols are hearts.,response,0,"[4, 8, 3]",39,Some but not all of the symbols are hearts.,"[1, 0]",Some of the symbols are diamonds.,0,0,exh-subclausal,0,28.3461,True,,,"[0, 0, 0]",2537,True
"[2, 1, 4]",,,,undefined,10458,"[9, 8, 0]",True,1,1,0,"[0, 1]","[0, 0, 0]",There is a circle.,response,1,"[7, 4, 1]",39,There is a triangle.,"[0, 1]",There is a tick.,0,1,exh-subclausal,2,28.3461,False,,,"[0, 0, 0]",1591,False
"[3, 1, 5]",,,,undefined,8508,"[2, 2, 0]",True,3,0,1,"[1, 0]","[1, 0, 0]",3 + 0 = ?,response,1,"[3, 3, 0]",39,2 + 0 = ?,"[0, 1]",Some of the symbols are spades.,1,0,exh-subclausal,0,28.3461,True,,,"[6, 0, 0]",3956,True
"[6, 1, 3]",,,,undefined,7040,"[10, 7, 3]",True,3,1,1,"[0, 1]","[2, 0, 0]",2 + 8 = ?,response,1,"[10, 2, 8]",39,7 + 3 = ?,"[0, 1]",Some of the symbols are stars.,0,1,exh-subclausal,0,28.3461,False,,,"[4, 0, 0]",3084,False
"[4, 7, 0]",,,,undefined,58270,"[3, 5, 0]",True,0,1,0,"[0, 1]","[0, 0, 0]",There is a circle.,response,1,"[7, 8, 9]",39,There is a spade.,"[0, 1]",There is a heart.,1,1,exh-subclausal,2,28.3461,True,,,"[0, 0, 0]",1908,True
"[2, 9, 6]",,,,undefined,13152,"[4, 7, 3]",True,0,0,0,"[1, 0]","[0, 0, 0]",Some of the symbols are clubs.,response,1,"[1, 3, 9]",39,Some of the symbols are hearts.,"[0, 1]",Some of the symbols are ticks.,1,0,exh-subclausal,0,28.3461,True,,,"[0, 0, 0]",2284,True
"[0, 6, 8]",,,,undefined,7823,"[6, 9, 3]",True,0,0,1,"[1, 0]","[0, 0, 0]",There are four spades.,filler,1,"[3, 7, 9]",39,There are four stars.,"[0, 1]",There are four diamonds.,1,0,exh-subclausal,1,28.3461,True,,,"[0, 0, 0]",2805,True
"[5, 9, 4]",,,,undefined,10826,"[1, 4, 2]",True,1,0,1,"[1, 0]","[0, 0, 0]",Some of the symbols are ticks.,response,1,"[2, 7, 6]",39,Some of the symbols are clubs.,"[0, 1]",Some of the symbols are squares.,1,0,exh-subclausal,0,28.3461,True,,,"[0, 0, 0]",4429,True
"[8, 9, 4]",,,,undefined,6568,"[11, 8, 3]",False,3,1,1,"[0, 1]","[5, 0, 0]",0 + 7 = ?,filler,1,"[7, 0, 7]",39,8 + 3 = ?,"[0, 1]",Some of the symbols are notes.,1,0,exh-subclausal,0,28.3461,False,,,"[6, 0, 0]",2652,True
"[4, 6, 3]",,,,undefined,9047,"[9, 4, 8]",True,2,0,1,"[1, 0]","[0, 0, 0]",Some but not all of the symbols are stars.,response,1,"[6, 9, 2]",39,Some but not all of the symbols are triangles.,"[0, 1]",Some of the symbols are hearts.,1,0,exh-subclausal,0,28.3461,True,,,"[0, 0, 0]",3924,True
"[2, 6, 7]",,,,undefined,10809,"[7, 9, 3]",True,1,0,1,"[1, 0]","[0, 0, 0]",Some of the symbols are hearts.,filler,0,"[4, 9, 2]",39,Some of the symbols are circles.,"[1, 0]",Some of the symbols are ticks.,0,0,exh-subclausal,0,28.3461,True,,,"[0, 0, 0]",2341,True
"[4, 9, 6]",,,,undefined,13931,"[6, 0, 8]",True,0,1,0,"[0, 1]","[0, 0, 0]",There is a note.,filler,1,"[8, 1, 4]",39,There is a star.,"[0, 1]",There is a heart.,1,1,exh-subclausal,2,28.3461,True,,,"[0, 0, 0]",8962,True
"[4, 8, 0]",,,,undefined,11080,"[9, 2, 5]",True,1,1,0,"[0, 1]","[0, 0, 0]",There are four hearts.,response,0,"[4, 1, 9]",39,There are four triangles.,"[1, 0]",There are four hearts.,0,1,exh-subclausal,1,28.3461,True,,,"[0, 0, 0]",7221,True
"[6, 8, 7]",,,,undefined,386961,"[5, 1, 0]",False,1,0,1,"[1, 0]","[0, 0, 0]",There is a star.,filler,0,"[6, 4, 7]",39,There is a square.,"[1, 0]",There is a star.,0,1,exh-subclausal,2,28.3461,False,,,"[0, 0, 0]",62875,True
"[7, 3, 1]",,,,undefined,7408,"[4, 8, 0]",False,1,0,0,"[1, 0]","[0, 0, 0]",There is a tick.,response,1,"[2, 8, 4]",39,There is a heart.,"[0, 1]",There is a circle.,0,1,exh-subclausal,2,28.3461,False,,,"[0, 0, 0]",2488,False
"[7, 6, 3]",,,,undefined,8306,"[1, 7, 8]",True,0,1,1,"[0, 1]","[0, 0, 0]",Some of the symbols are triangles.,filler,1,"[9, 4, 6]",39,Some of the symbols are clubs.,"[0, 1]",Some of the symbols are circles.,1,1,exh-subclausal,0,28.3461,True,,,"[0, 0, 0]",2920,True
"[2, 6, 5]",,,,undefined,6479,"[1, 0, 6]",True,2,1,1,"[0, 1]","[0, 0, 0]",There is a square but nothing else.,filler,0,"[5, 9, 6]",39,There is a club but nothing else.,"[1, 0]",There is a tick.,0,1,exh-subclausal,2,28.3461,True,,,"[0, 0, 0]",2040,True
"[3, 2, 7]",,,,undefined,6910,"[5, 3, 2]",False,3,0,0,"[1, 0]","[7, 0, 0]",1 + 4 = ?,response,0,"[5, 1, 4]",39,3 + 2 = ?,"[1, 0]",There is a spade.,0,1,exh-subclausal,2,28.3461,False,,,"[3, 0, 0]",3303,True
"[6, 1, 2]",,,,undefined,8575,"[4, 8, 7]",True,2,1,1,"[0, 1]","[0, 0, 0]",Some but not all of the symbols are clubs.,filler,0,"[1, 2, 7]",39,Some but not all of the symbols are hearts.,"[1, 0]",Some of the symbols are stars.,0,1,exh-subclausal,0,28.3461,True,,,"[0, 0, 0]",3898,True
"[0, 2, 1]",,,,undefined,7996,"[3, 1, 2]",True,0,1,0,"[0, 1]","[0, 0, 0]",There are four diamonds.,response,0,"[0, 6, 3]",39,There are four spades.,"[1, 0]",There are four diamonds.,0,1,exh-subclausal,1,28.3461,True,,,"[0, 0, 0]",4039,True
"[2, 5, 9]",,,,undefined,11486,"[5, 6, 1]",True,2,1,0,"[0, 1]","[0, 0, 0]",Some but not all of the symbols are hearts.,response,0,"[4, 7, 2]",39,Some but not all of the symbols are squares.,"[1, 0]",Some of the symbols are ticks.,0,1,exh-subclausal,0,28.3461,True,,,"[0, 0, 0]",2879,True
"[1, 5, 0]",,,,undefined,7963,"[12, 9, 3]",False,3,1,1,"[0, 1]","[7, 0, 0]",8 + 8 = ?,filler,0,"[16, 8, 8]",39,9 + 3 = ?,"[1, 0]",Some of the symbols are clubs.,1,0,exh-subclausal,0,28.3461,False,,,"[3, 0, 0]",3972,False
"[9, 3, 4]",,,,undefined,7140,"[5, 0, 7]",True,2,1,0,"[0, 1]","[0, 0, 0]",There are four but no more than four hearts.,response,0,"[4, 0, 6]",39,There are four but no more than four squares.,"[1, 0]",There are four triangles.,0,1,exh-subclausal,1,28.3461,True,,,"[0, 0, 0]",2749,True
"[5, 4, 8]",,,,undefined,25907,"[9, 6, 7]",True,2,0,1,"[1, 0]","[0, 0, 0]",There is a square but nothing else.,filler,0,"[5, 6, 7]",39,There is a triangle but nothing else.,"[1, 0]",There is a square.,0,0,exh-subclausal,2,28.3461,True,,,"[0, 0, 0]",21346,True
"[4, 2, 5]",,,,undefined,24575,"[7, 9, 3]",True,2,0,0,"[1, 0]","[0, 0, 0]",There is a square but nothing else.,response,0,"[5, 1, 9]",39,There is a circle but nothing else.,"[1, 0]",There is a heart.,0,0,exh-subclausal,2,28.3461,True,,,"[0, 0, 0]",10565,True
"[7, 2, 9]",,,,undefined,5948,"[1, 3, 4]",True,0,1,1,"[0, 1]","[0, 0, 0]",There are four ticks.,filler,1,"[2, 8, 5]",39,There are four clubs.,"[0, 1]",There are four circles.,1,1,exh-subclausal,1,28.3461,True,,,"[0, 0, 0]",2341,True
"[3, 5, 4]",,,,undefined,5794,"[10, 4, 6]",False,3,1,1,"[0, 1]","[9, 0, 0]",3 + 0 = ?,filler,1,"[3, 3, 0]",39,4 + 6 = ?,"[0, 1]",There is a spade.,1,0,exh-subclausal,2,28.3461,False,,,"[6, 0, 0]",2162,True
"[5, 7, 8]",,,,undefined,10888,"[1, 7, 8]",True,2,1,1,"[0, 1]","[0, 0, 0]",There are four but no more than four hearts.,filler,0,"[4, 0, 3]",39,There are four but no more than four clubs.,"[1, 0]",There are four squares.,0,1,exh-subclausal,1,28.3461,True,,,"[0, 0, 0]",1958,True
"[9, 8, 5]",,,,undefined,6943,"[12, 8, 4]",True,3,1,1,"[0, 1]","[1, 0, 0]",3 + 6 = ?,filler,1,"[9, 3, 6]",39,8 + 4 = ?,"[0, 1]",There is a triangle.,0,1,exh-subclausal,2,28.3461,False,,,"[8, 0, 0]",2773,False
