goodPTChoice,response,goodPOChoice,pTChoice,response_rt,Answer.condition,primeStrength,trial_type,pOSymbols,slide_type,responseChoice,image,primeType,workerid,pTSymbols,audio,responseSymbols,responseSentence,pOChoice,slide_number,primeOShuffle,correctPChoices,correctPOChoice,btwncondition,Answer.time_in_minutes,correctPTChoice,pTSentence,pTwrongAnswer,pOwrongAnswer,block_rt,pOSentence,primeTShuffle
1,,0,1,2110,undefined,1,response,"[3, 7, 2]",,0,,1,37,"[8, 4, 1]",,"[6, 2, 3]",There are four stars.,0,,"[1, 0]",True,True,alternative,22.772833333333335,True,There are four notes.,"[0, 0, 0]","[0, 0, 0]",7349,There are four spades.,"[0, 1]"
0,,0,1,5126,undefined,2,response,"[8, 5, 2]",,0,,0,37,"[1, 8, 5]",,"[8, 2, 3]",Some of the symbols are notes.,0,,"[1, 0]",False,True,alternative,22.772833333333335,False,All of the symbols are clubs.,"[0, 0, 0]","[0, 0, 0]",11354,All of the symbols are notes.,"[1, 0]"
0,,1,1,3812,undefined,3,filler,"[11, 3, 8]",,1,,0,37,"[13, 8, 5]",,"[1, 8, 9]",Some of the symbols are clubs.,0,,"[0, 1]",False,False,alternative,22.772833333333335,False,8 + 5 = ?,"[0, 0, 0]","[1, 0, 0]",10333,3 + 8 = ?,"[1, 0]"
1,,0,1,4691,undefined,2,response,"[4, 5, 6]",,0,,2,37,"[2, 6, 1]",,"[1, 2, 8]",There is a club.,0,,"[1, 0]",True,True,alternative,22.772833333333335,True,There is a tick and a star.,"[0, 0, 0]","[0, 0, 0]",10282,There is a heart and a square.,"[0, 1]"
1,,0,1,2566,undefined,0,filler,"[5, 4, 3]",,1,,1,37,"[6, 8, 4]",,"[4, 3, 6]",There are four hearts.,0,,"[1, 0]",True,True,alternative,22.772833333333335,True,There are four stars.,"[0, 0, 0]","[0, 0, 0]",6257,There are four squares.,"[0, 1]"
0,,0,0,1766,undefined,2,filler,"[5, 7, 9]",,1,,1,37,"[0, 1, 6]",,"[3, 7, 6]",There are four spades.,0,,"[1, 0]",True,True,alternative,22.772833333333335,True,There are six diamonds.,"[0, 0, 0]","[0, 0, 0]",6231,There are six squares.,"[1, 0]"
0,,1,0,1609,undefined,0,filler,"[2, 1, 8]",,1,,1,37,"[7, 8, 3]",,"[6, 1, 4]",There are four stars.,1,,"[0, 1]",True,True,alternative,22.772833333333335,True,There are four circles.,"[0, 0, 0]","[0, 0, 0]",5395,There are four ticks.,"[1, 0]"
1,,0,1,4115,undefined,2,response,"[5, 6, 7]",,0,,0,37,"[1, 7, 8]",,"[5, 1, 8]",Some of the symbols are squares.,0,,"[1, 0]",True,True,alternative,22.772833333333335,True,All of the symbols are clubs.,"[0, 0, 0]","[0, 0, 0]",8688,All of the symbols are squares.,"[0, 1]"
0,,1,0,3468,undefined,0,filler,"[0, 7, 8]",,1,,1,37,"[1, 8, 7]",,"[9, 6, 3]",There are four triangles.,1,,"[0, 1]",True,True,alternative,22.772833333333335,True,There are four clubs.,"[0, 0, 0]","[0, 0, 0]",7502,There are four diamonds.,"[1, 0]"
1,,0,1,2713,undefined,3,filler,"[2, 0, 2]",,1,,0,37,"[9, 4, 5]",,"[0, 3, 6]",Some of the symbols are diamonds.,0,,"[1, 0]",True,True,alternative,22.772833333333335,True,4 + 5 = ?,"[3, 0, 0]","[3, 0, 0]",9445,0 + 2 = ?,"[0, 1]"
1,,1,1,3192,undefined,2,response,"[2, 7, 9]",,0,,2,37,"[1, 9, 5]",,"[4, 9, 6]",There is a heart.,1,,"[0, 1]",True,True,alternative,22.772833333333335,True,There is a club and a triangle.,"[0, 0, 0]","[0, 0, 0]",8179,There is a tick and a circle.,"[0, 1]"
1,,1,1,2537,undefined,1,filler,"[0, 3, 4]",,1,,2,37,"[1, 6, 0]",,"[1, 7, 5]",There is a club.,0,,"[0, 1]",False,False,alternative,22.772833333333335,True,There is a club.,"[0, 0, 0]","[0, 0, 0]",12485,There is a diamond.,"[0, 1]"
0,,1,0,2259,undefined,0,response,"[0, 6, 1]",,0,,0,37,"[0, 1, 3]",,"[0, 7, 8]",Some of the symbols are diamonds.,1,,"[0, 1]",True,True,alternative,22.772833333333335,True,Some of the symbols are diamonds.,"[0, 0, 0]","[0, 0, 0]",10045,Some of the symbols are diamonds.,"[1, 0]"
0,,0,1,2733,undefined,2,filler,"[6, 7, 2]",,1,,0,37,"[7, 9, 4]",,"[0, 7, 4]",Some of the symbols are diamonds.,0,,"[1, 0]",False,True,alternative,22.772833333333335,False,All of the symbols are circles.,"[0, 0, 0]","[0, 0, 0]",7794,All of the symbols are stars.,"[1, 0]"
0,,0,0,2127,undefined,3,filler,"[15, 8, 7]",,1,,0,37,"[3, 2, 1]",,"[8, 6, 9]",Some of the symbols are notes.,1,,"[1, 0]",False,False,alternative,22.772833333333335,True,2 + 1 = ?,"[0, 0, 0]","[6, 0, 0]",10292,8 + 7 = ?,"[1, 0]"
1,,1,0,2084,undefined,3,response,"[7, 3, 4]",,0,,0,37,"[12, 7, 5]",,"[2, 6, 0]",Some of the symbols are ticks.,1,,"[0, 1]",False,True,alternative,22.772833333333335,False,7 + 5 = ?,"[2, 0, 0]","[4, 0, 0]",13134,3 + 4 = ?,"[0, 1]"
1,,1,1,1987,undefined,2,filler,"[9, 7, 8]",,1,,2,37,"[2, 5, 3]",,"[6, 3, 8]",There is a star.,1,,"[0, 1]",True,True,alternative,22.772833333333335,True,There is a tick and a square.,"[0, 0, 0]","[0, 0, 0]",6401,There is a triangle and a circle.,"[0, 1]"
1,,0,1,1860,undefined,1,response,"[3, 5, 1]",,0,,1,37,"[2, 7, 1]",,"[8, 1, 9]",There are four notes.,0,,"[1, 0]",True,True,alternative,22.772833333333335,True,There are four ticks.,"[0, 0, 0]","[0, 0, 0]",5804,There are four spades.,"[0, 1]"
0,,1,0,2297,undefined,2,filler,"[0, 8, 5]",,1,,0,37,"[4, 5, 3]",,"[8, 2, 3]",Some of the symbols are notes.,1,,"[0, 1]",True,True,alternative,22.772833333333335,True,All of the symbols are hearts.,"[0, 0, 0]","[0, 0, 0]",10015,All of the symbols are diamonds.,"[1, 0]"
0,,1,0,4403,undefined,1,response,"[4, 7, 0]",,0,,2,37,"[0, 1, 9]",,"[1, 4, 5]",There is a club.,1,,"[0, 1]",True,True,alternative,22.772833333333335,True,There is a diamond.,"[0, 0, 0]","[0, 0, 0]",10283,There is a heart.,"[1, 0]"
0,,0,0,1875,undefined,1,response,"[1, 7, 2]",,0,,1,37,"[5, 4, 2]",,"[8, 3, 9]",There are four notes.,0,,"[1, 0]",True,True,alternative,22.772833333333335,True,There are four squares.,"[0, 0, 0]","[0, 0, 0]",5700,There are four clubs.,"[1, 0]"
0,,1,0,2171,undefined,1,response,"[6, 7, 2]",,0,,2,37,"[1, 6, 0]",,"[6, 0, 9]",There is a star.,1,,"[0, 1]",True,True,alternative,22.772833333333335,True,There is a club.,"[0, 0, 0]","[0, 0, 0]",5872,There is a star.,"[1, 0]"
0,,0,0,3468,undefined,0,response,"[5, 1, 3]",,0,,0,37,"[7, 5, 6]",,"[1, 2, 7]",Some of the symbols are clubs.,0,,"[1, 0]",True,True,alternative,22.772833333333335,True,Some of the symbols are circles.,"[0, 0, 0]","[0, 0, 0]",11135,Some of the symbols are squares.,"[1, 0]"
1,,1,1,2208,undefined,0,filler,"[6, 3, 5]",,1,,1,37,"[0, 2, 9]",,"[4, 5, 0]",There are four hearts.,1,,"[0, 1]",True,True,alternative,22.772833333333335,True,There are four diamonds.,"[0, 0, 0]","[0, 0, 0]",6341,There are four stars.,"[0, 1]"
1,,0,1,2031,undefined,3,response,"[7, 5, 2]",,0,,1,37,"[15, 9, 6]",,"[2, 8, 9]",There are four ticks.,0,,"[1, 0]",True,True,alternative,22.772833333333335,True,9 + 6 = ?,"[6, 0, 0]","[2, 0, 0]",13389,5 + 2 = ?,"[0, 1]"
0,,0,0,2034,undefined,1,response,"[6, 4, 3]",,0,,2,37,"[7, 5, 2]",,"[9, 6, 3]",There is a triangle.,0,,"[1, 0]",True,True,alternative,22.772833333333335,True,There is a circle.,"[0, 0, 0]","[0, 0, 0]",5598,There is a star.,"[1, 0]"
0,,0,0,2794,undefined,1,filler,"[0, 6, 3]",,1,,0,37,"[1, 6, 9]",,"[1, 5, 7]",Some of the symbols are clubs.,0,,"[1, 0]",True,True,alternative,22.772833333333335,True,Some of the symbols are clubs.,"[0, 0, 0]","[0, 0, 0]",8631,Some of the symbols are diamonds.,"[1, 0]"
0,,1,0,1832,undefined,1,filler,"[6, 8, 7]",,1,,1,37,"[3, 1, 2]",,"[9, 7, 3]",There are four triangles.,1,,"[0, 1]",True,True,alternative,22.772833333333335,True,There are four spades.,"[0, 0, 0]","[0, 0, 0]",5986,There are four stars.,"[1, 0]"
1,,1,1,2122,undefined,0,response,"[2, 7, 3]",,0,,1,37,"[0, 8, 3]",,"[4, 7, 1]",There are four hearts.,1,,"[0, 1]",True,True,alternative,22.772833333333335,True,There are four diamonds.,"[0, 0, 0]","[0, 0, 0]",5226,There are four ticks.,"[0, 1]"
1,,1,0,4977,undefined,3,response,"[2, 0, 2]",,0,,2,37,"[9, 4, 5]",,"[1, 9, 6]",There is a club.,1,,"[0, 1]",False,True,alternative,22.772833333333335,False,4 + 5 = ?,"[10, 0, 0]","[1, 0, 0]",10943,0 + 2 = ?,"[0, 1]"
0,,1,0,2372,undefined,0,response,"[3, 1, 4]",,0,,0,37,"[0, 9, 5]",,"[5, 1, 8]",Some of the symbols are squares.,1,,"[0, 1]",True,True,alternative,22.772833333333335,True,Some of the symbols are diamonds.,"[0, 0, 0]","[0, 0, 0]",12381,Some of the symbols are spades.,"[1, 0]"
0,,0,0,1540,undefined,0,response,"[2, 6, 0]",,0,,1,37,"[5, 9, 8]",,"[6, 7, 9]",There are four stars.,0,,"[1, 0]",True,True,alternative,22.772833333333335,True,There are four squares.,"[0, 0, 0]","[0, 0, 0]",5385,There are four ticks.,"[1, 0]"
1,,1,1,1665,undefined,2,response,"[5, 8, 9]",,0,,1,37,"[5, 9, 4]",,"[7, 5, 2]",There are four circles.,1,,"[0, 1]",True,True,alternative,22.772833333333335,True,There are six squares.,"[0, 0, 0]","[0, 0, 0]",7596,There are six squares.,"[0, 1]"
0,,1,0,2719,undefined,2,response,"[2, 8, 9]",,0,,1,37,"[2, 6, 8]",,"[4, 7, 5]",There are four hearts.,1,,"[0, 1]",True,True,alternative,22.772833333333335,True,There are six ticks.,"[0, 0, 0]","[0, 0, 0]",7167,There are six ticks.,"[1, 0]"
0,,1,0,4532,undefined,0,filler,"[4, 8, 0]",,1,,2,37,"[9, 7, 1]",,"[3, 7, 9]",There is a spade.,1,,"[0, 1]",True,True,alternative,22.772833333333335,True,There is a triangle.,"[0, 0, 0]","[0, 0, 0]",8707,There is a heart.,"[1, 0]"
1,,0,1,2692,undefined,1,response,"[4, 0, 2]",,0,,0,37,"[1, 9, 5]",,"[2, 4, 9]",Some of the symbols are ticks.,0,,"[1, 0]",True,True,alternative,22.772833333333335,True,Some of the symbols are clubs.,"[0, 0, 0]","[0, 0, 0]",7123,Some of the symbols are hearts.,"[0, 1]"
1,,0,0,2219,undefined,3,filler,"[11, 8, 3]",,1,,1,37,"[12, 8, 4]",,"[7, 8, 1]",There are four circles.,1,,"[1, 0]",False,False,alternative,22.772833333333335,False,8 + 4 = ?,"[4, 0, 0]","[9, 0, 0]",9675,8 + 3 = ?,"[0, 1]"
1,,0,0,5071,undefined,3,filler,"[10, 4, 6]",,1,,2,37,"[7, 2, 5]",,"[3, 1, 4]",There is a spade.,1,,"[1, 0]",False,False,alternative,22.772833333333335,False,2 + 5 = ?,"[6, 0, 0]","[5, 0, 0]",10594,4 + 6 = ?,"[0, 1]"
0,,1,0,2132,undefined,0,filler,"[7, 1, 3]",,1,,0,37,"[1, 6, 0]",,"[7, 6, 5]",Some of the symbols are circles.,1,,"[0, 1]",True,True,alternative,22.772833333333335,True,Some of the symbols are clubs.,"[0, 0, 0]","[0, 0, 0]",7571,Some of the symbols are circles.,"[1, 0]"
0,,1,0,1661,undefined,2,response,"[1, 5, 9]",,0,,2,37,"[7, 5, 9]",,"[2, 0, 3]",There is a tick.,1,,"[0, 1]",True,True,alternative,22.772833333333335,True,There is a circle and a square.,"[0, 0, 0]","[0, 0, 0]",7631,There is a club and a square.,"[1, 0]"
1,,1,1,14295,undefined,0,filler,"[5, 7, 4]",,1,,0,37,"[1, 4, 7]",,"[5, 3, 0]",Some of the symbols are squares.,1,,"[0, 1]",True,True,alternative,22.772833333333335,True,Some of the symbols are clubs.,"[0, 0, 0]","[0, 0, 0]",23291,Some of the symbols are squares.,"[0, 1]"
1,,1,0,3929,undefined,3,filler,"[7, 5, 2]",,1,,0,37,"[4, 1, 3]",,"[3, 1, 0]",Some of the symbols are spades.,1,,"[0, 1]",False,True,alternative,22.772833333333335,False,1 + 3 = ?,"[8, 0, 0]","[0, 0, 0]",7621,5 + 2 = ?,"[0, 1]"
1,,0,1,1794,undefined,0,response,"[9, 5, 4]",,0,,0,37,"[1, 2, 3]",,"[8, 5, 6]",Some of the symbols are notes.,0,,"[1, 0]",True,True,alternative,22.772833333333335,True,Some of the symbols are clubs.,"[0, 0, 0]","[0, 0, 0]",6141,Some of the symbols are triangles.,"[0, 1]"
1,,0,0,3442,undefined,3,filler,"[16, 7, 9]",,1,,2,37,"[13, 6, 7]",,"[8, 6, 5]",There is a note.,1,,"[1, 0]",False,False,alternative,22.772833333333335,False,6 + 7 = ?,"[7, 0, 0]","[4, 0, 0]",9424,7 + 9 = ?,"[0, 1]"
1,,0,1,1912,undefined,1,filler,"[8, 1, 4]",,1,,1,37,"[1, 5, 0]",,"[6, 9, 5]",There are four stars.,0,,"[1, 0]",True,True,alternative,22.772833333333335,True,There are four clubs.,"[0, 0, 0]","[0, 0, 0]",5367,There are four notes.,"[0, 1]"
1,,1,1,1981,undefined,0,response,"[1, 2, 6]",,0,,2,37,"[3, 7, 5]",,"[8, 1, 7]",There is a note.,1,,"[0, 1]",True,True,alternative,22.772833333333335,True,There is a spade.,"[0, 0, 0]","[0, 0, 0]",6865,There is a club.,"[0, 1]"
1,,0,1,1726,undefined,1,filler,"[7, 5, 3]",,1,,2,37,"[6, 5, 2]",,"[8, 3, 6]",There is a note.,0,,"[1, 0]",True,True,alternative,22.772833333333335,True,There is a star.,"[0, 0, 0]","[0, 0, 0]",5506,There is a circle.,"[0, 1]"
1,,0,1,2292,undefined,0,response,"[8, 5, 6]",,0,,2,37,"[4, 0, 1]",,"[5, 8, 2]",There is a square.,0,,"[1, 0]",True,True,alternative,22.772833333333335,True,There is a heart.,"[0, 0, 0]","[0, 0, 0]",5906,There is a note.,"[0, 1]"
1,,0,1,1337,undefined,1,filler,"[0, 5, 8]",,1,,1,37,"[9, 4, 0]",,"[8, 9, 3]",There are four notes.,0,,"[1, 0]",True,True,alternative,22.772833333333335,True,There are four triangles.,"[0, 0, 0]","[0, 0, 0]",4492,There are four diamonds.,"[0, 1]"
0,,0,0,1836,undefined,1,response,"[2, 1, 4]",,0,,1,37,"[2, 4, 8]",,"[2, 8, 4]",There are four ticks.,0,,"[1, 0]",True,True,alternative,22.772833333333335,True,There are four ticks.,"[0, 0, 0]","[0, 0, 0]",5143,There are four ticks.,"[1, 0]"
1,,0,0,1403,undefined,3,response,"[10, 8, 2]",,0,,2,37,"[4, 4, 0]",,"[5, 1, 7]",There is a square.,1,,"[1, 0]",False,False,alternative,22.772833333333335,False,4 + 0 = ?,"[0, 0, 0]","[2, 0, 0]",4358,8 + 2 = ?,"[0, 1]"
0,,1,0,2002,undefined,2,filler,"[7, 8, 6]",,1,,1,37,"[4, 3, 9]",,"[9, 5, 8]",There are four triangles.,1,,"[0, 1]",True,True,alternative,22.772833333333335,True,There are six hearts.,"[0, 0, 0]","[0, 0, 0]",7736,There are six circles.,"[1, 0]"
0,,0,0,2164,undefined,2,filler,"[7, 4, 6]",,1,,1,37,"[6, 8, 7]",,"[7, 0, 9]",There are four circles.,0,,"[1, 0]",True,True,alternative,22.772833333333335,True,There are six stars.,"[0, 0, 0]","[0, 0, 0]",5248,There are six circles.,"[1, 0]"
0,,0,0,2291,undefined,1,filler,"[5, 2, 3]",,1,,2,37,"[8, 1, 4]",,"[5, 4, 2]",There is a square.,0,,"[1, 0]",True,True,alternative,22.772833333333335,True,There is a note.,"[0, 0, 0]","[0, 0, 0]",6869,There is a square.,"[1, 0]"
0,,0,0,1903,undefined,0,filler,"[0, 4, 9]",,1,,0,37,"[6, 7, 3]",,"[1, 2, 5]",Some of the symbols are clubs.,0,,"[1, 0]",True,True,alternative,22.772833333333335,True,Some of the symbols are stars.,"[0, 0, 0]","[0, 0, 0]",7728,Some of the symbols are diamonds.,"[1, 0]"
,"[0, 'Mary']",,,,undefined,,,,bot_check,,Mary,,38,,,,,,1,,,,,12.718366666666666,,,,,,,
0,,0,1,2785,undefined,3,response,"[7, 2, 5]",,1,,2,38,"[11, 4, 7]",,"[6, 9, 7]",There is a star.,0,,"[1, 0]",False,True,alternative,12.718366666666666,False,4 + 7 = ?,"[7, 0, 0]","[4, 0, 0]",9425,2 + 5 = ?,"[1, 0]"
0,,1,0,5068,undefined,3,response,"[6, 0, 6]",,1,,0,38,"[11, 4, 7]",,"[0, 2, 6]",Some of the symbols are diamonds.,1,,"[0, 1]",True,True,alternative,12.718366666666666,True,4 + 7 = ?,"[5, 0, 0]","[4, 0, 0]",10770,0 + 6 = ?,"[1, 0]"
1,,0,1,3819,undefined,2,filler,"[7, 8, 9]",,1,,0,38,"[0, 3, 7]",,"[0, 3, 4]",Some of the symbols are diamonds.,0,,"[1, 0]",True,True,alternative,12.718366666666666,True,All of the symbols are diamonds.,"[0, 0, 0]","[0, 0, 0]",10070,All of the symbols are circles.,"[0, 1]"
0,,0,0,2483,undefined,2,filler,"[0, 5, 6]",,1,,0,38,"[5, 7, 1]",,"[5, 2, 8]",Some of the symbols are squares.,0,,"[1, 0]",True,True,alternative,12.718366666666666,True,All of the symbols are squares.,"[0, 0, 0]","[0, 0, 0]",68842,All of the symbols are diamonds.,"[1, 0]"
0,,0,0,2809,undefined,3,filler,"[3, 3, 0]",,1,,0,38,"[15, 6, 9]",,"[4, 3, 0]",Some of the symbols are hearts.,1,,"[1, 0]",False,False,alternative,12.718366666666666,True,6 + 9 = ?,"[7, 0, 0]","[2, 0, 0]",8106,3 + 0 = ?,"[1, 0]"
0,,1,0,2857,undefined,2,response,"[8, 6, 1]",,1,,0,38,"[4, 6, 0]",,"[1, 0, 9]",Some of the symbols are clubs.,1,,"[0, 1]",True,True,alternative,12.718366666666666,True,All of the symbols are hearts.,"[0, 0, 0]","[0, 0, 0]",7910,All of the symbols are notes.,"[1, 0]"
0,,0,0,2913,undefined,0,response,"[8, 5, 3]",,1,,1,38,"[8, 2, 6]",,"[8, 0, 9]",There are four notes.,0,,"[1, 0]",True,True,alternative,12.718366666666666,True,There are four notes.,"[0, 0, 0]","[0, 0, 0]",23479,There are four notes.,"[1, 0]"
0,,0,0,2994,undefined,2,response,"[1, 7, 0]",,1,,0,38,"[7, 1, 8]",,"[7, 4, 0]",Some of the symbols are circles.,0,,"[1, 0]",True,True,alternative,12.718366666666666,True,All of the symbols are circles.,"[0, 0, 0]","[0, 0, 0]",9747,All of the symbols are clubs.,"[1, 0]"
1,,1,1,2656,undefined,3,filler,"[1, 1, 0]",,1,,0,38,"[10, 9, 1]",,"[2, 9, 6]",Some of the symbols are ticks.,0,,"[0, 1]",False,False,alternative,12.718366666666666,True,9 + 1 = ?,"[3, 0, 0]","[1, 0, 0]",8605,1 + 0 = ?,"[0, 1]"
1,,0,1,2031,undefined,2,response,"[8, 6, 1]",,1,,1,38,"[0, 4, 3]",,"[9, 0, 6]",There are four triangles.,0,,"[1, 0]",True,True,alternative,12.718366666666666,True,There are six diamonds.,"[0, 0, 0]","[0, 0, 0]",7110,There are six notes.,"[0, 1]"
1,,1,1,4030,undefined,3,response,"[5, 4, 1]",,0,,2,38,"[15, 6, 9]",,"[4, 0, 2]",There is a heart.,0,,"[0, 1]",False,False,alternative,12.718366666666666,True,6 + 9 = ?,"[9, 0, 0]","[3, 0, 0]",10529,4 + 1 = ?,"[0, 1]"
1,,1,1,2476,undefined,0,response,"[9, 1, 5]",,0,,2,38,"[6, 7, 2]",,"[1, 4, 5]",There is a club.,1,,"[0, 1]",True,True,alternative,12.718366666666666,True,There is a star.,"[0, 0, 0]","[0, 0, 0]",7102,There is a triangle.,"[0, 1]"
1,,0,1,2089,undefined,1,response,"[5, 3, 9]",,1,,0,38,"[4, 1, 5]",,"[7, 4, 0]",Some of the symbols are circles.,0,,"[1, 0]",True,True,alternative,12.718366666666666,True,Some of the symbols are hearts.,"[0, 0, 0]","[0, 0, 0]",8353,Some of the symbols are squares.,"[0, 1]"
1,,0,1,2343,undefined,2,filler,"[9, 8, 5]",,1,,2,38,"[0, 4, 1]",,"[0, 3, 7]",There is a diamond.,0,,"[1, 0]",True,True,alternative,12.718366666666666,True,There is a diamond and a heart.,"[0, 0, 0]","[0, 0, 0]",7811,There is a triangle and a note.,"[0, 1]"
0,,1,0,1729,undefined,2,response,"[5, 6, 1]",,1,,2,38,"[3, 4, 0]",,"[7, 0, 3]",There is a circle.,1,,"[0, 1]",True,True,alternative,12.718366666666666,True,There is a spade and a heart.,"[0, 0, 0]","[0, 0, 0]",6308,There is a square and a star.,"[1, 0]"
1,,0,0,1804,undefined,3,filler,"[4, 2, 2]",,1,,1,38,"[10, 3, 7]",,"[7, 2, 0]",There are four circles.,1,,"[1, 0]",False,False,alternative,12.718366666666666,False,3 + 7 = ?,"[9, 0, 0]","[4, 0, 0]",7117,2 + 2 = ?,"[0, 1]"
0,,0,1,1623,undefined,3,response,"[10, 3, 7]",,1,,1,38,"[10, 1, 9]",,"[5, 1, 7]",There are four squares.,0,,"[1, 0]",False,True,alternative,12.718366666666666,False,1 + 9 = ?,"[3, 0, 0]","[7, 0, 0]",6127,3 + 7 = ?,"[1, 0]"
0,,0,0,2007,undefined,3,response,"[4, 0, 4]",,1,,2,38,"[12, 8, 4]",,"[6, 5, 8]",There is a star.,1,,"[1, 0]",False,False,alternative,12.718366666666666,True,8 + 4 = ?,"[9, 0, 0]","[3, 0, 0]",5570,0 + 4 = ?,"[1, 0]"
1,,1,1,2257,undefined,0,filler,"[8, 6, 7]",,1,,0,38,"[5, 4, 7]",,"[0, 6, 3]",Some of the symbols are diamonds.,1,,"[0, 1]",True,True,alternative,12.718366666666666,True,Some of the symbols are squares.,"[0, 0, 0]","[0, 0, 0]",8711,Some of the symbols are notes.,"[0, 1]"
1,,0,0,1794,undefined,3,response,"[12, 4, 8]",,1,,2,38,"[5, 4, 1]",,"[9, 3, 5]",There is a triangle.,1,,"[1, 0]",False,False,alternative,12.718366666666666,False,4 + 1 = ?,"[7, 0, 0]","[3, 0, 0]",5452,4 + 8 = ?,"[0, 1]"
1,,0,1,2847,undefined,3,filler,"[10, 1, 9]",,1,,2,38,"[2, 0, 2]",,"[5, 4, 9]",There is a square.,0,,"[1, 0]",True,True,alternative,12.718366666666666,True,0 + 2 = ?,"[9, 0, 0]","[2, 0, 0]",6123,1 + 9 = ?,"[0, 1]"
0,,1,0,1767,undefined,1,filler,"[7, 9, 0]",,1,,2,38,"[2, 5, 8]",,"[7, 3, 9]",There is a circle.,1,,"[0, 1]",True,True,alternative,12.718366666666666,True,There is a tick.,"[0, 0, 0]","[0, 0, 0]",5755,There is a circle.,"[1, 0]"
1,,1,1,2426,undefined,0,response,"[2, 8, 3]",,1,,0,38,"[4, 6, 5]",,"[2, 4, 9]",Some of the symbols are ticks.,1,,"[0, 1]",True,True,alternative,12.718366666666666,True,Some of the symbols are hearts.,"[0, 0, 0]","[0, 0, 0]",8540,Some of the symbols are ticks.,"[0, 1]"
0,,0,0,1658,undefined,1,response,"[7, 6, 3]",,1,,2,38,"[6, 9, 5]",,"[5, 7, 2]",There is a square.,0,,"[1, 0]",True,True,alternative,12.718366666666666,True,There is a star.,"[0, 0, 0]","[0, 0, 0]",5379,There is a circle.,"[1, 0]"
1,,0,1,2425,undefined,2,filler,"[7, 2, 6]",,1,,0,38,"[7, 9, 3]",,"[2, 9, 7]",Some of the symbols are ticks.,0,,"[1, 0]",True,True,alternative,12.718366666666666,True,All of the symbols are circles.,"[0, 0, 0]","[0, 0, 0]",9008,All of the symbols are circles.,"[0, 1]"
0,,1,0,1695,undefined,3,filler,"[9, 9, 0]",,1,,1,38,"[7, 5, 2]",,"[1, 8, 4]",There are four clubs.,1,,"[0, 1]",True,True,alternative,12.718366666666666,True,5 + 2 = ?,"[9, 0, 0]","[1, 0, 0]",5309,9 + 0 = ?,"[1, 0]"
1,,1,1,1650,undefined,1,filler,"[5, 9, 1]",,1,,1,38,"[5, 3, 1]",,"[3, 5, 8]",There are four spades.,1,,"[0, 1]",True,True,alternative,12.718366666666666,True,There are four squares.,"[0, 0, 0]","[0, 0, 0]",7254,There are four squares.,"[0, 1]"
0,,1,0,1680,undefined,0,filler,"[3, 5, 1]",,1,,1,38,"[5, 3, 4]",,"[5, 9, 2]",There are four squares.,1,,"[0, 1]",True,True,alternative,12.718366666666666,True,There are four squares.,"[0, 0, 0]","[0, 0, 0]",8698,There are four spades.,"[1, 0]"
1,,1,1,2170,undefined,1,response,"[9, 2, 4]",,1,,0,38,"[2, 0, 8]",,"[8, 9, 0]",Some of the symbols are notes.,1,,"[0, 1]",True,True,alternative,12.718366666666666,True,Some of the symbols are ticks.,"[0, 0, 0]","[0, 0, 0]",8565,Some of the symbols are triangles.,"[0, 1]"
1,,0,1,1655,undefined,3,filler,"[6, 6, 0]",,1,,1,38,"[15, 7, 8]",,"[0, 4, 9]",There are four diamonds.,0,,"[1, 0]",True,True,alternative,12.718366666666666,True,7 + 8 = ?,"[4, 0, 0]","[1, 0, 0]",6000,6 + 0 = ?,"[0, 1]"
1,,1,1,1792,undefined,2,filler,"[4, 9, 1]",,1,,2,38,"[1, 7, 9]",,"[8, 1, 0]",There is a note.,1,,"[0, 1]",True,True,alternative,12.718366666666666,True,There is a club and a circle.,"[0, 0, 0]","[0, 0, 0]",6182,There is a heart and a triangle.,"[0, 1]"
1,,1,1,1726,undefined,2,filler,"[2, 1, 5]",,1,,1,38,"[1, 7, 5]",,"[5, 2, 9]",There are four squares.,1,,"[0, 1]",True,True,alternative,12.718366666666666,True,There are six clubs.,"[0, 0, 0]","[0, 0, 0]",5720,There are six ticks.,"[0, 1]"
0,,1,0,1992,undefined,0,response,"[7, 3, 0]",,0,,1,38,"[5, 3, 4]",,"[4, 5, 1]",There are four hearts.,1,,"[0, 1]",True,True,alternative,12.718366666666666,True,There are four squares.,"[0, 0, 0]","[0, 0, 0]",6378,There are four circles.,"[1, 0]"
0,,1,0,1993,undefined,0,response,"[4, 2, 9]",,1,,1,38,"[2, 5, 9]",,"[1, 5, 4]",There are four clubs.,1,,"[0, 1]",True,True,alternative,12.718366666666666,True,There are four ticks.,"[0, 0, 0]","[0, 0, 0]",6290,There are four hearts.,"[1, 0]"
0,,1,0,2152,undefined,0,filler,"[9, 8, 0]",,1,,0,38,"[3, 0, 5]",,"[0, 5, 6]",Some of the symbols are diamonds.,1,,"[0, 1]",True,True,alternative,12.718366666666666,True,Some of the symbols are spades.,"[0, 0, 0]","[0, 0, 0]",13080,Some of the symbols are triangles.,"[1, 0]"
0,,0,0,2333,undefined,0,filler,"[4, 7, 8]",,1,,0,38,"[3, 7, 5]",,"[0, 6, 3]",Some of the symbols are diamonds.,0,,"[1, 0]",True,True,alternative,12.718366666666666,True,Some of the symbols are spades.,"[0, 0, 0]","[0, 0, 0]",8458,Some of the symbols are hearts.,"[1, 0]"
